Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cell Cycle Homo sapiens R-HSA-1640170	33/566	6.590826235404306E-6	5.307349547457151E-4	0	0	2.332155477031802	27.822222666100018	PSMD12;PSMD11;MCM7;PSMD14;PRIM1;NCAPG;CDC20;PSMD6;PSMB4;TERT;ORC1;PSMB3;POLD1;NUP88;KNTC1;TMPO;NDC1;RFC5;RFC3;RFC4;NUP155;TUBB;CDC6;TPX2;POLA2;CENPH;DKC1;CENPK;MCM5;MCM6;ANAPC1;ITGB3BP;NUP37
Lagging Strand Synthesis Homo sapiens R-HSA-69186	6/20	6.814757631852481E-6	5.213289588367148E-4	0	0	11.999999999999998	142.75704068847588	RFC5;RFC3;POLA2;RFC4;PRIM1;POLD1
Activation of the pre-replicative complex Homo sapiens R-HSA-68962	7/30	7.232790508281545E-6	5.269604513176554E-4	0	0	9.333333333333332	110.47759924917348	POLA2;MCM7;ORC1;PRIM1;MCM5;CDC6;MCM6
Chromosome Maintenance Homo sapiens R-HSA-73886	11/86	9.632117216805398E-6	6.698699700778299E-4	0	0	5.116279069767442	59.095108139294545	RFC5;RFC3;POLA2;RFC4;TERT;CENPH;DKC1;PRIM1;POLD1;CENPK;ITGB3BP
Telomere C-strand (Lagging Strand) Synthesis Homo sapiens R-HSA-174417	6/22	1.2572051728577316E-5	8.363147454227518E-4	0	0	10.909090909090908	123.09855626674089	RFC5;RFC3;POLA2;RFC4;PRIM1;POLD1
Rev-mediated nuclear export of HIV RNA Homo sapiens R-HSA-165054	7/33	1.4223719856586828E-5	9.067621408574102E-4	0	0	8.484848484848484	94.6959963897693	NDC1;RANBP1;NUP155;RCC1;NUP88;RAN;NUP37
Cell Cycle Checkpoints Homo sapiens R-HSA-69620	16/182	1.4258860014027608E-5	8.726422328584896E-4	0	0	3.5164835164835164	39.23738756602741	RFC5;PSMD12;RFC3;PSMD11;RFC4;PSMD14;MCM7;CDC6;CDC20;PSMD6;PSMB4;ORC1;PSMB3;MCM5;MCM6;ANAPC1
Interactions of Rev with host cellular proteins Homo sapiens R-HSA-177243	7/35	2.1441671692748643E-5	0.0012617599111502086	0	0	8.0	86.00139403245888	NDC1;RANBP1;NUP155;RCC1;NUP88;RAN;NUP37
Host Interactions of HIV factors Homo sapiens R-HSA-162909	13/129	2.1444960456612747E-5	0.0012152144258747223	0	0	4.0310077519379846	43.33341751666346	NDC1;RANBP1;PSMD12;PSMD11;PSMD14;NUP155;PSMD6;PSMB4;PSMB3;RCC1;NUP88;RAN;NUP37
G2/M Checkpoints Homo sapiens R-HSA-69481	14/150	2.4951949750963024E-5	0.0013634458256776224	0	0	3.7333333333333334	39.56795207862496	RFC5;PSMD12;RFC3;PSMD11;RFC4;PSMD14;MCM7;CDC6;PSMD6;PSMB4;ORC1;PSMB3;MCM5;MCM6
Gene Expression Homo sapiens R-HSA-74160	67/1631	3.742529496144848E-5	0.0019745069410695235	0	0	1.64316370324954	16.749036689179892	WDR4;ZC3H8;NOC2L;CTGF;PSMD6;TRIM28;SEC61G;EIF2B1;MYBL1;NDC1;RFC5;RFC3;RFC4;PUS1;SSR3;WDR75;IMP4;THOC5;SRP9;TBL1XR1;DKC1;SNRNP27;SNRPA1;GEMIN6;EEF1E1;SRSF9;GTF3C2;DNMT1;PSMD12;PSMD11;PSMD14;DDX1;GATA4;NOL6;PSMB4;EXOSC4;TAF1B;PSMB3;TWISTNB;IGF2BP1;PMAIP1;COX11;NUP88;IGF2BP2;SF3A3;YARS;PLK3;NOP58;NUP155;KRR1;TPRKB;GTF2H3;WDR12;LSM5;EIF2S2;POU4F1;MAPK11;TPX2;BOP1;MYBBP1A;TSR1;TCEA1;FAM98B;RAN;RPL26L1;FARSB;NUP37
Mitotic G1-G1/S phases Homo sapiens R-HSA-453279	13/136	3.761201668103348E-5	0.0019182128507327075	0	0	3.8235294117647056	38.95483251723691	PSMD12;PSMD11;PSMD14;MCM7;PRIM1;CDC6;PSMD6;POLA2;PSMB4;ORC1;PSMB3;MCM5;MCM6
CDT1 association with the CDC6:ORC:origin complex Homo sapiens R-HSA-68827	8/58	9.224722597183384E-5	0.004552846959255025	0	0	5.517241379310344	51.260901220754754	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;ORC1;PSMB3;CDC6
Telomere Maintenance Homo sapiens R-HSA-157579	8/59	1.0441362629208512E-4	0.00499227650709032	0	0	5.423728813559322	49.72013760538904	RFC5;RFC3;POLA2;RFC4;TERT;DKC1;PRIM1;POLD1
Mitotic Anaphase Homo sapiens R-HSA-68882	14/173	1.1887082480558018E-4	0.005511283695531445	0	0	3.236994219653179	29.254248380085357	PSMD12;PSMD11;PSMD14;CDC20;PSMD6;PSMB4;CENPH;PSMB3;CENPK;KNTC1;ANAPC1;ITGB3BP;TMPO;NUP37
Nuclear import of Rev protein Homo sapiens R-HSA-180746	6/32	1.235039987949377E-4	0.005557679945772196	0	0	7.5	67.49427767635538	NDC1;NUP155;RCC1;NUP88;RAN;NUP37
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding Homo sapiens R-HSA-389958	6/32	1.235039987949377E-4	0.005398889090178704	0	0	7.5	67.49427767635538	TUBA1C;TUBA1B;VBP1;CCT7;PFDN4;CCT4
Mitotic Metaphase and Anaphase Homo sapiens R-HSA-2555396	14/174	1.2637744054386582E-4	0.005371041223114297	0	0	3.2183908045977008	28.889040451600973	PSMD12;PSMD11;PSMD14;CDC20;PSMD6;PSMB4;CENPH;PSMB3;CENPK;KNTC1;ANAPC1;ITGB3BP;TMPO;NUP37
M Phase Homo sapiens R-HSA-68886	18/268	1.5091071346221748E-4	0.006240361935059263	0	0	2.6865671641791042	23.63862679955406	NDC1;PSMD12;PSMD11;PSMD14;NUP155;NCAPG;CDC20;PSMD6;PSMB4;CENPH;PSMB3;CENPK;NUP88;KNTC1;ANAPC1;ITGB3BP;TMPO;NUP37
HIV Infection Homo sapiens R-HSA-162906	16/222	1.5586787677476045E-4	0.006275732933299566	0	0	2.8828828828828827	25.272798135713927	NDC1;RANBP1;XRCC6;PSMD12;PSMD11;PSMD14;NUP155;GTF2H3;PSMD6;PSMB4;PSMB3;RCC1;TCEA1;NUP88;RAN;NUP37
Separation of Sister Chromatids Homo sapiens R-HSA-2467813	13/162	2.241391240794442E-4	0.008793150252347426	0	0	3.209876543209876	26.973374548258676	PSMD12;PSMD11;PSMD14;CDC20;PSMD6;PSMB4;CENPH;PSMB3;CENPK;KNTC1;ANAPC1;ITGB3BP;NUP37
CDK-mediated phosphorylation and removal of Cdc6 Homo sapiens R-HSA-69017	7/50	2.3050107381932948E-4	0.008816666073589352	0	0	5.6000000000000005	46.90142820656291	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;CDC6
APC/C:Cdc20 mediated degradation of Securin Homo sapiens R-HSA-174154	8/66	2.3217499072805808E-4	0.0086640911174129	0	0	4.848484848484849	40.57221430418108	CDC20;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;ANAPC1
Mitochondrial translation initiation Homo sapiens R-HSA-5368286	9/84	2.478974054166891E-4	0.00903054834017939	0	0	4.285714285714286	35.5821239366899	MRPS17;MRPL3;MRPS9;MRPS12;MRPS23;MRPL47;MRPL12;MRPL13;DAP3
Mitochondrial translation termination Homo sapiens R-HSA-5419276	9/84	2.478974054166891E-4	0.008820535588082195	0	0	4.285714285714286	35.5821239366899	MRPS17;MRPL3;MRPS9;MRPS12;MRPS23;MRPL47;MRPL12;MRPL13;DAP3
Mitochondrial translation elongation Homo sapiens R-HSA-5389840	9/84	2.478974054166891E-4	0.008620068870171235	0	0	4.285714285714286	35.5821239366899	MRPS17;MRPL3;MRPS9;MRPS12;MRPS23;MRPL47;MRPL12;MRPL13;DAP3
tRNA processing Homo sapiens R-HSA-72306	10/103	2.5737891016593795E-4	0.00875088294564189	0	0	3.8834951456310676	32.096936699985605	NDC1;NUP155;PUS1;DDX1;WDR4;TPRKB;NUP88;FAM98B;RAN;NUP37
SCF-beta-TrCP mediated degradation of Emi1 Homo sapiens R-HSA-174113	7/54	3.7504278300522985E-4	0.01247424908691308	0	0	5.185185185185184	40.90318011363867	CDC20;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1 Homo sapiens R-HSA-174178	8/71	3.857394327060443E-4	0.012557049617877613	0	0	4.507042253521127	35.42692264224346	CDC20;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;ANAPC1
Cdc20:Phospho-APC/C mediated degradation of Cyclin A Homo sapiens R-HSA-174184	8/71	3.857394327060443E-4	0.012295444417505163	0	0	4.507042253521127	35.42692264224346	CDC20;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;ANAPC1
Mitochondrial translation Homo sapiens R-HSA-5368287	9/90	4.1684181088090814E-4	0.01301567287036305	0	0	4.0	31.131215034170143	MRPS17;MRPL3;MRPS9;MRPS12;MRPS23;MRPL47;MRPL12;MRPL13;DAP3
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint Homo sapiens R-HSA-179419	8/72	4.246258481404937E-4	0.012993550953099106	0	0	4.444444444444444	34.5080094848819	CDC20;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;ANAPC1
Degradation of DVL Homo sapiens R-HSA-4641258	7/56	4.704987491502783E-4	0.01411496247450835	0	0	5.0	38.308586287482555	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;CUL3
Prefoldin mediated transfer of substrate  to CCT/TriC Homo sapiens R-HSA-389957	5/27	4.900884221165821E-4	0.014419909343045588	0	0	7.4074074074074066	56.45129429511253	TUBA1C;VBP1;CCT7;PFDN4;CCT4
APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176409	8/74	5.119558108905786E-4	0.014779101710614815	0	0	4.324324324324325	32.76658267461084	CDC20;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;ANAPC1
tRNA processing in the nucleus Homo sapiens R-HSA-6784531	7/57	5.249898179158076E-4	0.014874711507614548	0	0	4.912280701754385	37.098190757928165	NDC1;NUP155;DDX1;NUP88;FAM98B;RAN;NUP37
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins Homo sapiens R-HSA-176814	8/75	5.607739861973892E-4	0.015599712706945554	0	0	4.266666666666667	31.941088470492478	CDC20;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;ANAPC1
NIK-->noncanonical NF-kB signaling Homo sapiens R-HSA-5676590	7/58	5.84386120991286E-4	0.015966263662797634	0	0	4.827586206896552	35.94113130531279	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;UBE2M
GLI3 is processed to GLI3R by the proteasome Homo sapiens R-HSA-5610785	7/59	6.489980803010876E-4	0.017420474787029194	0	0	4.745762711864407	34.834281758906556	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;CSNK1A1
Degradation of GLI2 by the proteasome Homo sapiens R-HSA-5610783	7/59	6.489980803010876E-4	0.017120121773459725	0	0	4.745762711864407	34.834281758906556	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;CSNK1A1
PLC beta mediated events Homo sapiens R-HSA-112043	6/44	7.468154346855457E-4	0.01936656974693025	0	0	5.454545454545454	39.271049884075076	PLCB4;PDE1C;CAMK4;ITPR1;ITPR3;PLCB1
Regulation of APC/C activators between G1/S and early anaphase Homo sapiens R-HSA-176408	8/79	7.950707053501808E-4	0.02027430298642961	0	0	4.0506329113924044	28.909689153285075	CDC20;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;ANAPC1
Dectin-1 mediated noncanonical NF-kB signaling Homo sapiens R-HSA-5607761	7/61	7.951619790035321E-4	0.019944226686482037	0	0	4.590163934426229	32.75983804473788	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;UBE2M
NEP/NS2 Interacts with the Cellular Export Machinery Homo sapiens R-HSA-168333	5/30	8.133662728634946E-4	0.020071780604534625	0	0	6.666666666666666	47.4288601982859	NDC1;NUP155;NUP88;RAN;NUP37
CLEC7A (Dectin-1) signaling Homo sapiens R-HSA-5607764	9/99	8.38708841031102E-4	0.020368643282183907	0	0	3.6363636363636362	25.75871615519435	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;ITPR1;ITPR3;UBE2M
G-protein mediated events Homo sapiens R-HSA-112040	6/45	8.437696124754264E-4	0.02017136729824066	0	0	5.333333333333333	37.747365715372595	PLCB4;PDE1C;CAMK4;ITPR1;ITPR3;PLCB1
Autodegradation of Cdh1 by Cdh1:APC/C Homo sapiens R-HSA-174084	7/62	8.773856486431346E-4	0.020652308344984553	0	0	4.516129032258064	31.787062891850365	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;ANAPC1
Export of Viral Ribonucleoproteins from Nucleus Homo sapiens R-HSA-168274	5/31	9.500731070812654E-4	0.02202442202779297	0	0	6.451612903225806	44.896591106504346	NDC1;NUP155;NUP88;RAN;NUP37
Asymmetric localization of PCP proteins Homo sapiens R-HSA-4608870	7/63	9.661680968754588E-4	0.022063241615215702	0	0	4.444444444444444	30.854101002496378	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;FZD5;PSMB3
Hedgehog ligand biogenesis Homo sapiens R-HSA-5358346	7/64	0.00106186961985478	0.02389206644673255	0	0	4.375	29.958793078363552	PSMD6;ADAM17;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
DNA Double-Strand Break Repair Homo sapiens R-HSA-5693532	11/145	0.0010666062736965085	0.023650834764574753	0	0	3.0344827586206895	20.765795077634948	RAD51AP1;RFC5;POLQ;XRCC6;RFC3;RFC4;EYA1;PRKDC;XRCC2;POLD1;EYA4
PCNA-Dependent Long Patch Base Excision Repair Homo sapiens R-HSA-5651801	4/19	0.001109746858797712	0.024255895628007135	0	0	8.421052631578947	57.29367027203046	RFC5;RFC3;RFC4;POLD1
ER-Phagosome pathway Homo sapiens R-HSA-1236974	7/65	0.0011648599162158541	0.025101910870566995	0	0	4.3076923076923075	29.099126830462144	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;SEC61G
Hedgehog 'on' state Homo sapiens R-HSA-5632684	8/85	0.0012878667875622326	0.027367169235697444	0	0	3.764705882352941	25.053244545711106	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;CSNK1A1;CUL3
APC/C-mediated degradation of cell cycle proteins Homo sapiens R-HSA-174143	8/85	0.0012878667875622326	0.026992276506441315	0	0	3.764705882352941	25.053244545711106	CDC20;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;ANAPC1
Regulation of mitotic cell cycle Homo sapiens R-HSA-453276	8/85	0.0012878667875622326	0.026627516013111027	0	0	3.764705882352941	25.053244545711106	CDC20;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;ANAPC1
Signaling by Wnt Homo sapiens R-HSA-195721	17/295	0.0012881930207312418	0.026279137622917333	0	0	2.305084745762712	15.339220559878058	WNT10B;PSMD12;PSMD11;FZD5;PSMD14;CSNK1A1;CUL3;ITPR1;ITPR3;PSMD6;SFRP1;PSMB4;ZNRF3;TERT;PSMB3;PLCB1;TMED5
Regulation of activated PAK-2p34 by proteasome mediated degradation Homo sapiens R-HSA-211733	6/49	0.00133183876322073	0.02681201720694364	0	0	4.897959183673469	32.4303416954645	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Cross-presentation of soluble exogenous antigens (endosomes) Homo sapiens R-HSA-1236978	6/49	0.00133183876322073	0.026463809191269047	0	0	4.897959183673469	32.4303416954645	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Regulation of mRNA stability by proteins that bind AU-rich elements Homo sapiens R-HSA-450531	8/86	0.001389562119236427	0.027256795415791454	0	0	3.7209302325581395	24.479131548284645	MAPK11;PSMD6;PSMD12;PSMB4;PSMD11;EXOSC4;PSMD14;PSMB3
Regulation of RAS by GAPs Homo sapiens R-HSA-5658442	7/67	0.00139423121795429	0.02700219953759574	0	0	4.17910447761194	27.47933420717574	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;CUL3
EGFR interacts with phospholipase C-gamma Homo sapiens R-HSA-212718	5/34	0.0014630597586829306	0.027981017884811048	0	0	5.88235294117647	38.39544300650074	PDE1C;EGF;CAMK4;ITPR1;ITPR3
Ubiquitin-dependent degradation of Cyclin D1 Homo sapiens R-HSA-69229	6/50	0.0014820217457412615	0.02799374408622383	0	0	4.8	31.26887077908564	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Ubiquitin-dependent degradation of Cyclin D Homo sapiens R-HSA-75815	6/50	0.0014820217457412615	0.0276523569632211	0	0	4.8	31.26887077908564	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Regulation of Apoptosis Homo sapiens R-HSA-169911	6/50	0.0014820217457412615	0.027319196035953376	0	0	4.8	31.26887077908564	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Regulation of ornithine decarboxylase (ODC) Homo sapiens R-HSA-350562	6/50	0.0014820217457412615	0.026993967511715837	0	0	4.8	31.26887077908564	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Vpu mediated degradation of CD4 Homo sapiens R-HSA-180534	6/51	0.0016447597976226018	0.02960567635720683	0	0	4.705882352941176	30.165463176983632	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Autodegradation of the E3 ubiquitin ligase COP1 Homo sapiens R-HSA-349425	6/51	0.0016447597976226018	0.029261424306541637	0	0	4.705882352941176	30.165463176983632	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Adaptive Immune System Homo sapiens R-HSA-1280218	33/762	0.0016466165668249846	0.02895773962347387	0	0	1.732283464566929	11.102261304110502	PSMD12;PSMD11;PSMD14;CUL3;ITPR1;ITPR3;IFI30;PVR;CDC20;PSMD6;PSMB4;HLA-DMB;PSMB3;GRAP2;SEC61G;HLA-DOB;CTSC;RAP1GAP2;CD74;CXADR;ITGA4;EGF;KITLG;UBE2S;AKT1S1;HLA-DRA;TRIM36;FGFR4;HLA-DRB1;ANAPC1;CD22;ULBP3;UBE2M
p53-Independent DNA Damage Response Homo sapiens R-HSA-69610	6/52	0.0018207189216583558	0.03165568125156005	0	0	4.615384615384615	29.116263895337994	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
p53-Independent G1/S DNA damage checkpoint Homo sapiens R-HSA-69613	6/52	0.0018207189216583558	0.03129999943974477	0	0	4.615384615384615	29.116263895337994	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A Homo sapiens R-HSA-69601	6/52	0.0018207189216583558	0.030952221668192052	0	0	4.615384615384615	29.116263895337994	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Resolution of AP sites via the multiple-nucleotide patch replacement pathway Homo sapiens R-HSA-110373	4/22	0.00197375099729253	0.033185044240193085	0	0	7.2727272727272725	45.293232633574625	RFC5;RFC3;RFC4;POLD1
Vif-mediated degradation of APOBEC3G Homo sapiens R-HSA-180585	6/53	0.002010576111795613	0.03343675490268792	0	0	4.528301886792453	28.1177387556033	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Stabilization of p53 Homo sapiens R-HSA-69541	6/54	0.0022150184742657673	0.03644062651211424	0	0	4.444444444444444	27.166642377748946	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
AUF1 (hnRNP D0) binds and destabilizes mRNA Homo sapiens R-HSA-450408	6/54	0.0022150184742657673	0.03605296027262366	0	0	4.444444444444444	27.166642377748946	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Degradation of AXIN Homo sapiens R-HSA-4641257	6/54	0.0022150184742657673	0.03567345542764867	0	0	4.444444444444444	27.166642377748946	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Signalling by NGF Homo sapiens R-HSA-166520	22/450	0.0022839475668982065	0.036400414347440166	0	0	1.9555555555555555	11.893395446340596	PSMD12;PSMD11;PDE1C;PSMD14;EGF;CUL3;ITPR1;ITPR3;RTN4;MAPK11;PSMD6;PSMB4;KITLG;ADAM17;IRAK1;PSMB3;CAMK4;AKT1S1;NEFL;ECT2;FGFR4;ITGB3BP
DNA Repair Homo sapiens R-HSA-73894	16/285	0.002300633456202195	0.036288342144220186	0	0	2.245614035087719	13.641141396720059	RFC5;POLQ;XRCC6;RFC3;RFC4;EYA1;PRKDC;XRCC2;ACTL6A;EYA4;GTF2H3;RAD51AP1;ALKBH2;COPS3;POLD1;TCEA1
Gap-filling DNA repair synthesis and ligation in GG-NER Homo sapiens R-HSA-5696397	4/23	0.0023425796244436227	0.03657292678978309	0	0	6.956521739130435	42.13219167446808	RFC5;RFC3;RFC4;POLD1
Hh mutants that don't undergo autocatalytic processing are degraded by ERAD Homo sapiens R-HSA-5362768	6/55	0.0024347423340301366	0.03762783607137484	0	0	4.363636363636363	26.25998987211677	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Diseases of signal transduction Homo sapiens R-HSA-5663202	16/288	0.0025534687780958774	0.039068072304866926	0	0	2.222222222222222	13.267338975673333	PSMD12;PSMD11;FZD5;PSMD14;CSNK1A1;EGF;HDAC9;RLBP1;PSMD6;PSMB4;KITLG;ADAM17;PSMB3;TBL1XR1;AKT1S1;FGFR4
Dual Incision in GG-NER Homo sapiens R-HSA-5696400	5/39	0.002733022776620701	0.04140123612108586	0	0	5.128205128205128	30.26844634945942	RFC5;RFC3;RFC4;POLD1;GTF2H3
Cellular response to heat stress Homo sapiens R-HSA-3371556	8/96	0.002798108596146622	0.041971628942199336	0	0	3.333333333333333	19.596038638103455	NDC1;BAG2;NUP155;PTGES3;AKT1S1;NUP88;TNFRSF21;NUP37
TCR signaling Homo sapiens R-HSA-202403	9/118	0.0028606544429483588	0.042493216482630956	0	0	3.0508474576271185	17.86791311426861	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;GRAP2;HLA-DRA;HLA-DRB1
Unwinding of DNA Homo sapiens R-HSA-176974	3/12	0.0028874338160908373	0.04247859364056713	0	0	10.0	58.47387124231253	MCM7;MCM5;MCM6
