Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Platelet degranulation Homo sapiens R-HSA-114608	14/105	3.5592313676855605E-7	2.5931542821709084E-5	0	0	5.333333333333333	79.19227219924989	SPARC;ACTN2;TGFB3;PCDH7;IGF2;THBS1;TTN;ISLR;CLEC3B;MMRN1;CALU;PECAM1;TIMP3;CD36
Response to elevated platelet cytosolic Ca2+ Homo sapiens R-HSA-76005	14/110	6.358912256785286E-7	4.422334433127949E-5	0	0	5.09090909090909	72.63830415948006	SPARC;ACTN2;TGFB3;PCDH7;IGF2;THBS1;TTN;ISLR;CLEC3B;MMRN1;CALU;PECAM1;TIMP3;CD36
Non-integrin membrane-ECM interactions Homo sapiens R-HSA-3000171	9/42	7.596579514351614E-7	5.05337680737303E-5	0	0	8.571428571428571	120.77483630465393	ITGB1;LAMA2;LAMB2;LAMA4;LAMB1;ITGA6;LAMC1;THBS1;HSPG2
NCAM1 interactions Homo sapiens R-HSA-419037	8/37	2.9425392465288463E-6	1.8758687696621395E-4	0	0	8.64864864864865	110.15124462774607	COL4A2;COL4A1;COL6A2;COL6A1;COL4A5;COL6A3;COL6A6;CACNA1S
O-linked glycosylation Homo sapiens R-HSA-5173105	13/110	3.714525596436107E-6	2.2732896650188975E-4	0	0	4.727272727272727	59.10631804965805	GALNT5;MUC16;ADAMTS12;THBS2;THBS1;THSD4;ADAMTSL1;ADAMTS15;ADAMTS5;ADAMTS14;ADAMTS2;ADAMTSL4;ADAMTS9
Dermatan sulfate biosynthesis Homo sapiens R-HSA-2022923	5/11	3.904558047734035E-6	2.2976822357819514E-4	0	0	18.18181818181818	226.4248355831621	VCAN;DSEL;BGN;CSPG4;DCN
Collagen degradation Homo sapiens R-HSA-1442490	8/39	4.4876755998192015E-6	2.5430161732308806E-4	0	0	8.205128205128204	101.03939014594083	COL15A1;MMP14;COL16A1;COL14A1;COL25A1;CTSK;MMP2;COL12A1
Defective B3GALT6 causes EDSP2 and SEMDJL1 Homo sapiens R-HSA-4420332	6/19	4.872948829010249E-6	2.6627184672806E-4	0	0	12.63157894736842	154.5070900431081	VCAN;BGN;GPC3;CSPG4;HSPG2;DCN
Defective B4GALT7 causes EDS, progeroid type Homo sapiens R-HSA-3560783	6/19	4.872948829010249E-6	2.5709005890985103E-4	0	0	12.63157894736842	154.5070900431081	VCAN;BGN;GPC3;CSPG4;HSPG2;DCN
Defective B3GAT3 causes JDSSDHD Homo sapiens R-HSA-3560801	6/19	4.872948829010249E-6	2.485203902795227E-4	0	0	12.63157894736842	154.5070900431081	VCAN;BGN;GPC3;CSPG4;HSPG2;DCN
Scavenging by Class A Receptors Homo sapiens R-HSA-3000480	6/19	4.872948829010249E-6	2.4050360349631226E-4	0	0	12.63157894736842	154.5070900431081	COL1A1;COL3A1;COL1A2;SCARA5;COL4A2;COL4A1
Disease Homo sapiens R-HSA-1643685	39/725	6.493243081587776E-6	3.1045818483841557E-4	0	0	2.1517241379310343	25.701803556331466	NOTCH3;LRP5;ADAMTS12;THBS2;RPL9;ANTXR1;THBS1;EGFR;THSD4;ADAMTSL1;ADAMTS15;ADAMTS5;ADAMTS14;ADAMTS2;ERBB3;ADAMTSL4;GPC3;CD36;ADAMTS9;RPS12;PDGFRB;PDGFRA;MUC16;LUM;FZD4;BGN;KREMEN1;HSPG2;DKK2;DCN;TGFBR2;NR4A1;VCAN;PPP1R3C;OGN;CSPG4;FMOD;FGF10;FGFR1
Cell junction organization Homo sapiens R-HSA-446728	11/86	9.632117216805398E-6	4.4657998005188666E-4	0	0	5.116279069767442	59.095108139294545	ITGB1;CDH5;CLDN5;CLDN4;CDH3;CDH1;CDH13;ITGA6;PARVA;CDH15;FLNC
Defective CHST3 causes SEDCJD Homo sapiens R-HSA-3595172	4/7	1.2723738664870816E-5	5.725682399191868E-4	0	0	22.857142857142854	257.64665424100866	VCAN;BGN;CSPG4;DCN
Defective CHSY1 causes TPBS Homo sapiens R-HSA-3595177	4/7	1.2723738664870816E-5	5.562091473500672E-4	0	0	22.857142857142854	257.64665424100866	VCAN;BGN;CSPG4;DCN
Defective CHST14 causes EDS, musculocontractural type Homo sapiens R-HSA-3595174	4/7	1.2723738664870816E-5	5.407588932570097E-4	0	0	22.857142857142854	257.64665424100866	VCAN;BGN;CSPG4;DCN
Binding and Uptake of Ligands by Scavenger Receptors Homo sapiens R-HSA-2173782	10/74	1.493344766035348E-5	6.175182410902925E-4	0	0	5.405405405405405	60.06436244007302	COL1A1;COL3A1;SPARC;COL1A2;SCARA5;COL4A2;COL4A1;HBB;CD36;HBA1
Negative regulation of TCF-dependent signaling by WNT ligand antagonists Homo sapiens R-HSA-3772470	5/15	2.3358040633817734E-5	9.404684781510824E-4	0	0	13.333333333333332	142.1942570733213	SFRP2;WNT5A;KREMEN1;LRP5;DKK2
Hemostasis Homo sapiens R-HSA-109582	31/552	2.5935496043520724E-5	0.00101746946016889	0	0	2.2463768115942027	23.72151005375767	ITGB1;SPARC;HBB;ATP2A1;THBS1;TTN;THBD;ISLR;CLEC3B;TIMP3;KIF1C;CD36;SERPINB2;TRPC6;ANXA2;F10;HBG2;ACTN2;TGFB3;PCDH7;IGF2;GNG12;GNG11;MMRN1;PECAM1;CALU;PDE3A;ITGA6;TEK;ITGA5;DOCK1
Chondroitin sulfate/dermatan sulfate metabolism Homo sapiens R-HSA-1793185	8/50	3.077353212331205E-5	0.0011770876037166859	0	0	6.3999999999999995	66.48867573811492	CSGALNACT1;VCAN;DSEL;BGN;GPC3;CSPG4;HSPG2;DCN
A tetrasaccharide linker sequence is required for GAG synthesis Homo sapiens R-HSA-1971475	6/26	3.5632946781371646E-5	0.0013297172823292347	0	0	9.23076923076923	94.54375270803739	VCAN;GPC3;BGN;CSPG4;HSPG2;DCN
NCAM signaling for neurite out-growth Homo sapiens R-HSA-375165	19/266	4.3814902118448815E-5	0.0015961142914577783	0	0	2.8571428571428568	28.67296162123573	PDGFRB;PDGFRA;ACTN2;IL17RD;GFRA3;SPTB;EGFR;COL4A2;ERBB3;COL4A1;COL6A2;COL6A1;COL4A5;COL6A3;COL6A6;CACNA1S;TEK;FGFR1;FGF10
Glycosaminoglycan metabolism Homo sapiens R-HSA-1630316	12/121	5.182256904337636E-5	0.0018439193171247868	0	0	3.9669421487603307	39.14453477461933	CSGALNACT1;VCAN;LUM;DSEL;OGN;BGN;GPC3;CSPG4;FMOD;HSPG2;LYVE1;DCN
Chondroitin sulfate biosynthesis Homo sapiens R-HSA-2022870	5/20	1.0873760095768425E-4	0.003781102942392202	0	0	10.0	91.26572908677807	CSGALNACT1;VCAN;BGN;CSPG4;DCN
Cell-Cell communication Homo sapiens R-HSA-1500931	12/131	1.1219299780896951E-4	0.003814561925504963	0	0	3.66412213740458	33.326253343302035	ITGB1;CDH5;CLDN5;CLDN4;CDH3;CDH1;ACTN2;CDH13;PARVA;ITGA6;CDH15;FLNC
Signaling by PDGF Homo sapiens R-HSA-186797	22/364	1.3648308778440557E-4	0.004539546180655229	0	0	2.4175824175824174	21.51481502205229	PDGFRB;PDGFRA;ACTN2;IL17RD;GFRA3;THBS2;SPTB;THBS1;EGFR;NR4A1;COL4A2;ERBB3;COL4A1;PDGFD;COL6A2;COL6A1;COL4A5;COL6A3;COL6A6;TEK;FGFR1;FGF10
Signal transduction by L1 Homo sapiens R-HSA-445144	5/21	1.397996263776751E-4	0.004550924007613678	0	0	9.523809523809522	84.52667048301859	ITGB1;ITGA5;EGFR;FGFR1;ITGA9
Platelet activation, signaling and aggregation Homo sapiens R-HSA-76002	17/253	2.2730898437511225E-4	0.007245473876956703	0	0	2.6877470355731226	22.548048240862208	SPARC;TRPC6;ACTN2;TGFB3;PCDH7;IGF2;GNG12;GNG11;THBS1;TTN;ISLR;CLEC3B;MMRN1;CALU;PECAM1;TIMP3;CD36
Misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling Homo sapiens R-HSA-5339717	3/6	2.93633788050689E-4	0.009168565218725597	0	0	20.0	162.66354371857628	KREMEN1;LRP5;DKK2
CS/DS degradation Homo sapiens R-HSA-2024101	4/14	3.1648999085908113E-4	0.009684593720287883	0	0	11.428571428571427	92.09393075814842	VCAN;BGN;CSPG4;DCN
Defective CHST6 causes MCDC1 Homo sapiens R-HSA-3656225	3/7	5.043180139745782E-4	0.015129540419237348	0	0	17.142857142857142	130.15377443603768	LUM;OGN;FMOD
Defective ST3GAL3 causes MCT12 and EIEE15 Homo sapiens R-HSA-3656243	3/7	5.043180139745782E-4	0.014838587718867398	0	0	17.142857142857142	130.15377443603768	LUM;OGN;FMOD
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d) Homo sapiens R-HSA-3656244	3/7	5.043180139745782E-4	0.01455861436568122	0	0	17.142857142857142	130.15377443603768	LUM;OGN;FMOD
L1CAM interactions Homo sapiens R-HSA-373760	9/96	6.708698952104698E-4	0.019007980364296646	0	0	3.75	27.40100751242909	ITGB1;SCN7A;LAMB1;LAMC1;ITGA5;SPTB;EGFR;ITGA9;FGFR1
Myogenesis Homo sapiens R-HSA-525793	5/29	6.918757149828902E-4	0.01924672443497858	0	0	6.8965517241379315	50.180029111054964	MYOG;MEF2C;BOC;TCF4;CDH15
CDO in myogenesis Homo sapiens R-HSA-375170	5/29	6.918757149828902E-4	0.018903032927211107	0	0	6.8965517241379315	50.180029111054964	MYOG;MEF2C;BOC;TCF4;CDH15
Translocation of GLUT4 to the plasma membrane Homo sapiens R-HSA-1445148	7/60	7.191464102945168E-4	0.019303403644747558	0	0	4.666666666666666	33.77474608910149	MYH1;MYH7B;MYH2;MYH3;MYO1C;MYH15;MYH7
Erythrocytes take up oxygen and release carbon dioxide Homo sapiens R-HSA-1247673	3/8	7.919445047989284E-4	0.02089094986797173	0	0	15.0	107.11528857454749	HBB;HBA1;AQP1
Cell-cell junction organization Homo sapiens R-HSA-421270	7/61	7.951619790035321E-4	0.02062030216737973	0	0	4.590163934426229	32.75983804473788	CDH5;CLDN5;CLDN4;CDH3;CDH1;CDH13;CDH15
Adherens junctions interactions Homo sapiens R-HSA-418990	5/31	9.500731070812654E-4	0.024226864230572267	0	0	6.451612903225806	44.896591106504346	CDH5;CDH3;CDH1;CDH13;CDH15
Vesicle-mediated transport Homo sapiens R-HSA-5653656	24/492	0.0015181615133327809	0.03807847730162549	0	0	1.951219512195122	12.663912598826728	MYH7B;SPARC;SCARA5;MYH15;HBB;HBA1;SPTB;COL1A1;MYH1;GJA1;COL3A1;MYH2;COL1A2;MYO1C;MYH3;COL4A2;COL4A1;KIF1C;KDELR2;KDELR3;CD36;SEC24D;TXNDC5;MYH7
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs) Homo sapiens R-HSA-381426	4/21	0.0016471077800394765	0.0406463694106516	0	0	7.619047619047619	48.828452493024685	IGFBP4;MMP2;IGFBP2;IGF2
Metabolism of carbohydrates Homo sapiens R-HSA-71387	16/282	0.002069009905912656	0.05024738342930737	0	0	2.2695035460992905	14.0270867346433	CSGALNACT1;LUM;BGN;PYGM;ENO3;HSPG2;LYVE1;DCN;VCAN;PPP1R3C;DSEL;OGN;ALDH1A1;GPC3;CSPG4;FMOD
Heparan sulfate/heparin (HS-GAG) metabolism Homo sapiens R-HSA-1638091	6/54	0.0022150184742657673	0.052952785400416	0	0	4.444444444444444	27.166642377748946	VCAN;BGN;GPC3;CSPG4;HSPG2;DCN
Erythrocytes take up carbon dioxide and release oxygen Homo sapiens R-HSA-1237044	3/12	0.0028874338160908373	0.06796574982490741	0	0	10.0	58.47387124231253	HBB;HBA1;AQP1
O2/CO2 exchange in erythrocytes Homo sapiens R-HSA-1480926	3/12	0.0028874338160908373	0.06693596573665124	0	0	10.0	58.47387124231253	HBB;HBA1;AQP1
Keratan sulfate degradation Homo sapiens R-HSA-2022857	3/12	0.0028874338160908373	0.06593692147192509	0	0	10.0	58.47387124231253	LUM;OGN;FMOD
Presynaptic nicotinic acetylcholine receptors Homo sapiens R-HSA-622323	3/12	0.0028874338160908373	0.06496726086204385	0	0	10.0	58.47387124231253	CHRNA1;CHRND;CHRNG
Constitutive Signaling by Aberrant PI3K in Cancer Homo sapiens R-HSA-2219530	6/61	0.004113921622787887	0.09122174033138358	0	0	3.9344262295081966	21.61329261353191	PDGFRB;PDGFRA;ERBB3;EGFR;FGFR1;FGF10
Activation of Nicotinic Acetylcholine Receptors Homo sapiens R-HSA-629602	3/14	0.004603033511907417	0.1006091610459764	0	0	8.571428571428571	46.12319771763762	CHRNA1;CHRND;CHRNG
Postsynaptic nicotinic acetylcholine receptors Homo sapiens R-HSA-622327	3/14	0.004603033511907417	0.09919213060870913	0	0	8.571428571428571	46.12319771763762	CHRNA1;CHRND;CHRNG
Acetylcholine Binding And Downstream Events Homo sapiens R-HSA-181431	3/14	0.004603033511907417	0.09781446212803262	0	0	8.571428571428571	46.12319771763762	CHRNA1;CHRND;CHRNG
PI3K/AKT Signaling in Cancer Homo sapiens R-HSA-2219528	7/86	0.005750918762761652	0.12053295489075792	0	0	3.255813953488372	16.794776541750235	PDGFRB;PDGFRA;NR4A1;ERBB3;EGFR;FGFR1;FGF10
Cell-extracellular matrix interactions Homo sapiens R-HSA-446353	3/16	0.006823799195615574	0.14108665904448417	0	0	7.5	37.40504171568808	ITGB1;PARVA;FLNC
Activation of Matrix Metalloproteinases Homo sapiens R-HSA-1592389	4/32	0.007971195406910945	0.16261238630098326	0	0	5.0	24.159604045535342	MMP14;MMP16;CTSK;MMP2
Ion homeostasis Homo sapiens R-HSA-5578775	5/51	0.008736127099488568	0.1758720323975988	0	0	3.9215686274509802	18.589365926083495	RYR1;SLN;DMPK;ATP2A1;TRDN
Apoptotic execution  phase Homo sapiens R-HSA-75153	5/51	0.008736127099488568	0.17358798002879883	0	0	3.9215686274509802	18.589365926083495	DSP;H1F0;CDH1;LMNA;HIST1H1D
Fibronectin matrix formation Homo sapiens R-HSA-1566977	2/6	0.0087524127649488	0.17168194269707263	0	0	13.333333333333332	63.17901162743442	ITGB1;ITGA5
FGFR1b ligand binding and activation Homo sapiens R-HSA-190370	2/6	0.0087524127649488	0.1695087535490084	0	0	13.333333333333332	63.17901162743442	FGFR1;FGF10
Signaling by WNT in cancer Homo sapiens R-HSA-4791275	4/34	0.009885910454645437	0.18906803744509398	0	0	4.705882352941176	21.72538692674213	FZD4;LRP5;KREMEN1;DKK2
GLI proteins bind promoters of Hh responsive genes to promote transcription Homo sapiens R-HSA-5635851	2/7	0.012051662882171474	0.22764252110768338	0	0	11.428571428571427	50.49774434338215	BOC;GLI2
Highly sodium permeable acetylcholine nicotinic receptors Homo sapiens R-HSA-629587	2/7	0.012051662882171474	0.22486639280149212	0	0	11.428571428571427	50.49774434338215	CHRND;CHRNG
Syndecan interactions Homo sapiens R-HSA-3000170	3/20	0.012902143644594305	0.23783469609914804	0	0	5.999999999999999	26.10217084452193	ITGB1;ITGA6;THBS1
TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain Homo sapiens R-HSA-6804115	3/21	0.014777987746011578	0.269170491088068	0	0	5.7142857142857135	24.083522970404665	BTG2;PLK2;PLAGL1
RNF mutants show enhanced WNT signaling and proliferation Homo sapiens R-HSA-5340588	2/8	0.01580491452517871	0.28448846145321677	0	0	10.0	41.47434341416576	FZD4;LRP5
Nicotinamide salvaging Homo sapiens R-HSA-197264	2/8	0.01580491452517871	0.28118045608748166	0	0	10.0	41.47434341416576	PTGIS;PTGS2
PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling Homo sapiens R-HSA-6811558	6/83	0.01772270748816892	0.3116752006540051	0	0	2.8915662650602405	11.661422321033564	PDGFRB;PDGFRA;ERBB3;EGFR;FGFR1;FGF10
Class B/2 (Secretin family receptors) Homo sapiens R-HSA-373080	6/84	0.018696947110537213	0.32507192135365837	0	0	2.8571428571428568	11.369700070200947	CALCRL;FZD4;WNT5A;PTH1R;GNG12;GNG11
Signaling by ERBB4 Homo sapiens R-HSA-1236394	15/330	0.01952984282511386	0.33573774744296864	0	0	1.8181818181818181	7.156021058173032	YAP1;PDGFRB;PDGFRA;ACTN2;IL17RD;GFRA3;SPTB;EGFR;GHR;NR4A1;CXCL12;ERBB3;TEK;FGFR1;FGF10
Signaling by Leptin Homo sapiens R-HSA-2586552	12/243	0.019680147880489614	0.3345625139683234	0	0	1.9753086419753085	7.759298514832079	PDGFRB;PDGFRA;ERBB3;ACTN2;LEPR;TEK;IL17RD;GFRA3;SPTB;EGFR;FGFR1;FGF10
Crosslinking of collagen fibrils Homo sapiens R-HSA-2243919	2/9	0.019987498286726836	0.3360535426229897	0	0	8.888888888888888	34.779095880349324	LOX;LOXL2
Signaling by Retinoic Acid Homo sapiens R-HSA-5362517	4/42	0.020420811588340845	0.3396069753278423	0	0	3.8095238095238093	14.82362179908072	ALDH1A3;RARG;CRABP2;ALDH1A1
Platelet homeostasis Homo sapiens R-HSA-418346	6/87	0.021837635299768118	0.35926432267360453	0	0	2.758620689655172	10.549297676655467	TRPC6;PECAM1;PDE3A;ATP2A1;GNG12;GNG11
Signal Transduction Homo sapiens R-HSA-162582	77/2465	0.022612571982895475	0.36805569291308593	0	0	1.2494929006085191	4.734640030191979	ITGB1;RARG;HSPB1;ATP2A1;PTH1R;GLI2;GHR;CDH5;EDNRA;CDH1;BOC;LEPR;WLS;PDGFRB;PDGFRA;MEF2C;RBFOX2;ANXA1;TRPC6;ACTN2;MMP2;WNT5A;KREMEN1;ATP1B4;IL17RD;GFRA3;HSPG2;SPTB;DKK2;TGFBR2;AR;ALDH1A3;OBSCN;SFRP2;COL4A2;COL4A1;COL6A2;COL6A1;ALDH1A1;APLNR;COL4A5;COL6A3;COL6A6;DOCK1;PPP1R15A;YAP1;NOTCH3;CALCRL;CRABP2;LRP5;LPAR1;THBS2;FSTL1;THBS1;EGFR;GRK5;ERBB3;PDGFD;GPC3;MYH11;STARD13;FZD4;IGF2;GNG12;GNG11;ARHGAP24;DLK1;NET1;NR4A1;CXCL12;DLC1;PDE3A;TCF4;SPRY1;TEK;FGF10;FGFR1
Gastrin-CREB signalling pathway via PKC and MAPK Homo sapiens R-HSA-881907	18/432	0.024688123808580462	0.3976087308118748	0	0	1.6666666666666665	6.169054947407279	PDGFRB;PDGFRA;ANXA1;TRPC6;ACTN2;LPAR1;GNG12;IL17RD;GFRA3;SPTB;GNG11;EGFR;EDNRA;GRK5;ERBB3;TEK;FGFR1;FGF10
Negative regulation of the PI3K/AKT network Homo sapiens R-HSA-199418	6/90	0.025316242186923396	0.4034776098540916	0	0	2.6666666666666665	9.803490948157773	PDGFRB;PDGFRA;ERBB3;EGFR;FGFR1;FGF10
MAPK family signaling cascades Homo sapiens R-HSA-5683057	13/284	0.02704851931067618	0.4266415932508717	0	0	1.8309859154929577	6.610084392132604	PDGFRB;PDGFRA;ACTN2;MMP2;HSPB1;IL17RD;GFRA3;SPTB;EGFR;ERBB3;TEK;FGFR1;FGF10
Keratan sulfate biosynthesis Homo sapiens R-HSA-2022854	3/27	0.029117852235481113	0.4545950400029194	0	0	4.444444444444444	15.717350284548534	LUM;OGN;FMOD
Apoptotic cleavage of cell adhesion  proteins Homo sapiens R-HSA-351906	2/11	0.02954667996708659	0.45663050858224735	0	0	7.2727272727272725	25.612973778194785	DSP;CDH1
