Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Activation of the pre-replicative complex	7/30	7.232790508281545E-6	9.928648788641028E-4	0	0	9.333333333333332	110.47759924917348	POLA2;MCM7;ORC1;PRIM1;MCM5;CDC6;MCM6
G2/M checkpoints	8/43	9.688818938967444E-6	0.0012191763831534033	0	0	7.441860465116279	85.91284110893845	RFC5;RFC3;RFC4;MCM7;ORC1;MCM5;CDC6;MCM6
Mitotic G1-G1/S phases	13/135	3.479472428382938E-5	0.004041541051429413	0	0	3.8518518518518516	39.543283611349864	PSMD12;PSMD11;PSMD14;MCM7;PRIM1;CDC6;PSMD6;POLA2;PSMB4;ORC1;PSMB3;MCM5;MCM6
Cooperation of prefoldin and TriC/CCT  in actin and tubulin folding	6/27	4.485191110636981E-5	0.0048375989836156015	0	0	8.888888888888888	88.996838749333	TUBA1C;TUBA1B;VBP1;CCT7;PFDN4;CCT4
Chromosome maintenance	11/103	5.364483479982144E-5	0.005400246703182025	0	0	4.271844660194175	42.00558410223906	RFC5;POLA2;RFC3;RFC4;TERT;CENPH;DKC1;PRIM1;POLD1;CENPK;ITGB3BP
HIF-1 degradation in normoxia	10/88	6.869942295380539E-5	0.006483508041265383	0	0	4.545454545454545	43.57168071945078	MAPK11;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;ID1;PSMG3;HDAC9
Ran role in mitotic spindle regulation	4/10	7.190252912035329E-5	0.006386636410101969	0	0	16.0	152.64318589327112	RANBP1;TPX2;RCC1;RAN
HIV factor interactions with host	12/128	8.97544027376109E-5	0.0075293971185440255	0	0	3.75	34.94412553585052	RANBP1;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;NUP155;PSMB3;RCC1;NUP88;RAN;NUP37
Autodegradation of Cdh1 by Cdh1-APC/C	8/58	9.224722597183384E-5	0.007331226906182584	0	0	5.517241379310344	51.260901220754754	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;CDC6;ANAPC1
Telomere maintenance	8/59	1.0441362629208512E-4	0.007883228785052427	0	0	5.423728813559322	49.72013760538904	RFC5;RFC3;POLA2;RFC4;TERT;DKC1;PRIM1;POLD1
Cell adhesion molecules (CAMs)	12/133	1.2969183129698465E-4	0.00932546025040223	0	0	3.6090225563909772	32.30201305315237	HLA-DMB;CDH2;ITGA4;NRXN3;HLA-DRA;ITGB8;ITGA6;PVR;HLA-DOB;CD22;HLA-DRB1;PTPRF
Adaptive immune system	31/606	1.4489297559396126E-4	0.009944926961221887	0	0	2.046204620462046	18.087456819153726	PSMD12;PSMD11;PSMD14;CUL3;ITPR1;ITPR3;IFI30;PVR;CDC20;PSMD6;PSMB4;HLA-DMB;PSMB3;GRAP2;SEC61G;HLA-DOB;CTSC;RAP1GAP2;CD74;CXADR;ITGA4;UBE2S;AKT1S1;HLA-DRA;TRIM36;ULBP2;SAE1;HLA-DRB1;ANAPC1;ULBP3;UBE2M
Cycling of Ran in nucleocytoplasmic transport	3/5	1.495978143206718E-4	0.009821421722791933	0	0	23.999999999999996	211.3814424644775	RANBP1;RCC1;RAN
HIV infection	15/200	1.6069795575379561E-4	0.010110579716176307	0	0	2.9999999999999996	26.20795201855987	RANBP1;XRCC6;PSMD12;PSMD11;PSMD14;NUP155;GTF2H3;PSMD6;PSMB4;PSMB3;RCC1;TCEA1;NUP88;RAN;NUP37
Interleukin-2 signaling pathway	39/847	1.9246204767502722E-4	0.011624707679571643	0	0	1.841794569067296	15.757678940531237	APP;CXCL8;TXK;NRXN3;SLC1A5;PREX1;ABLIM1;TERT;BAG2;CHSY1;TLK1;PMAIP1;KCNN4;CTSC;CD55;RFC5;YARS;TRAP1;ACTN1;LIF;RAB27B;CTPS1;PA2G4;NMI;EIF2S2;NME1;ADAM19;MAPK11;TPST1;BOP1;P2RX5;MMP16;MTHFD2;DKC1;TMX1;CAMK4;NOS1AP;ID3;SSBP1
Mismatch repair	5/23	2.2182233804738793E-4	0.012882758863521375	0	0	8.695652173913043	73.16203283088741	RFC5;RFC3;RFC4;POLD1;SSBP1
Proteasome complex	5/24	2.7447716067582136E-4	0.015350389356314454	0	0	8.333333333333334	68.33868753202543	PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Gap junction pathway	9/90	4.1684181088090814E-4	0.022479683372506117	0	0	4.0	31.131215034170143	TUBA1C;TUBA1B;PLCB4;EGF;TUBB;ITPR1;ADRB1;ITPR3;PLCB1
Leishmaniasis	8/72	4.246258481404937E-4	0.022109828644556743	0	0	4.444444444444444	34.5080094848819	MAPK11;HLA-DMB;ITGA4;IRAK1;HLA-DRA;IL12A;HLA-DOB;HLA-DRB1
Degradation of beta-catenin by the destruction complex	8/73	4.666366038644081E-4	0.023487375727841875	0	0	4.383561643835616	33.62174138474373	CDC20;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;CSNK1A1
Rev-mediated nuclear export of HIV-1 RNA	5/27	4.900884221165821E-4	0.02387204894825932	0	0	7.4074074074074066	56.45129429511253	RANBP1;NUP155;RCC1;NUP88;RAN
Gap-filling DNA repair biosynthesis and ligation in global genomic nucleotide excision repair	4/16	5.530201160022324E-4	0.026095636723855342	0	0	10.0	75.00116180969299	RFC5;RFC3;RFC4;POLD1
Type 1 diabetes mellitus	6/43	6.586975280614587E-4	0.030140402041600078	0	0	5.581395348837209	40.88509459578352	HLA-DMB;HLA-DRA;IL12A;HLA-DOB;HLA-DRB1;HSPD1
G-protein-mediated events	6/44	7.468154346855457E-4	0.0331673913639757	0	0	5.454545454545454	39.271049884075076	PLCB4;PDE1C;CAMK4;ITPR1;ITPR3;PLCB1
Interactions of HIV Vpr protein with host cellular proteins	6/44	7.468154346855457E-4	0.03221975161071925	0	0	5.454545454545454	39.271049884075076	RANBP1;NUP155;RCC1;NUP88;RAN;NUP37
Disease	31/674	8.794454386750184E-4	0.036887850344424385	0	0	1.8397626112759642	12.944972700677146	APP;PSMD12;PSMD11;CXCL8;PDE1C;PSMD14;ITPR1;ITPR3;PSMD6;PSMB4;EXOSC4;SERP1;PSMB3;IGF2BP1;RCC1;NUP88;IGF2BP2;RANBP1;XRCC6;NUP155;EGF;GTF2H3;ADAM17;CAMK4;AKT1S1;TCEA1;SPRY2;FGFR4;RAN;RPL26L1;NUP37
APC/C-mediated degradation of cell cycle proteins	8/82	0.001017817094711006	0.04153794089225998	0	0	3.902439024390244	26.888175797868776	CDC20;PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;ANAPC1
Global genomic nucleotide excision repair (GG-NER)	5/33	0.0012737417323898032	0.050614474102857965	0	0	6.0606060606060606	40.398766449770015	RFC5;RFC3;RFC4;POLD1;GTF2H3
DNA repair	9/105	0.001276849430568721	0.049436990773301756	0	0	3.4285714285714284	22.845804403200876	RFC5;ALKBH2;XRCC6;RFC3;RFC4;PRKDC;POLD1;TCEA1;GTF2H3
mRNA stability regulation by proteins that bind AU-rich elements	8/86	0.001389562119236427	0.05245597000117511	0	0	3.7209302325581395	24.479131548284645	MAPK11;PSMD6;PSMD12;PSMB4;PSMD11;EXOSC4;PSMD14;PSMB3
Activation of NF-kappaB in B cells	7/68	0.0015213964477348994	0.056031917953163375	0	0	4.117647058823529	26.715815618757905	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;CDC6
Neural crest differentiation	8/91	0.001997670561670906	0.07182101305054925	0	0	3.5164835164835164	21.857665042283042	CDH2;GBX2;DLX5;LHX1;ZIC1;ID1;SNAI1;HDAC9
Protein folding	6/53	0.002010576111795613	0.0706039518328227	0	0	4.528301886792453	28.1177387556033	TUBA1C;TUBA1B;VBP1;PFDN4;CCT7;CCT4
Allograft rejection	5/37	0.0021554386293100927	0.07397073477859636	0	0	5.405405405405405	33.1878974911072	HLA-DMB;HLA-DRA;IL12A;HLA-DOB;HLA-DRB1
Unwinding of DNA	3/11	0.002206288138266319	0.0740332241951587	0	0	10.909090909090908	66.72484091962643	MCM7;MCM5;MCM6
EGFR interaction with phospholipase C-gamma	5/38	0.0024318035074588607	0.07982659339701913	0	0	5.263157894736842	31.679590067224634	PDE1C;EGF;CAMK4;ITPR1;ITPR3
Signaling events mediated by HDAC class II	5/38	0.0024318035074588607	0.07812815523963575	0	0	5.263157894736842	31.679590067224634	TUBA1B;CAMK4;GATA2;HDAC9;RAN
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	7/75	0.0026831856069593736	0.0844085472189303	0	0	3.7333333333333334	22.104135315891362	CDH2;ITGA4;ACTN1;ITGB8;DSG2;ITGA6;ACTN4
HIV life cycle	9/118	0.0028606544429483588	0.0881548614051433	0	0	3.0508474576271185	17.86791311426861	RANBP1;XRCC6;NUP155;RCC1;TCEA1;NUP88;GTF2H3;RAN;NUP37
Nucleotide excision repair	6/58	0.0031926852637912755	0.09641909496649652	0	0	4.137931034482758	23.78024665157176	RFC5;RFC3;RFC4;POLD1;TCEA1;GTF2H3
Antigen processing: cross presentation	7/79	0.003599159183618213	0.10656334053457846	0	0	3.5443037974683542	19.94399247915885	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;SEC61G
Immune system	39/998	0.003997734755801602	0.11608806694731574	0	0	1.5631262525050098	8.631625979307978	APP;PSMD12;PSMD11;PSMD14;CUL3;ITPR1;ITPR3;IFI30;PVR;CDC20;PSMD6;PSMB4;HLA-DMB;IRAK1;PSMB3;GRAP2;SEC61G;NUP88;HLA-DOB;CTSC;CD55;RAP1GAP2;CD74;CXADR;ITGA4;NUP155;MAPK11;ADAM17;UBE2S;AKT1S1;HLA-DRA;TRIM36;ULBP2;SAE1;HLA-DRB1;ANAPC1;ULBP3;UBE2M;NUP37
EGFR1 pathway	10/152	0.004969244061918933	0.1415765761037281	0	0	2.631578947368421	13.959177764893496	PRPS1;RANBP1;ANXA1;SLC20A1;TUBB;PDCD5;COTL1;LIF;ID3;SPRY2
Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins	14/255	0.005114125992905357	0.14300611572753866	0	0	2.1960784313725488	11.585958073377828	PSMD12;PSMD11;PSMD14;CUL3;CDC20;PSMD6;PSMB4;PSMB3;UBE2S;SEC61G;TRIM36;SAE1;ANAPC1;UBE2M
Ubiquitin-mediated degradation of phosphorylated Cdc25A	6/64	0.005218196737777777	0.14326321952808077	0	0	3.75	19.708512709886456	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Myc active pathway	7/85	0.005395923850282639	0.14549723239154974	0	0	3.2941176470588234	17.202249492199844	TERT;ACTL6A;SNAI1;RCC1;PMAIP1;NME1;HSPD1
Homologous recombination	4/29	0.005583621105065782	0.14791698015174265	0	0	5.517241379310344	28.622994590353443	POLD1;XRCC2;RAD54L;SSBP1
ATR activation in response to replication stress	3/15	0.005648024777015824	0.14704340367748092	0	0	8.0	41.41159513548328	RFC5;RFC3;RFC4
Lagging strand processive biosynthesis	3/15	0.005648024777015824	0.1445511425982016	0	0	8.0	41.41159513548328	POLA2;PRIM1;POLD1
Destabilization of mRNA by AUF1 (hnRNP D0)	6/66	0.0060658909902869	0.15265825658888701	0	0	3.6363636363636362	18.563904874494693	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Asthma	4/30	0.006317508693985948	0.15638423160522594	0	0	5.333333333333333	27.01029516014832	HLA-DMB;HLA-DRA;HLA-DOB;HLA-DRB1
Hematopoietic cell lineage	7/88	0.006512934675132359	0.1586214735395139	0	0	3.1818181818181817	16.01716177532536	KITLG;ITGA4;HLA-DRA;ITGA6;CD55;CD22;HLA-DRB1
G1 to S cell cycle control	6/67	0.006525399625507425	0.1564024354685113	0	0	3.5820895522388057	18.025264772633918	POLA2;MCM7;ORC1;PRIM1;MCM5;MCM6
Telomerase regulation	6/67	0.006525399625507425	0.1539586474143158	0	0	3.5820895522388057	18.025264772633918	XRCC6;TERT;DKC1;EGF;WT1;PTGES3
FSH regulation of apoptosis	14/263	0.0066644731926177175	0.15482083878235006	0	0	2.1292775665399235	10.669734018372752	KLF10;CSNK1A1;ACTN1;TUBB;GATA6;ITPR1;PTPRF;ABLIM1;KRT18;WT1;PMAIP1;TLK1;CDK14;CD55
Signaling by EGFR in cancer	8/111	0.006748716593633865	0.1544024553998051	0	0	2.8828828828828827	14.40981023842011	ADAM17;PDE1C;EGF;CAMK4;AKT1S1;ITPR1;SPRY2;ITPR3
Intestinal immune network for IgA production	5/48	0.0067673334453859715	0.15251751496317636	0	0	4.166666666666667	20.815200615542235	HLA-DMB;ITGA4;HLA-DRA;HLA-DOB;HLA-DRB1
Interleukin-4 regulation of apoptosis	14/267	0.0075693810412648015	0.16808478488690956	0	0	2.097378277153558	10.24284879610168	FOXC1;ANXA1;CXCL8;MCM7;ACTN1;GATA6;TNC;POU4F1;HS3ST1;ALDH1A2;ID3;MCM5;MCM6;CTSC
Viral myocarditis	6/71	0.008618199165128973	0.18860117013543115	0	0	3.380281690140845	16.069450579234264	CXADR;HLA-DMB;HLA-DRA;HLA-DOB;CD55;HLA-DRB1
DNA replication initiation	2/6	0.0087524127649488	0.18880204678675266	0	0	13.333333333333332	63.17901162743442	POLA2;PRIM1
Telomere extension by telomerase	2/6	0.0087524127649488	0.18614286302919278	0	0	13.333333333333332	63.17901162743442	TERT;DKC1
E2F-mediated regulation of DNA replication	4/33	0.008894984595890918	0.18654759360826786	0	0	4.848484848484849	22.89584334369705	POLA2;ORC1;PRIM1;CDC6
Cyclin A-Cdk2-associated events at S phase entry	6/72	0.00920869205168462	0.19048116435676404	0	0	3.333333333333333	15.625358175773448	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Signaling by NGF	12/221	0.009948625407722927	0.203005734671103	0	0	2.171945701357466	10.01336663312105	PREX1;MAPK11;ADAM17;PDE1C;IRAK1;CAMK4;AKT1S1;ITPR1;ITPR3;ECT2;RTN4;ITGB3BP
Wnt/calcium/cyclic GMP pathway	6/74	0.010475384097409076	0.21090439982783607	0	0	3.2432432432432434	14.78506101352144	WNT10B;PLCB4;FZD5;ITPR1;ITPR3;PLCB1
Phospholipase C-mediated cascade	5/54	0.011068822496125156	0.21992002590985504	0	0	3.7037037037037033	16.680084840121786	PDE1C;CAMK4;ITPR1;ITPR3;FGFR4
Downstream signaling events Of B cell receptor (BCR)	7/98	0.011491958723392615	0.2253617879522448	0	0	2.8571428571428568	12.760307798972494	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;AKT1S1
ID regulation of gene expression	3/20	0.012902143644594305	0.24977226799150515	0	0	5.999999999999999	26.10217084452193	CXCL8;GATA4;ITGA6
Apoptosis regulation	6/78	0.013370780182839728	0.2555680769125062	0	0	3.076923076923077	13.275949342551398	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3
Phosphatidylinositol signaling system	6/78	0.013370780182839728	0.2523734759510999	0	0	3.076923076923077	13.275949342551398	DGKG;PI4K2B;PLCB4;ITPR1;ITPR3;PLCB1
Signaling by the B cell receptor (BCR)	9/151	0.01380638621809256	0.25737831097925634	0	0	2.3841059602649004	10.210229462233258	PSMD6;PSMD12;PSMB4;PSMD11;PSMD14;PSMB3;AKT1S1;ITPR1;ITPR3
Transport of mature mRNAs derived from intronless transcripts	4/38	0.014554726485956956	0.26801996333896344	0	0	4.2105263157894735	17.80985049987152	NUP155;NUP88;RAN;NUP37
MHC class II antigen presentation	7/103	0.014815468083520505	0.2695344193507947	0	0	2.7184466019417473	11.450324086404363	CD74;HLA-DMB;HLA-DRA;IFI30;HLA-DOB;HLA-DRB1;CTSC
Nuclear beta-catenin signaling and target gene transcription regulation	6/80	0.015010081737718086	0.26982408838040844	0	0	2.9999999999999996	12.597099563402262	CXCL8;TERT;TBL1XR1;CAMK4;IGF2BP1;PITX2
Opioid signaling	6/80	0.015010081737718086	0.26664968734063893	0	0	2.9999999999999996	12.597099563402262	PLCB4;PDE1C;CAMK4;ITPR1;ITPR3;PLCB1
Carbohydrate metabolism	12/235	0.015553028818629312	0.27308225018756116	0	0	2.0425531914893615	8.504169967640886	PRPS1;NUP155;CHSY1;RPE;NUP88;SLC25A10;PYGL;GXYLT2;GPC6;FBP2;HS3ST1;NUP37
Binding of RNA by insulin-like growth factor 2 mRNA binding proteins (IGF2BPs/IMPs/VICKZs)	2/8	0.01580491452517871	0.2743151831381592	0	0	10.0	41.47434341416576	IGF2BP1;IGF2BP2
Bystander B cell activation	2/8	0.01580491452517871	0.27119796514795286	0	0	10.0	41.47434341416576	HLA-DRA;HLA-DRB1
Eosinophils in the chemokine network of allergy	2/8	0.01580491452517871	0.26815079700022304	0	0	10.0	41.47434341416576	HLA-DRA;HLA-DRB1
Formyl peptide interaction with formyl peptide receptors	2/8	0.01580491452517871	0.26517134370022055	0	0	10.0	41.47434341416576	APP;ANXA1
Recycling of eIF2-GDP complex	2/8	0.01580491452517871	0.262257372890328	0	0	10.0	41.47434341416576	EIF2B1;EIF2S2
Antigen processing and presentation	6/81	0.015879860297055945	0.2606368374842878	0	0	2.962962962962963	12.274677394419134	CD74;HLA-DMB;HLA-DRA;IFI30;HLA-DOB;HLA-DRB1
Graft-versus-host disease	4/41	0.01883771080535323	0.3058596055492836	0	0	3.902439024390244	15.500076192637533	HLA-DMB;HLA-DRA;HLA-DOB;HLA-DRB1
Th1/Th2 differentiation pathway	3/23	0.01896828932905573	0.30470337113695906	0	0	5.217391304347825	20.686887009392155	HLA-DRA;IL12A;HLA-DRB1
Elevation of cytosolic calcium levels	2/9	0.019987498286726836	0.31769602539955283	0	0	8.888888888888888	34.779095880349324	ITPR1;ITPR3
Folding of actin by CCT/TriC	2/9	0.019987498286726836	0.31438669180164086	0	0	8.888888888888888	34.779095880349324	CCT7;CCT4
Tat-mediated elongation of the HIV-1 transcript	2/9	0.019987498286726836	0.31114559188616003	0	0	8.888888888888888	34.779095880349324	TCEA1;GTF2H3
Proteasome degradation	5/63	0.02052270675923605	0.3162172163923106	0	0	3.1746031746031744	12.337217012805942	PSMD6;PSMD12;PSMB4;PSMD11;PSMB3
Cytosolic tRNA aminoacylation	3/24	0.021284306818544364	0.32463942723234335	0	0	5.0	19.248926234484543	YARS;EEF1E1;FARSB
Angiotensin II-stimulated signaling through G-proteins and beta-arrestin	5/64	0.02181970122725916	0.3294774885316133	0	0	3.125	11.95294372275165	MAPK11;PLCB4;ITPR1;ITPR3;PLCB1
Purine metabolism	9/164	0.022389275608458103	0.3347307541462548	0	0	2.195121951219512	8.339648492736076	PRPS1;POLA2;PKM;PDE1C;PRIM1;POLD1;GMPS;AK4;NME1
PIP2 hydrolysis	3/25	0.02374801151107834	0.3515636998208656	0	0	4.8	17.95323109370892	DGKG;ITPR1;ITPR3
Heart development	4/44	0.02382609847412197	0.3492952300575163	0	0	3.6363636363636362	13.58899536203803	FOXC1;GATA6;GATA4;PITX2
Salivary secretion	6/89	0.024118332393649237	0.3501796337924072	0	0	2.696629213483146	10.044358779564119	PLCB4;ITPR1;ADRB1;ITPR3;PLCB1;KCNN4
cAMP cell motility pathway inferred from amoeba model	5/67	0.026025960231530847	0.3742780947582055	0	0	2.9850746268656714	10.891524682558853	PLCB4;PDE1C;ITPR1;ITPR3;PLCB1
Integrin family cell surface interactions	3/26	0.026359322007969647	0.3754960021890016	0	0	4.615384615384615	16.781230569993895	ITGA4;ITGB8;ITGA6
Interleukin-5 regulation of apoptosis	8/144	0.028475356276450748	0.40184848577047316	0	0	2.222222222222222	7.908258350719363	TRAP1;PSMB4;CXCL8;IRAK1;WT1;ITPR1;ITGA6;CD55
NFAT involvement in hypertrophy of the heart	5/69	0.029098928808491353	0.40684613426686983	0	0	2.898550724637681	10.252330191846333	CSNK1A1;CAMK4;LIF;GATA4;HDAC9
Pentose phosphate pathway	3/27	0.029117852235481113	0.40337575115207785	0	0	4.444444444444444	15.717350284548534	PRPS1;RPE;FBP2
Delta Np63 pathway	4/47	0.029543217073038634	0.40554779800262125	0	0	3.4042553191489358	11.98945056052437	SEC14L2;DLX5;DLX6;ADRM1
B lymphocyte cell surface molecules	2/11	0.02954667996708659	0.40194132207478156	0	0	7.2727272727272725	25.612973778194785	HLA-DRA;HLA-DRB1
CDC6 association with the ORC-origin complex	2/11	0.02954667996708659	0.39835256027054244	0	0	7.2727272727272725	25.612973778194785	ORC1;CDC6
Mechanism of protein import into the nucleus	2/11	0.02954667996708659	0.39482731637434293	0	0	7.2727272727272725	25.612973778194785	RCC1;RAN
Telomerase protein component gene hTERT transcriptional regulation	2/11	0.02954667996708659	0.39136391886228733	0	0	7.2727272727272725	25.612973778194785	TERT;WT1
Protein metabolism	18/442	0.030024456159651908	0.3942341634876033	0	0	1.6289592760180995	5.7107126184395876	TOMM40;VBP1;PMM2;SSR3;C1GALT1;EIF2S2;SRP9;HSPD1;TUBA1C;TUBA1B;SEC61G;EIF2B1;CCT7;PFDN4;ALG10B;UGGT1;RPL26L1;CCT4
Long-term potentiation	5/70	0.03071766872573008	0.3998593084125209	0	0	2.8571428571428568	9.951192175476	PLCB4;CAMK4;ITPR1;ITPR3;PLCB1
BDNF signaling pathway	12/261	0.03187948513164435	0.41143609016053817	0	0	1.839080459770115	6.337089793820507	KLF10;FOXC1;PSMB4;ABLIM1;CDH2;TUBB;CAMK4;SCHIP1;SEMA3A;FHL2;RCC1;GATA2
M phase pathway	6/96	0.033337427807949106	0.4266060677118911	0	0	2.5	8.502686387417974	CDC20;CENPH;CENPK;KNTC1;ITGB3BP;NUP37
Inhibition of replication initiation of damaged DNA by RB1/E2F1	2/12	0.03487854042134841	0.4425764372792949	0	0	6.666666666666666	22.372556843567576	POLA2;PRIM1
Calcium signaling pathway	9/178	0.03531403608615794	0.4443682874174874	0	0	2.022471910112359	6.762083806995292	P2RX5;HTR7;PLCB4;PDE1C;CAMK4;ITPR1;ADRB1;ITPR3;PLCB1
Non-coding RNA metabolism	4/50	0.036004517553649654	0.4493125744298428	0	0	3.1999999999999997	10.637154754552185	NUP155;GEMIN6;NUP88;NUP37
p75 neurotrophin receptor-mediated signaling	7/124	0.03629100572845635	0.4491755627046647	0	0	2.258064516129032	7.488160455296562	APP;PREX1;ADAM17;IRAK1;ECT2;RTN4;ITGB3BP
Phagosome	8/154	0.039973414952522365	0.49073054128706317	0	0	2.0779220779220777	6.689954643152282	TUBA1C;TUBA1B;HLA-DMB;SEC61G;TUBB;HLA-DRA;HLA-DOB;HLA-DRB1
Lck and Fyn tyrosine kinases in initiation of T cell receptor activation	2/13	0.040550197611673826	0.49379676123893124	0	0	6.153846153846154	19.724397693220933	HLA-DRA;HLA-DRB1
Autoimmune thyroid disease	4/52	0.040729689807035306	0.4920146528689865	0	0	3.076923076923077	9.848609148264439	HLA-DMB;HLA-DRA;HLA-DOB;HLA-DRB1
Pancreatic secretion	6/101	0.04115481492961408	0.49320452812474014	0	0	2.376237623762376	7.581182612623305	PLCB4;CTRL;ITPR1;ITPR3;RAB27B;PLCB1
One-carbon metabolism	3/31	0.04160691113161275	0.4946963449506713	0	0	3.8709677419354835	12.307699325969082	DNMT1;SHMT2;MTHFD2
Signaling by FGFR in disease	7/128	0.04194011229491369	0.49476226222905995	0	0	2.1875	6.937683759996735	PDE1C;CAMK4;AKT1S1;ITPR1;SPRY2;ITPR3;FGFR4
Signaling by ERBB2	6/102	0.04284562636137552	0.5015263240750157	0	0	2.352941176470588	7.41212166524008	PDE1C;EGF;CAMK4;AKT1S1;ITPR1;ITPR3
TGF-beta signaling pathway	9/185	0.043390502467234505	0.5039973748117239	0	0	1.945945945945946	6.1054340088349335	KLF10;TRAP1;MAPK11;TERT;EGF;LIF;HDAC9;CTGF;PDK1
Gene expression	33/968	0.044665594022575375	0.5148476868251054	0	0	1.3636363636363635	4.238934248737691	GTF3C2;PSMD12;PSMD11;PSMD14;CTGF;PSMD6;PSMB4;EXOSC4;TRIM28;TAF1B;PSMB3;SEC61G;NUP88;EIF2B1;SF3A3;YARS;NUP155;SSR3;GTF2H3;LSM5;EIF2S2;SRP9;MAPK11;TBL1XR1;TCEA1;SNRPA1;GEMIN6;EEF1E1;RAN;RPL26L1;FARSB;SRSF9;NUP37
Chagas disease	6/104	0.04635649540300602	0.5302902125646901	0	0	2.3076923076923075	7.0878319814862065	MAPK11;CXCL8;PLCB4;IRAK1;IL12A;PLCB1
Adhesion and diapedesis of lymphocytes	2/14	0.04654140207685347	0.5284023844815695	0	0	5.7142857142857135	17.52807425877975	CXCL8;ITGA4
Non-homologous end-joining (NHEJ) pathway	2/14	0.04654140207685347	0.5244590831048414	0	0	5.7142857142857135	17.52807425877975	XRCC6;PRKDC
Amoebiasis	6/105	0.04817693752694388	0.5388679678939648	0	0	2.2857142857142856	6.932285364516084	CXCL8;PLCB4;ACTN1;IL12A;ACTN4;PLCB1
Transport of mature transcript to cytoplasm	4/55	0.048445342258299454	0.5378857853678837	0	0	2.9090909090909087	8.806746415378175	NUP155;NUP88;SRSF9;NUP37
