Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Presynaptic function of kainate receptors	3/21	0.014777987746011578	0.6198544860132634	0	0	5.7142857142857135	24.083522970404665	GNGT2;GNB2;GNB3
Nucleotide excision repair	5/58	0.014793960819046157	0.6037535361286406	0	0	3.4482758620689657	14.52943529053588	XAB2;LIG1;POLD1;POLR2E;RAD23A
S6K1 signaling	2/8	0.01580491452517871	0.6280373929742066	0	0	10.0	41.47434341416576	EEF2K;MLST8
Caspase cascade in apoptosis	5/59	0.015841491499778683	0.6133500555042516	0	0	3.389830508474576	14.05126351420034	PIDD1;NUMA1;BAX;TRAF2;LMNB2
Metabolism	54/1615	0.017425370948002727	0.657807753287103	0	0	1.3374613003095974	5.416488268782459	NDUFA13;NDUFA11;CHPF;GPAA1;ECI1;MED16;COMT;ENO3;GNGT2;IMPA2;GUK1;BSG;FFAR4;TK1;ACADS;GAMT;GPX1;GAA;NME2;NME3;NOSIP;AMPD2;CEL;DGKZ;NCOR2;DPM3;NDUFS7;ITPKA;PHPT1;ALDOA;CSNK1G2;ISYNA1;NDUFB7;SHMT2;GSTP1;PDXP;GATA4;ITPR3;AKAP5;POLD1;UAP1L1;ST3GAL4;POLR2E;INPP5J;PIP5K1C;NDUFV1;B3GAT3;PFKL;IMPDH1;GNB2;PEMT;GNB3;PLCD3;GALK1
Cyclins and cell cycle regulation	3/23	0.01896828932905573	0.6985882167530281	0	0	5.217391304347825	20.686887009392155	CDKN2C;CDKN2A;E2F1
Incretin biosynthesis, secretion, and inactivation	3/23	0.01896828932905573	0.6819551639731941	0	0	5.217391304347825	20.686887009392155	FFAR4;GNB3;GATA4
Developmental biology	18/420	0.019271776307225475	0.6767530749746621	0	0	1.7142857142857142	6.769909064358	SPTBN4;ROBO3;UNC5A;PLXND1;MED16;CACNA1F;SPTB;DNM1;MAPK12;CACNA1G;NCOR2;NEUROD1;DRAP1;COL5A1;PIP5K1C;SCN1B;SH3GL2;PAK4
Type I hemidesmosome assembly	2/9	0.019987498286726836	0.6859346002944892	0	0	8.888888888888888	34.779095880349324	LAMA3;PLEC
Bladder cancer	4/42	0.020420811588340845	0.6852316777421039	0	0	3.8095238095238093	14.82362179908072	CDKN2A;DAPK3;E2F1;VEGFB
Transmission across chemical synapses	10/190	0.021516407975661487	0.7062994792010618	0	0	2.1052631578947367	8.081977838420274	CAMK2B;KCNJ4;GNGT2;GNB2;DNAJC5;GNB3;SLC17A7;AKAP5;COMT;CPLX1
Mitotic G2-G2/M phases	6/87	0.021837635299768118	0.7015921128223375	0	0	2.758620689655172	10.549297676655467	NUMA1;CEP131;E2F1;PKMYT1;TUBB4B;TUBA4A
Beta-1 integrin cell surface interactions	5/66	0.02457069252754745	0.7729530357624301	0	0	3.0303030303030303	11.230911839233022	LAMA5;COL5A1;COL7A1;LAMA3;NPNT
DCC role in regulating apoptosis	2/10	0.02457569018526242	0.7573324934642093	0	0	8.0	29.64798022792225	UNC5A;DAPK3
Gap junction degradation	2/10	0.02457569018526242	0.7421858435949251	0	0	8.0	29.64798022792225	CLTB;DNM1
Fas signaling pathway	7/115	0.02547970400822695	0.7543990794592684	0	0	2.4347826086956523	8.935343114727202	HSPB1;BAX;TRAF2;CSNK1G2;MAPK12;MAP3K5;PLEC
RhoA signaling pathway	4/45	0.02564991223851159	0.7448339900029327	0	0	3.5555555555555554	13.024764902655056	PIP5K1C;PKN1;SH3GL2;MAPK12
Galactose metabolism	3/26	0.026359322007969647	0.7509920043780032	0	0	4.615384615384615	16.781230569993895	PFKL;GAA;GALK1
Interaction between L1-type proteins and ankyrins	3/26	0.026359322007969647	0.7370847450376699	0	0	4.615384615384615	16.781230569993895	SPTBN4;SPTB;SCN1B
AMPK signaling	5/68	0.02753519263940741	0.7559661979182761	0	0	2.941176470588235	10.565559882726514	STK11;EEF2K;EIF4EBP1;EEF2;SLC2A4RG
Syndecan 1 pathway	4/46	0.02755542815386633	0.7430124377203242	0	0	3.4782608695652173	12.492367769086824	LAMA5;COL5A1;COL7A1;BSG
ADP signalling through P2Y purinoceptor 12	3/27	0.029117852235481113	0.7713676644837979	0	0	4.444444444444444	15.717350284548534	GNGT2;GNB2;GNB3
Glycolysis	3/27	0.029117852235481113	0.758068221992698	0	0	4.444444444444444	15.717350284548534	PFKL;ALDOA;ENO3
Agrin in postsynaptic differentiation	4/47	0.029543217073038634	0.7561060640726837	0	0	3.4042553191489358	11.98945056052437	LAMA5;LAMA3;DVL1;PAK4
Down syndrome cell adhesion molecule (DSCAM) interactions	2/11	0.02954667996708659	0.7435914458383459	0	0	7.2727272727272725	25.612973778194785	DSCAML1;MAPK12
E2F1 destruction pathway	2/11	0.02954667996708659	0.731401422136078	0	0	7.2727272727272725	25.612973778194785	CDC34;E2F1
Integrin beta-4 pathway	2/11	0.02954667996708659	0.7196046250048509	0	0	7.2727272727272725	25.612973778194785	LAMA5;LAMA3
NCAM signaling for neurite out-growth	5/70	0.03071766872573008	0.7362488853309909	0	0	2.8571428571428568	9.951192175476	SPTBN4;COL5A1;CACNA1F;SPTB;CACNA1G
G-protein activation	3/28	0.03202293203002463	0.7555410525833937	0	0	4.285714285714286	14.748441458133852	GNGT2;GNB2;GNB3
G-protein beta-gamma signalling	3/28	0.03202293203002463	0.7439173440821106	0	0	4.285714285714286	14.748441458133852	GNGT2;GNB2;GNB3
Focal adhesion	11/233	0.0330268350129832	0.7556139525697672	0	0	1.888412017167382	6.440306184263214	LAMA5;COL5A1;TNK2;LAMA3;VEGFB;ACTN4;PIP5K1C;THBS4;MAPK12;BCAR1;PAK4
Inhibition of replication initiation of damaged DNA by RB1/E2F1	2/12	0.03487854042134841	0.7860685975557626	0	0	6.666666666666666	22.372556843567576	E2F1;PPP2R3B
Inhibition of insulin secretion by adrenaline/noradrenaline	3/29	0.035073626746766035	0.7788408292296575	0	0	4.137931034482758	13.863334368288841	GNGT2;GNB2;GNB3
Phototransduction	3/29	0.035073626746766035	0.7675532809799523	0	0	4.137931034482758	13.863334368288841	RCVRN;GUCY2D;ARRB2
Post-translational modification: biosynthesis of GPI-anchored proteins	3/29	0.035073626746766035	0.7565882341088102	0	0	4.137931034482758	13.863334368288841	DPM3;GPAA1;PIGZ
Translation factors	4/50	0.036004517553649654	0.7657298803663518	0	0	3.1999999999999997	10.637154754552185	EEF2K;CLUH;EIF4EBP1;EEF2
Wnt/calcium/cyclic GMP pathway	5/74	0.037751290429200716	0.7917284520568484	0	0	2.7027027027027026	8.856042217071249	CAMK2B;PDE6C;ITPR3;PLCH2;PLCD3
Activation of kainate receptors upon glutamate binding	3/30	0.038268755933891604	0.7915865953448811	0	0	4.0	13.052485950718438	GNGT2;GNB2;GNB3
HIV life cycle early phase	2/13	0.040550197611673826	0.8274432215355064	0	0	6.153846153846154	19.724397693220933	LIG1;HMGA1
Myometrial relaxation and contraction pathways	8/155	0.04127099252559589	0.8309226495153307	0	0	2.064516129032258	6.580842087103301	CAMK2B;GNB2;IGFBP2;GNB3;ITPR3;ARRB2;DGKZ;RAMP1
Activated NOTCH1 signaling in the nucleus	3/31	0.04160691113161275	0.826663629062306	0	0	3.8709677419354835	12.307699325969082	JAG2;MIB2;ARRB2
Alpha-6 beta-4 integrin signaling pathway	3/31	0.04160691113161275	0.8159277377757825	0	0	3.8709677419354835	12.307699325969082	LAMA5;LAMA3;EIF4EBP1
Signal amplification	3/31	0.04160691113161275	0.805467125753016	0	0	3.8709677419354835	12.307699325969082	GNGT2;GNB2;GNB3
GABA A and B receptor activation	4/53	0.04321791047116662	0.8260638583729315	0	0	3.0188679245283017	9.48377441633977	KCNJ4;GNGT2;GNB2;GNB3
G alpha (12/13) signaling events	5/77	0.0436226954523553	0.8233783766632063	0	0	2.597402597402597	8.1355265614596	GNGT2;GNB2;ARHGEF16;GNB3;ARHGEF1
Retrograde neurotrophin signaling	2/14	0.04654140207685347	0.8676236683462808	0	0	5.7142857142857135	17.52807425877975	DNM1;SH3GL2
Visual signal transduction	2/14	0.04654140207685347	0.8570428919030335	0	0	5.7142857142857135	17.52807425877975	RCVRN;GNGT2
Signaling events mediated by hepatocyte growth factor receptor (c-Met)	5/79	0.047824533823498286	0.8700607960660531	0	0	2.5316455696202533	7.696750661396753	MLST8;EIF4EBP1;SH3GL2;BCAR1;PAK4
E2F-mediated regulation of DNA replication	3/33	0.048705626415457094	0.875541617706431	0	0	3.6363636363636362	10.988948085170936	CDT1;E2F1;PPP2R3B
Glucagon-type ligand receptors	3/33	0.048705626415457094	0.8652411280863554	0	0	3.6363636363636362	10.988948085170936	GNGT2;GNB2;GNB3
Adipogenesis	7/133	0.049764409625326224	0.8737704480725883	0	0	2.1052631578947367	6.316747824432069	NCOR2;CNTFR;DVL1;HMGA1;E2F1;GATA4;MIF
Apoptosis modulation and signaling	5/80	0.05001216613714395	0.8680272513458318	0	0	2.5	7.488722451023223	PIDD1;ENDOG;CDKN2A;BAX;MAP3K5
Respiratory electron transport, ATP biosynthesis by chemiosmotic coupling, and heat production by uncoupling proteins	5/81	0.05225771474036599	0.8966948779312799	0	0	2.4691358024691357	7.287821601242378	NDUFA13;NDUFB7;NDUFA11;NDUFS7;NDUFV1
Fructose and mannose metabolism	3/34	0.0524623778440582	0.890092028590201	0	0	3.5294117647058822	10.403502278005256	PFKL;ALDOA;PHPT1
Association of licensing factors with the pre-replicative complex	2/15	0.05283270093282616	0.88641531565075	0	0	5.333333333333333	15.683333035361262	CDT1;E2F1
Lagging strand processive biosynthesis	2/15	0.05283270093282616	0.8766744880062363	0	0	5.333333333333333	15.683333035361262	LIG1;POLD1
Mitotic G1-G1/S phases	7/135	0.05313609019450785	0.8721249586272484	0	0	2.074074074074074	6.087197753615342	CDT1;CDKN2C;CDKN2A;E2F1;MYBL2;PPP2R3B;PKMYT1
Arf6 signal transduction regulation	3/35	0.056354567885378765	0.9150042742679778	0	0	3.4285714285714284	9.860886785287258	IQSEC1;ARRB2;GIT1
HIV-1 Nef as negative effector of Fas and TNF	4/58	0.05691072142191488	0.9142041419903347	0	0	2.758620689655172	7.9069559445711395	NUMA1;TRAF2;LMNB2;MAP3K5
Response to elevated platelet cytosolic calcium	5/83	0.05692265803393813	0.9047706698025956	0	0	2.4096385542168672	6.906173034062129	VEGFB;ACTN4;ALDOA;GAS6;TUBA4A
Protein processing in the endoplasmic reticulum	8/166	0.05740655631414082	0.9029572920245067	0	0	1.927710843373494	5.508620261549271	PRKCSH;DNAJC5;LMAN2;BAX;RAD23A;TRAF2;STUB1;MAP3K5
Actin cytoskeleton regulation	10/226	0.05846014101338836	0.9100496178372828	0	0	1.7699115044247786	5.025504614455491	FGF17;CHRM4;RASSF7;ARHGEF1;ACTN4;PIP5K1C;FGF12;GIT1;BCAR1;PAK4
Gap-filling DNA repair biosynthesis and ligation in global genomic nucleotide excision repair	2/16	0.05940541077305161	0.9153282680337543	0	0	5.0	14.116849831533036	LIG1;POLD1
Glutamate neurotransmitter release cycle	2/16	0.05940541077305161	0.9060825279526052	0	0	5.0	14.116849831533036	SLC17A7;CPLX1
Rap1 signaling	2/16	0.05940541077305161	0.8970217026730792	0	0	5.0	14.116849831533036	RAP1GAP;SIPA1
Neurotransmitter release cycle	3/36	0.06037988610364689	0.9027091882822457	0	0	3.333333333333333	9.356997470103483	DNAJC5;SLC17A7;CPLX1
mTOR signaling pathway	6/113	0.06431776483525216	0.9521551460904977	0	0	2.1238938053097343	5.82779342742149	STK11;EEF2K;EIF4EBP1;MLST8;VEGFB;EEF2
Pathways in cancer	13/325	0.06589649084139472	0.9660553511699614	0	0	1.5999999999999999	4.351472141828339	LAMA5;CTBP1;CDKN2A;GSTP1;DAPK3;LAMA3;VEGFB;TRAF2;FGF17;DVL1;E2F1;BAX;FGF12
Eukaryotic protein translation	2/17	0.0662415915707929	0.9617769545374739	0	0	4.705882352941176	12.773867020503221	EEF2K;EEF2
G1/S-specific transcription	2/17	0.0662415915707929	0.9526171740180693	0	0	4.705882352941176	12.773867020503221	CDT1;E2F1
Signaling events mediated by focal adhesion kinase	4/62	0.06934618550712146	0.9878560388278623	0	0	2.5806451612903225	6.886823579964537	ACTN4;MAPK8IP3;BCAR1;SH3GL1
G13 signaling pathway	3/39	0.07322950908508677	1.0	0	0	3.076923076923077	8.04355941437563	TNK2;ARHGEF1;PKN1
Effect of METS on macrophage differentiation	2/18	0.07332402120449992	1.0	0	0	4.444444444444444	11.612742279715478	NCOR2;E2F1
Nucleotide di- and triphosphate biosynthesis and interconversion	2/18	0.07332402120449992	1.0	0	0	4.444444444444444	11.612742279715478	GUK1;NME2
Tricarboxylic acid (TCA) cycle and respiratory electron transport	6/117	0.0734450920200029	1.0	0	0	2.051282051282051	5.356342972900848	NDUFA13;NDUFB7;NDUFA11;NDUFS7;BSG;NDUFV1
Signaling by NOTCH	6/119	0.07827229040395454	1.0	0	0	2.0168067226890756	5.137939419297049	JAG2;NCOR2;ST3GAL4;E2F1;MIB2;ARRB2
GABA biosynthesis, release, reuptake and degradation	2/19	0.08063617099611983	1.0	0	0	4.2105263157894735	10.601296667256518	DNAJC5;CPLX1
Resolution of abasic sites (AP sites)	2/19	0.08063617099611983	1.0	0	0	4.2105263157894735	10.601296667256518	LIG1;POLD1
ERBB1 internalization pathway	3/41	0.08241355278955437	1.0	0	0	2.9268292682926824	7.305381599970589	SH3GL2;DNM1;EPN1
Retinoblastoma protein regulation	4/66	0.08305732510112497	1.0	0	0	2.4242424242424243	6.03205877749113	CTBP1;CDKN2A;E2F1;PPP2R3B
cAMP cell motility pathway inferred from amoeba model	4/67	0.08667836668553372	1.0	0	0	2.388059701492537	5.840121660964135	PDE6C;ITPR3;PLCH2;PLCD3
L1CAM interactions	5/94	0.08668636111653329	1.0	0	0	2.127659574468085	5.203103657017745	SPTBN4;SPTB;SCN1B;SH3GL2;DNM1
Amine ligand-binding G-protein coupled receptors	3/42	0.08718222910547488	1.0	0	0	2.8571428571428568	6.970727895708977	HTR6;CHRM4;DRD4
4-1BB-dependent immune response	2/20	0.08816218183787267	1.0	0	0	4.0	9.714308741076266	TRAF2;MAP3K5
RNA polymerase III abortive and retractive initiation	2/20	0.08816218183787267	1.0	0	0	4.0	9.714308741076266	NFIC;POLR2E
G-protein signaling pathways	5/95	0.08973008930567587	1.0	0	0	2.1052631578947367	5.075682362950664	GNGT2;GNB2;GNB3;ARHGEF1;AKAP5
Integrin signaling pathway	7/155	0.09461742127485875	1.0	0	0	1.8064516129032255	4.25945693896194	RHOT2;CDKN2A;TNK2;TSPAN4;MAPK12;BCAR1;MAP3K5
Mitochondrial role in apoptotic signaling	2/21	0.09588684119947874	1.0	0	0	3.8095238095238093	8.931758172484527	ENDOG;BAX
Nicotine activity on dopaminergic neurons	2/21	0.09588684119947874	1.0	0	0	3.8095238095238093	8.931758172484527	DRD4;KCNK3
Prion pathway	2/21	0.09588684119947874	1.0	0	0	3.8095238095238093	8.931758172484527	LAMA5;LAMA3
TSH regulation of gene expression	5/97	0.09598139817691856	1.0	0	0	2.0618556701030926	4.832166753155399	TNK2;E2F1;VEGFB;CYBA;NRGN
NCAM1 interactions	3/44	0.09705771960273352	1.0	0	0	2.727272727272727	6.361225718177528	COL5A1;CACNA1F;CACNA1G
MicroRNA regulation of DNA damage response	4/70	0.09798976602376523	1.0	0	0	2.2857142857142856	5.309467963642306	PIDD1;E2F1;BAX;GADD45G
Bacterial invasion of epithelial cells	4/71	0.10190606046315834	1.0	0	0	2.2535211267605635	5.14637490908864	MAD2L2;CLTB;DNM1;BCAR1
Melanoma	4/71	0.10190606046315834	1.0	0	0	2.2535211267605635	5.14637490908864	FGF17;CDKN2A;E2F1;FGF12
Mitochondrial pathway of apoptosis: multidomain Bcl-2 family	4/71	0.10190606046315834	1.0	0	0	2.2535211267605635	5.14637490908864	ENDOG;BAX;ITPR3;MAP3K5
G alpha (z) signaling events	3/45	0.10215828081331627	1.0	0	0	2.6666666666666665	6.0832850553957645	GNGT2;GNB2;GNB3
Senescence and autophagy	5/99	0.10244796021859995	1.0	0	0	2.02020202020202	4.602828918210063	CDKN2A;FKBP8;HMGA1;MLST8;E2F1
Glycosaminoglycan biosynthesis: chondroitin sulfate	2/22	0.10379556080326813	1.0	0	0	3.6363636363636362	8.237571185428129	CHPF;B3GAT3
Cell-cell communication	6/129	0.10499814284251867	1.0	0	0	1.8604651162790697	4.19313975106073	LAMA3;CDH24;ACTN4;DSCAML1;MAPK12;PLEC
Pyrimidine metabolism	5/100	0.10576065482120137	1.0	0	0	2.0	4.4931534226415195	POLD1;NME2;POLR2E;NME3;TK1
Myocyte adrenergic pathway	4/72	0.10589336254947611	1.0	0	0	2.222222222222222	4.989606010945918	CAMK2N2;ARRB2;CACNA1F;HCN2
RhoA activity regulation	3/46	0.10736313441562158	1.0	0	0	2.6086956521739126	5.821404549935052	MYO9B;ARHGEF1;ARAP1
Signaling by NOTCH1	4/73	0.10995046855934236	1.0	0	0	2.191780821917808	4.838849973529832	NCOR2;JAG2;MIB2;ARRB2
Mismatch repair	2/23	0.11187435504137663	1.0	0	0	3.4782608695652173	7.618709103989623	LIG1;POLD1
Mitochondrial fatty acid beta-oxidation	2/23	0.11187435504137663	1.0	0	0	3.4782608695652173	7.618709103989623	ECI1;ACADS
Mitochondrial pathway of apoptosis: antiapoptotic Bcl-2 family	2/23	0.11187435504137663	1.0	0	0	3.4782608695652173	7.618709103989623	BAX;MAPK12
RNA polymerase III transcription termination	2/23	0.11187435504137663	1.0	0	0	3.4782608695652173	7.618709103989623	NFIC;POLR2E
Signaling events mediated by PRL	2/23	0.11187435504137663	1.0	0	0	3.4782608695652173	7.618709103989623	PTP4A3;BCAR1
ABC transporters	3/47	0.11266904115423244	1.0	0	0	2.553191489361702	5.57438450312141	ABCA2;ABCA3;ABCA7
Presenilin action in Notch and Wnt signaling	3/48	0.11807273003133849	1.0	0	0	2.5	5.341136220470389	CTBP1;DVL1;KREMEN2
AMPK inhibition of chREBP transcriptional activation activity	1/5	0.11891526936765551	1.0	0	0	8.0	17.03475249279432	STK11
APOBEC3G-mediated resistance to HIV-1 infection	1/5	0.11891526936765551	1.0	0	0	8.0	17.03475249279432	HMGA1
Abacavir metabolism	1/5	0.11891526936765551	1.0	0	0	8.0	17.03475249279432	GUK1
Activation of NOXA and translocation to mitochondria	1/5	0.11891526936765551	1.0	0	0	8.0	17.03475249279432	E2F1
Axonal growth stimulation	1/5	0.11891526936765551	1.0	0	0	8.0	17.03475249279432	ARHGEF1
Dopamine receptors	1/5	0.11891526936765551	1.0	0	0	8.0	17.03475249279432	DRD4
Electric transmission across gap junctions	1/5	0.11891526936765551	1.0	0	0	8.0	17.03475249279432	PANX2
G2 phase pathway	1/5	0.11891526936765551	1.0	0	0	8.0	17.03475249279432	E2F1
Gene expression regulation in endocrine-committed (NEUROG3+) progenitor cells	1/5	0.11891526936765551	1.0	0	0	8.0	17.03475249279432	NEUROD1
Muscarinic acetylcholine receptors	1/5	0.11891526936765551	1.0	0	0	8.0	17.03475249279432	CHRM4
Plexin D1 signaling	2/24	0.12010982001247623	1.0	0	0	3.333333333333333	7.064495959797489	PLXND1;IQSEC1
Tumor suppressor Arf inhibits ribosomal biogenesis	2/24	0.12010982001247623	1.0	0	0	3.333333333333333	7.064495959797489	CDKN2A;E2F1
Amoebiasis	5/105	0.12309486929886125	1.0	0	0	1.9047619047619047	3.99009509674713	LAMA5;COL5A1;LAMA3;HSPB1;ACTN4
DNA repair	5/105	0.12309486929886125	1.0	0	0	1.9047619047619047	3.99009509674713	MAD2L2;XAB2;LIG1;POLD1;POLR2E
Fibroblast growth factor receptor pathway	5/105	0.12309486929886125	1.0	0	0	1.9047619047619047	3.99009509674713	FGF17;EEF2K;CDKN2A;FGF12;MAPK12
Arf6 integrin-mediated signaling pathway	3/49	0.12357090514220292	1.0	0	0	2.4489795918367343	5.120669772142008	BIN1;PIP5K1C;MAPK8IP3
Alpha-9 beta-1 integrin pathway	2/25	0.12848911332067864	1.0	0	0	3.1999999999999997	6.566115518322446	ADAM15;BCAR1
C-Myc pathway	2/25	0.12848911332067864	1.0	0	0	3.1999999999999997	6.566115518322446	CDKN2A;PIN1
Fatty acid biosynthesis	2/25	0.12848911332067864	1.0	0	0	3.1999999999999997	6.566115518322446	ECH1;ECHDC2
G0 and early G1 pathway	2/25	0.12848911332067864	1.0	0	0	3.1999999999999997	6.566115518322446	E2F1;MYBL2
PIP2 hydrolysis	2/25	0.12848911332067864	1.0	0	0	3.1999999999999997	6.566115518322446	ITPR3;DGKZ
Aquaporin-mediated transport	3/50	0.12916025190606503	1.0	0	0	2.4	4.912083318606716	GNGT2;GNB2;GNB3
Hemostasis pathway	16/468	0.1292644778714601	1.0	0	0	1.3675213675213675	2.797804796427173	F12;VEGFB;GATA4;ITPR3;ARRB2;ACTN4;DGKZ;TUBA4A;GNGT2;GNB2;BSG;GNB3;GAS6;ZFPM2;ALDOA;BCAR1
