Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cap-dependent Translation Initiation Homo sapiens R-HSA-72737	55/114	1.4698777153494651E-57	2.044466276804256E-55	0	0	19.298245614035086	2525.4103192839293	RPL4;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL7;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL24;RPL27;RPL26;RPL29;RPL11;RPS15A;EIF4EBP1;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL35A;RPS26;RPS27;EIF3K;RPS29;RPL27A;EIF3G;RPS20;RPS21;EIF3B
Eukaryotic Translation Initiation Homo sapiens R-HSA-72613	55/114	1.4698777153494651E-57	1.874094087070568E-55	0	0	19.298245614035086	2525.4103192839293	RPL4;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL7;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL24;RPL27;RPL26;RPL29;RPL11;RPS15A;EIF4EBP1;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL35A;RPS26;RPS27;EIF3K;RPS29;RPL27A;EIF3G;RPS20;RPS21;EIF3B
Nonsense-Mediated Decay (NMD) Homo sapiens R-HSA-927802	52/106	6.183285654853716E-55	7.277251578404758E-53	0	0	19.62264150943396	2449.304595059002	RPL4;RPL32;RPL31;RPL34;RPLP1;EIF4A3;RPLP0;RPL8;RPL10A;RPL7;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL24;RPL27;RPL26;RPL29;RPL11;RPS15A;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL35A;RPS26;RPS27;RPS29;RPL27A;RPS20;RPS21
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC) Homo sapiens R-HSA-975957	52/106	6.183285654853716E-55	6.75744789423299E-53	0	0	19.62264150943396	2449.304595059002	RPL4;RPL32;RPL31;RPL34;RPLP1;EIF4A3;RPLP0;RPL8;RPL10A;RPL7;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL24;RPL27;RPL26;RPL29;RPL11;RPS15A;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL35A;RPS26;RPS27;RPS29;RPL27A;RPS20;RPS21
SRP-dependent cotranslational protein targeting to membrane Homo sapiens R-HSA-1799339	52/107	1.1764549040580857E-54	1.1999840021392474E-52	0	0	19.439252336448597	2413.909775715383	RPL4;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL7;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;DDOST;RPL24;RPL27;RPL26;RPL29;RPL11;RPS15A;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL35A;RPS26;RPS27;RPS29;RPL27A;RPS20;RPS21
Translation Homo sapiens R-HSA-72766	58/151	1.694679428392194E-53	1.6205372034000356E-51	0	0	15.364238410596027	1866.9011781045845	RPL4;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL7;EEF1B2;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;DDOST;EEF1G;RPL24;RPL27;RPL26;RPL29;RPL11;RPS15A;EIF4EBP1;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL35A;RPS26;RPS27;EIF3K;RPS29;RPL27A;EIF3G;RPS20;RPS21;EIF3B
Selenoamino acid metabolism Homo sapiens R-HSA-2408522	51/111	5.322014001636169E-52	4.789812601472552E-50	0	0	18.37837837837838	2169.7986395114544	RPL4;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL7;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL24;RPL27;RPL26;RPL29;RPL11;RPS15A;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL35A;RPS26;RPS27;RPS29;RPL27A;RPS20;RPS21
Influenza Viral RNA Transcription and Replication Homo sapiens R-HSA-168273	53/128	5.151491594799313E-51	4.378767855579416E-49	0	0	16.5625	1917.8141663482984	RPL4;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL7;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL24;RPL27;RPL26;RPL29;RPL11;RPS15A;RPL14;RPS3;RPL13;POLR2G;RPL18;RPS27A;POLR2L;RPL35A;RPS26;RPS27;RPS29;RPL27A;RPS20;RPS21
Major pathway of rRNA processing in the nucleolus Homo sapiens R-HSA-6791226	58/166	1.1091084316974895E-50	8.931241581563994E-49	0	0	13.975903614457831	1607.5880708350012	RPL4;DDX49;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;WDR46;RPL7;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL24;RPL27;RPL26;RPL29;RPL11;SNORD3A;NOC4L;EXOSC6;EXOSC4;RPS15A;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL35A;RPS26;TBL3;RPS27;RPS29;RPL27A;RPS20;RPS21
Influenza Life Cycle Homo sapiens R-HSA-168255	53/136	2.572223096144229E-49	1.967750668550335E-47	0	0	15.588235294117647	1744.0413669791776	RPL4;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL7;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL24;RPL27;RPL26;RPL29;RPL11;RPS15A;RPL14;RPS3;RPL13;POLR2G;RPL18;RPS27A;POLR2L;RPL35A;RPS26;RPS27;RPS29;RPL27A;RPS20;RPS21
Influenza Infection Homo sapiens R-HSA-168254	54/147	1.380354524657955E-48	1.0056868679650815E-46	0	0	14.693877551020408	1619.2909336498187	RPL4;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL7;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL24;RPL27;RPL26;RPL29;RPL11;RPS15A;RPL14;RPS3;RPL13;POLR2G;RPL18;RPS27A;POLR2L;RPL35A;ISG15;RPS26;RPS27;RPS29;RPL27A;RPS20;RPS21
rRNA processing Homo sapiens R-HSA-72312	58/180	2.4362910834826643E-48	1.6943297080583984E-46	0	0	12.88888888888889	1413.0553872131534	RPL4;DDX49;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;WDR46;RPL7;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL24;RPL27;RPL26;RPL29;RPL11;SNORD3A;NOC4L;EXOSC6;EXOSC4;RPS15A;RPL14;RPS3;RPL13;RPL18;RPS27A;RPL35A;RPS26;TBL3;RPS27;RPS29;RPL27A;RPS20;RPS21
Infectious disease Homo sapiens R-HSA-5663205	61/348	6.457676431566878E-34	4.295758669694489E-32	0	0	7.011494252873563	535.8367861204026	RPL4;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL7;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;NELFB;NELFCD;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPL13A;RPSA;RPS3A;RANGAP1;RPL24;RPL27;RPL26;RPL29;CHMP6;RPL11;PSMB10;RPS15A;RPL14;RPS3;RPL13;POLR2G;FYN;RPL18;RPS27A;AP1M1;POLR2L;RPL35A;ISG15;RPS26;RPS27;RPS29;RPL27A;RPS20;RPS21
Metabolism of amino acids and derivatives Homo sapiens R-HSA-71291	58/335	5.745738044193167E-32	3.6629080031731436E-30	0	0	6.925373134328359	498.1716235368565	RPL4;RPL32;PYCRL;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL7;RPS15;RPS14;RPL7A;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;GPT2;RPS5;RPS6;RPL13A;RPSA;RPS3A;RPL24;RPL27;SLC25A10;RPL26;RPL29;RPL11;PSMB10;RPS15A;RPL14;RPS3;RPL13;RPL18;RPS27A;PYCR1;RPL35A;RPS26;GRHPR;RPS27;RPS29;PSAT1;RPL27A;RPS20;RPS21
Formation of the ternary complex, and subsequently, the 43S complex Homo sapiens R-HSA-72695	27/50	1.7515517500809717E-30	1.0719496710495548E-28	0	0	21.6	1479.968294697782	RPS15;RPS14;RPS17;RPS16;RPS15A;RPS19;RPS18;RPS3;RPS11;RPS27A;RPS10;RPS12;RPS9;RPS7;RPS8;RPS5;RPS6;RPS3A;RPSA;RPS26;RPS27;EIF3K;RPS29;EIF3G;RPS20;RPS21;EIF3B
Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S Homo sapiens R-HSA-72662	28/58	9.497961824066503E-30	5.589185227239135E-28	0	0	19.310344827586206	1290.442286657865	RPS15;RPS14;RPS17;RPS16;RPS15A;RPS19;RPS18;RPS3;EIF4EBP1;RPS11;RPS27A;RPS10;RPS12;RPS9;RPS7;RPS8;RPS5;RPS6;RPS3A;RPSA;RPS26;RPS27;EIF3K;RPS29;EIF3G;RPS20;RPS21;EIF3B
Ribosomal scanning and start codon recognition Homo sapiens R-HSA-72702	27/57	1.935500208780249E-28	1.096783451642141E-26	0	0	18.94736842105263	1209.069792093388	RPS15;RPS14;RPS17;RPS16;RPS15A;RPS19;RPS18;RPS3;RPS11;RPS27A;RPS10;RPS12;RPS9;RPS7;RPS8;RPS5;RPS6;RPS3A;RPSA;RPS26;RPS27;EIF3K;RPS29;EIF3G;RPS20;RPS21;EIF3B
Translation initiation complex formation Homo sapiens R-HSA-72649	27/57	1.935500208780249E-28	1.0576126140834932E-26	0	0	18.94736842105263	1209.069792093388	RPS15;RPS14;RPS17;RPS16;RPS15A;RPS19;RPS18;RPS3;RPS11;RPS27A;RPS10;RPS12;RPS9;RPS7;RPS8;RPS5;RPS6;RPS3A;RPSA;RPS26;RPS27;EIF3K;RPS29;EIF3G;RPS20;RPS21;EIF3B
Metabolism of proteins Homo sapiens R-HSA-392499	88/1074	2.3408573963653946E-23	1.2350040746341565E-21	0	0	3.2774674115456235	170.78535226723784	RPL4;ST6GALNAC1;RPL32;RPL31;PRKCSH;RPL34;RPLP1;RPLP0;RPL8;RPL10A;BMI1;RPL7;RPS15;EEF1B2;RPL7A;RPS14;RPS17;RPS16;RPS19;RPL18A;RPS18;SUMO3;RPL36;TMED3;RPL35;RPLP2;RPL38;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;SPHK1;RPS5;COG4;RPS6;SFTPD;RPL13A;RPSA;RPS3A;RANGAP1;BET1L;DDOST;EEF1G;TUBB2B;NSMCE4A;PAPPA;RPL24;RPL27;RPL26;RPL29;RPL11;CXXC1;ARL2;TIMM10;TIMM50;EXOSC6;RPS15A;EXOSC4;AMDHD2;RPL14;RPS3;EIF4EBP1;RPL13;MGAT1;CCT8;CYC1;RPL18;RPS27A;KLHDC3;CBX4;RPL35A;TIMM44;DOHH;GFER;RPS26;RPS27;EIF3K;RPS29;RPL27A;EIF3G;TOMM7;RPS20;RPS21;COPE;EIF3B
Disease Homo sapiens R-HSA-1643685	69/725	6.589534937601045E-22	3.360662818176533E-20	0	0	3.8068965517241375	185.66763363769113	RPL4;RPL32;RPL31;RPL34;RPLP1;RPLP0;RPL8;RPL10A;RPL7;RPS15;RPL7A;RPS14;RPS17;RPS16;RPS19;RPL18A;RPS18;MLST8;RPL36;RPL35;RPLP2;RPL38;NELFB;NELFCD;RPS11;RPS10;HRAS;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;SFTPD;RPL13A;RPSA;RPS3A;RANGAP1;PCCB;RPL24;RPL27;RPL26;RPL29;CHMP6;CTBP1;RPL11;PSMB10;APH1A;RPS15A;RPL14;RPS3;RPL13;POLR2G;FYN;RPL18;RPS27A;AP1M1;POLR2L;RPL35A;ISG15;RPS26;PC;RPS27;RPS29;RPL27A;RPS6KB2;RPS20;RPS21
Gene Expression Homo sapiens R-HSA-74160	109/1631	7.353561167027767E-22	3.6293382534040273E-20	0	0	2.673206621704476	130.08274481381562	RPL4;POP7;RPL32;RPL31;RPL34;TACO1;EHMT2;EIF4A3;RTCB;RPL8;RPL10A;TSEN54;RPL7;LSM10;RPS15;EEF1B2;RPS14;RPS17;RPS16;SNRPD2;RPS19;RPL18A;RPS18;SESN2;RPL36;RPL35;RPL38;TXNL4A;RPS11;RPS10;RPS12;RPS9;RPS7;RPS8;RPL23;RPS5;RPS6;RPSA;RPL24;RPL27;TARS2;RPL26;SNRNP25;GEMIN7;RPL29;SNRPB;AARS2;SNORD3A;EIF4EBP1;ZNF668;VARS2;YARS;PRELID1;LSM4;RPS26;TBL3;LSM7;RPS27;RPS29;RPL27A;RPS20;RPS21;NXT1;DDX49;SETD9;RPLP1;RPLP0;WDR46;RPL7A;MLST8;UBTF;RPLP2;NELFB;NELFCD;ZNF641;COX8A;WARS;RPL13A;RPS3A;RABGGTA;DDOST;EEF1G;SF3B5;NFIX;URM1;RPL11;NOC4L;COX5B;PSMB10;EXOSC6;RPS15A;EXOSC4;RPL14;RPS3;RPL13;POLR2G;RPL18;RPS27A;HNRNPA0;POLR2L;MBD3;RPL35A;EIF3K;ZNF71;TTC5;CARM1;EIF3G;PRPF31;EIF3B
Metabolism Homo sapiens R-HSA-1430728	106/1908	1.834857967562828E-15	8.772914657409771E-14	0	0	2.222222222222222	75.4040207072732	RPL4;RPL32;RPL31;NDUFA12;RPL34;ECI1;TACO1;NDUFA10;RPL8;RPL10A;COMT;NUDT3;RPL7;NUBP2;RPS15;RPS14;RPS17;RPS16;RPS19;RPL18A;RPS18;RPL36;CYP1B1;RPL35;RPL38;RPS11;RPS10;PDK2;RPS12;RPS9;RPS7;RPS8;RPL23;GPT2;RPS5;RPS6;RPSA;PISD;MTHFD2;UQCRC1;RPL24;RPL27;RPL26;RPL29;CSNK1G2;NDUFB10;SHMT2;ABCB4;ARL2;MGST2;ITPR3;ATP5I;ATP5D;CYC1;NDUFV1;PYCR1;MTHFS;RPS26;GRHPR;RPS27;UQCRQ;RPS29;RPL27A;CYP1A1;RPS20;RPS21;PYCRL;RPLP1;RPLP0;ETFB;PPCDC;RPL7A;IMPA2;RPLP2;ACADS;COX8A;SPHK1;NCOA3;DCXR;NME2;RPL13A;RPS3A;APRT;NDUFS7;PCCB;SLC25A10;SLC25A11;B4GALT7;DTYMK;NDUFB7;GSTP1;RPL11;COX5B;PSMB10;RPS15A;RPL14;RPS3;RPL13;RPL18;RPS27A;B3GAT3;RPL35A;PC;PSAT1;CARM1;CHPT1
Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins. Homo sapiens R-HSA-163200	15/109	8.885024163215746E-8	4.119420293854574E-6	0	0	5.504587155963303	89.37420309796995	COX8A;NDUFB7;NDUFB10;NDUFA12;TACO1;NDUFA10;ATP5I;ETFB;COX5B;NDUFS7;UQCRQ;ATP5D;UQCRC1;CYC1;NDUFV1
Respiratory electron transport Homo sapiens R-HSA-611105	13/88	2.771993276351459E-7	1.2473969743581567E-5	0	0	5.909090909090909	89.21858042613597	COX8A;NDUFB7;NDUFB10;NDUFA12;TACO1;NDUFA10;ETFB;COX5B;NDUFS7;UQCRQ;UQCRC1;CYC1;NDUFV1
Mitochondrial translation elongation Homo sapiens R-HSA-5389840	12/84	1.152869152386784E-6	5.039685151862227E-5	0	0	5.7142857142857135	78.13289604345113	MRPL41;MRPL52;GADD45GIP1;MRPS15;MRPL38;MRPS18A;MRPL28;MRPL14;AURKAIP1;MRPL54;MRPL21;TUFM
The citric acid (TCA) cycle and respiratory electron transport Homo sapiens R-HSA-1428517	16/153	1.5072816463636487E-6	6.405946997045507E-5	0	0	4.183006535947713	56.07405077627261	COX8A;NDUFB7;NDUFB10;NDUFA12;TACO1;NDUFA10;ATP5I;ETFB;COX5B;NDUFS7;UQCRQ;ATP5D;UQCRC1;CYC1;NDUFV1;PDK2
Mitochondrial translation Homo sapiens R-HSA-5368287	12/90	2.440092553925195E-6	1.00901124527177E-4	0	0	5.333333333333333	68.9251977996907	MRPL41;MRPL52;GADD45GIP1;MRPS15;MRPL38;MRPS18A;MRPL28;MRPL14;AURKAIP1;MRPL54;MRPL21;TUFM
Mitochondrial translation initiation Homo sapiens R-HSA-5368286	11/84	7.648892120097807E-6	3.0796855115130644E-4	0	0	5.238095238095238	61.70973674127238	MRPL41;MRPL52;GADD45GIP1;MRPS15;MRPL38;MRPS18A;MRPL28;MRPL14;AURKAIP1;MRPL54;MRPL21
Mitochondrial translation termination Homo sapiens R-HSA-5419276	11/84	7.648892120097807E-6	3.0007192163460626E-4	0	0	5.238095238095238	61.70973674127238	MRPL41;MRPL52;GADD45GIP1;MRPS15;MRPL38;MRPS18A;MRPL28;MRPL14;AURKAIP1;MRPL54;MRPL21
rRNA modification in the nucleus Homo sapiens R-HSA-6790901	9/58	1.2724958574760608E-5	4.867296654845933E-4	0	0	6.206896551724138	69.96379810937307	RPS14;RPS9;TBL3;DDX49;RPS7;RPS6;NOC4L;SNORD3A;WDR46
mRNA Splicing Homo sapiens R-HSA-72172	12/144	2.736996416386603E-4	0.010213669553832933	0	0	3.333333333333333	27.344930837467206	SF3B5;LSM7;SNRPD2;EIF4A3;POLR2G;PRPF31;SNRNP25;TXNL4A;LSM4;SNRPB;POLR2L;HNRNPA0
mRNA Splicing - Minor Pathway Homo sapiens R-HSA-72165	7/52	2.9574469764987864E-4	0.010773556842959865	0	0	5.384615384615384	43.75545991252048	SF3B5;SNRPD2;POLR2G;SNRNP25;TXNL4A;SNRPB;POLR2L
mRNA Splicing - Major Pathway Homo sapiens R-HSA-72163	11/134	5.534347496140974E-4	0.01969198062580393	0	0	3.2835820895522385	24.624786177925188	SF3B5;LSM7;SNRPD2;EIF4A3;POLR2G;PRPF31;TXNL4A;LSM4;SNRPB;POLR2L;HNRNPA0
Regulation of TP53 Activity through Methylation Homo sapiens R-HSA-6804760	4/19	0.001109746858797712	0.03858892486273862	0	0	8.421052631578947	57.29367027203046	SETD9;TTC5;EHMT2;RPS27A
Processing of Capped Intron-Containing Pre-mRNA Homo sapiens R-HSA-72203	13/193	0.0011794529195837445	0.04010139926584731	0	0	2.694300518134715	18.166872431356968	SF3B5;NXT1;EIF4A3;LSM4;LSM7;SNRPD2;PRPF31;POLR2G;SNRNP25;TXNL4A;SNRPB;POLR2L;HNRNPA0
