Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Gastric Cancer Network 1 WP2361	3/29	0.035073626746766035	0.613138956461984	0	0	4.137931034482758	13.863334368288841	TPX2;ACTL6A;ECT2
One Carbon Metabolism WP241	3/30	0.038268755933891604	0.6451018857427442	0	0	4.0	13.052485950718438	DNMT1;SHMT2;MTHFD2
Cell-type Dependent Selectivity of CCK2R Signaling WP3679	2/13	0.040550197611673826	0.6599894231968981	0	0	6.153846153846154	19.724397693220933	ITPR1;PLCB1
Trans-sulfuration and one carbon metabolism WP2525	3/31	0.04160691113161275	0.6546154018040407	0	0	3.8709677419354835	12.307699325969082	DNMT1;SHMT2;MTHFD2
Ciliary landscape WP4352	10/216	0.04562401666194421	0.6946624472399248	0	0	1.8518518518518516	5.717261148012339	COPS3;PSMD12;TFAP2C;EXOSC4;APMAP;MCM7;NEFL;NUP88;MCM5;MCM6
Pathogenic Escherichia coli infection WP2272	4/55	0.048445342258299454	0.7145687983099169	0	0	2.9090909090909087	8.806746415378175	TUBA1C;TUBA1B;KRT18;TUBB
GPR40 Pathway WP3958	2/15	0.05283270093282616	0.75566772243315	0	0	5.333333333333333	15.683333035361262	ITPR3;PLCB1
ID signaling pathway WP53	2/16	0.05940541077305161	0.8246868789670694	0	0	5.0	14.116849831533036	ID1;ID3
Cells and Molecules involved in local acute inflammatory response  WP4493	2/17	0.0662415915707929	0.8933151777546928	0	0	4.705882352941176	12.773867020503221	CXCL8;ITGA4
Hair Follicle Development: Cytodifferentiation (Part 3 of 3) WP2840	5/87	0.0669465564433636	0.8777437400352117	0	0	2.2988505747126435	6.215771592918663	SFRP1;ADAM17;KITLG;KRT15;CTGF
Wnt Signaling WP428	6/115	0.0687933833120841	0.8775804573865863	0	0	2.0869565217391304	5.58604739782375	WNT10B;SFRP1;PLCB4;FZD5;CSNK1A1;PLCB1
MECP2 and Associated Rett Syndrome WP3584	4/62	0.06934618550712146	0.8613526199831929	0	0	2.5806451612903225	6.886823579964537	DLX5;DLX6;POU3F2;POU4F1
Lung fibrosis WP3624	4/63	0.07265625462332848	0.8793269790310523	0	0	2.5396825396825395	6.659087746355557	CXCL8;TERT;EGF;CTGF
Extracellular vesicles in the crosstalk of cardiac cells WP4300	2/19	0.08063617099611983	0.9515068177542141	0	0	4.2105263157894735	10.601296667256518	EGF;GATA4
Vitamin D Receptor Pathway WP2877	8/182	0.08718432404254944	1.0	0	0	1.7582417582417582	4.28963645605634	SFRP1;CRACR2A;CLMN;ID1;DNER;IL12A;GXYLT2;HLA-DRB1
Hereditary leiomyomatosis and renal cell carcinoma pathway WP4206	2/20	0.08816218183787267	0.9907749958922832	0	0	4.0	9.714308741076266	CUL3;PDK1
Serotonin Receptor 2 and ELK-SRF/GATA4 signaling WP732	2/20	0.08816218183787267	0.9677337169180441	0	0	4.0	9.714308741076266	ITPR1;GATA4
Non-genomic actions of 1,25 dihydroxyvitamin D3 WP4341	4/71	0.10190606046315834	1.0	0	0	2.2535211267605635	5.14637490908864	MAPK11;CXCL8;PLCB4;PLCB1
miRNA Regulation of DNA Damage Response WP1530	4/71	0.10190606046315834	1.0	0	0	2.2535211267605635	5.14637490908864	MCM7;PRKDC;TLK1;PMAIP1
Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706	7/158	0.10205295161578054	1.0	0	0	1.7721518987341771	4.044517536301507	DLX2;CXCL8;NOS1AP;GATA2;POU3F2;HDAC9;HSPD1
PI3K/AKT/mTOR - VitD3 Signalling WP4141	2/22	0.10379556080326813	1.0	0	0	3.6363636363636362	8.237571185428129	HLA-DRA;IL12A
Regulation of Apoptosis by Parathyroid Hormone-related Protein WP3872	2/22	0.10379556080326813	1.0	0	0	3.6363636363636362	8.237571185428129	BCL2L12;ITGA6
Epithelial to mesenchymal transition in colorectal cancer WP4239	7/159	0.10460026633674356	1.0	0	0	1.761006289308176	3.975663966741948	WNT10B;MAPK11;FMNL2;CDH2;FZD5;ID1;SNAI1
EBV LMP1 signaling WP262	2/23	0.11187435504137663	1.0	0	0	3.4782608695652173	7.618709103989623	CXCL8;IRAK1
NRF2-ARE regulation WP4357	2/23	0.11187435504137663	1.0	0	0	3.4782608695652173	7.618709103989623	CUL3;PGAM5
TGF-beta Signaling Pathway WP366	6/132	0.11383527289497382	1.0	0	0	1.8181818181818181	3.950914273046745	KLF10;APP;TRAP1;TERT;TNC;PDK1
miR-517 relationship with ARCN1 and USP1 WP3596	1/5	0.11891526936765551	1.0	0	0	8.0	17.03475249279432	ID1
Focal Adhesion WP306	8/198	0.12447860377319347	1.0	0	0	1.6161616161616161	3.3674689860039577	ITGA4;EGF;ACTN1;TXK;TNC;ITGB8;ITGA6;ACTN4
Physiological and Pathological Hypertrophy  of the Heart WP1528	2/25	0.12848911332067864	1.0	0	0	3.1999999999999997	6.566115518322446	MAPK11;GATA4
Signal Transduction of S1P Receptor WP26	2/25	0.12848911332067864	1.0	0	0	3.1999999999999997	6.566115518322446	S1PR5;PLCB1
Thermogenesis WP4321	5/108	0.1340886770047024	1.0	0	0	1.8518518518518516	3.720840609651409	MAPK11;DPF1;ACTL6A;AKT1S1;BMP8B
Cytokines and Inflammatory Response WP530	2/26	0.1369999344737361	1.0	0	0	3.076923076923077	6.116230250609304	HLA-DRA;HLA-DRB1
Copper homeostasis WP3286	3/52	0.14059914501552925	1.0	0	0	2.3076923076923075	4.527328570603137	APP;ADAM17;COX11
miRNA Biogenesis WP2338	1/6	0.14094786294456849	1.0	0	0	6.666666666666666	13.062434822233206	RAN
mir-124 predicted interactions with cell cycle and differentiation  WP3595	1/6	0.14094786294456849	1.0	0	0	6.666666666666666	13.062434822233206	SIX4
Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864	3/53	0.14644202157094957	1.0	0	0	2.2641509433962264	4.349718534458366	APP;TNFRSF21;HSPD1
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway WP2380	6/144	0.15271071655158933	1.0	0	0	1.6666666666666665	3.1320164813175846	ADAM17;CDH2;CAMK4;IGF2BP1;EIF2S2;PTPRF
TLR4 Signaling and Tolerance WP3851	2/28	0.15436955442437558	1.0	0	0	2.8571428571428568	5.338302420588211	CXCL8;IRAK1
DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM WP3959	3/55	0.15835797713897543	1.0	0	0	2.1818181818181817	4.020866466848246	TRIM28;PRKDC;ACTL6A
Hematopoietic Stem Cell Differentiation WP2849	3/55	0.15835797713897543	1.0	0	0	2.1818181818181817	4.020866466848246	SEC14L2;KITLG;GATA2
MicroRNAs in cardiomyocyte hypertrophy WP1544	4/84	0.15880894471190304	1.0	0	0	1.9047619047619047	3.5048636282938084	EGF;LIF;GATA4;HDAC9
DDX1 as a regulatory component of the Drosha microprocessor WP2942	1/7	0.16243058031155067	1.0	0	0	5.7142857142857135	10.385740380401181	DDX1
Hfe effect on hepcidin production WP3924	1/7	0.16243058031155067	1.0	0	0	5.7142857142857135	10.385740380401181	ID1
Pentose Phosphate Metabolism WP134	1/7	0.16243058031155067	1.0	0	0	5.7142857142857135	10.385740380401181	RPE
T-Cell Receptor and Co-stimulatory Signaling WP2583	2/29	0.16320629383915272	1.0	0	0	2.758620689655172	5.000662819323756	CSNK1A1;PDK1
ESC Pluripotency Pathways WP3931	5/116	0.16540921419064641	1.0	0	0	1.7241379310344829	3.1022979127853656	WNT10B;FZD5;EGF;LIF;FGFR4
ncRNAs involved in Wnt signaling in hepatocellular carcinoma WP4336	4/86	0.1684397588656009	1.0	0	0	1.8604651162790697	3.3138178739793065	WNT10B;SFRP1;FZD5;CSNK1A1
Complement and Coagulation Cascades WP558	3/58	0.17675775807092875	1.0	0	0	2.068965517241379	3.5854656874425306	SERPIND1;F12;CD55
Preimplantation Embryo WP3527	3/58	0.17675775807092875	1.0	0	0	2.068965517241379	3.5854656874425306	DLX2;GATA2;MYBL1
Ethanol effects on histone modifications WP3996	2/31	0.18113203111493761	1.0	0	0	2.5806451612903225	4.40910725152166	ALDH1A2;HDAC9
Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling WP3850	2/31	0.18113203111493761	1.0	0	0	2.5806451612903225	4.40910725152166	TNFSF9;PDK1
Gastric Cancer Network 2 WP2363	2/31	0.18113203111493761	1.0	0	0	2.5806451612903225	4.40910725152166	RFC3;RFC4
Tumor suppressor activity of SMARCB1 WP4204	2/31	0.18113203111493761	1.0	0	0	2.5806451612903225	4.40910725152166	DPF1;ACTL6A
ApoE and miR-146 in inflammation and atherosclerosis WP3926	1/8	0.18337711757031785	1.0	0	0	5.0	8.481052474133024	IRAK1
HIF1A and PPARG regulation of glycolysis WP2456	1/8	0.18337711757031785	1.0	0	0	5.0	8.481052474133024	GPAT3
White fat cell differentiation WP4149	2/32	0.1902017379712103	1.0	0	0	2.5	4.149174978285558	WNT10B;GATA2
Endothelin Pathways WP2197	2/33	0.19933052198776197	1.0	0	0	2.4242424242424243	3.9097961637318743	ADRB1;PLCB1
Monoamine GPCRs WP58	2/33	0.19933052198776197	1.0	0	0	2.4242424242424243	3.9097961637318743	HTR7;ADRB1
Cytosine methylation WP3585	1/9	0.20380083047636524	1.0	0	0	4.444444444444444	7.069387036640817	DNMT1
DNA Mismatch Repair WP531	1/9	0.20380083047636524	1.0	0	0	4.444444444444444	7.069387036640817	POLD1
Macrophage markers WP4146	1/9	0.20380083047636524	1.0	0	0	4.444444444444444	7.069387036640817	CD74
Genotoxicity pathway WP4286	3/63	0.20860938631238252	1.0	0	0	1.9047619047619047	2.985317601379297	PLK3;ITPR1;FBXO22
LncRNA involvement in canonical Wnt signaling and colorectal cancer WP4258	4/94	0.20884064659492504	1.0	0	0	1.7021276595744679	2.665844722244623	WNT10B;SFRP1;FZD5;CSNK1A1
Interleukin-1 Induced Activation of NF-kappa-B WP3656	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	IRAK1
Trans-sulfuration pathway WP2333	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	DNMT1
Human Complement System WP2806	4/97	0.22465400248636988	1.0	0	0	1.6494845360824741	2.4630001271451514	CSNK1A1;C1QBP;F12;CD55
Adipogenesis WP236	5/130	0.22615244232639997	1.0	0	0	1.5384615384615385	2.2869938208161305	WNT10B;LIF;ID3;GATA4;GATA2
Wnt Signaling in Kidney Disease WP4150	2/36	0.22698728149273847	1.0	0	0	2.222222222222222	3.2952473149705526	WNT10B;FZD5
Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932	10/303	0.2288248722841766	1.0	0	0	1.32013201320132	1.9469284724079114	KITLG;ITGA4;EGF;AKT1S1;TNC;ITGB8;ITGA6;OSMR;FGFR4;PELO
Pathways Regulating Hippo Signaling WP4540	4/98	0.2299929805556841	1.0	0	0	1.6326530612244896	2.3995207997514747	PLCB4;CDH2;FGFR4;PLCB1
Melatonin metabolism and effects WP3298	2/37	0.2362702199007159	1.0	0	0	2.1621621621621623	3.1195224419228023	IRAK1;ADRB1
Photodynamic therapy-induced HIF-1 survival signaling WP3614	2/37	0.2362702199007159	1.0	0	0	2.1621621621621623	3.1195224419228023	PKM;PMAIP1
miRNAs involvement in the immune response in sepsis WP4329	2/37	0.2362702199007159	1.0	0	0	2.1621621621621623	3.1195224419228023	CXCL8;IRAK1
DNA Damage Response WP707	3/68	0.2416025942539262	1.0	0	0	1.7647058823529411	2.5066960150114252	PRKDC;TLK1;PMAIP1
Amyotrophic lateral sclerosis (ALS) WP2447	2/38	0.24557301167059375	1.0	0	0	2.1052631578947367	2.956128370698781	TOMM40;NEFL
Toll-like Receptor Signaling Pathway WP75	4/103	0.2571271620434609	1.0	0	0	1.553398058252427	2.1098012000212023	MAPK11;CXCL8;IRAK1;IL12A
Bile Acids synthesis and enterohepatic circulation  WP4389	1/12	0.26206365162305645	1.0	0	0	3.333333333333333	4.463892865337529	FGFR4
Bladder Cancer WP2828	2/40	0.2642113633345378	1.0	0	0	2.0	2.662011754937148	CXCL8;EGF
Regulation of toll-like receptor signaling pathway WP1449	5/139	0.26820709009249616	1.0	0	0	1.4388489208633093	1.8935192412132424	MAPK11;CXCL8;IRAK1;IL12A;TMED7
Primary Focal Segmental Glomerulosclerosis FSGS WP2572	3/72	0.2685696227705788	1.0	0	0	1.6666666666666665	2.1910751599377134	CDH2;WT1;ACTN4
BMP2-WNT4-FOXO1 Pathway in Human Primary Endometrial Stromal Cell Differentiation WP3876	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	SFRP1
Disorders of Folate Metabolism and Transport WP4259	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	SHMT2
Homologous recombination WP186	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	POLD1
MFAP5-mediated ovarian cancer cell motility and invasiveness WP3301	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	ITPR3
Mammary gland development pathway - Puberty (Stage 2 of 4) WP2814	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	EGF
Purine metabolism WP4224	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	PRPS1
Transcriptional cascade regulating adipogenesis WP4211	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	GATA2
Splicing factor NOVA regulated synaptic proteins WP4148	2/42	0.2828519333369492	1.0	0	0	1.9047619047619047	2.4053937562173484	PLCB4;CDH2
Vitamin A and Carotenoid Metabolism WP716	2/43	0.2921586298875362	1.0	0	0	1.8604651162790697	2.2892248766192735	ALDH1A2;RLBP1
ERK Pathway in Huntington's Disease WP3853	1/14	0.29852170306951037	1.0	0	0	2.8571428571428568	3.4540361191199316	EGF
H19 action Rb-E2F1 signaling and CDK-Beta-catenin activity WP3969	1/14	0.29852170306951037	1.0	0	0	2.8571428571428568	3.4540361191199316	PMAIP1
Hedgehog Signaling Pathway WP4249	2/44	0.30144914903771564	1.0	0	0	1.8181818181818181	2.180279885359369	CSNK1A1;CUL3
ATM Signaling Network in Development and Disease  WP3878	2/45	0.31071849114810757	1.0	0	0	1.7777777777777777	2.077987466447498	TRIM28;PRKDC
Glycolysis and Gluconeogenesis WP534	2/45	0.31071849114810757	1.0	0	0	1.7777777777777777	2.077987466447498	PKM;FBP2
Regulation of sister chromatid separation at the metaphase-anaphase transition WP4240	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	CDC20
Aryl Hydrocarbon Receptor Pathway WP2873	2/46	0.3199619156443703	1.0	0	0	1.7391304347826086	1.981831832838938	PTGES3;IL12A
DNA IR-damage and cellular response via ATR WP4016	3/80	0.32329416211256273	1.0	0	0	1.4999999999999998	1.6937889773959778	TRIM28;PRKDC;EEF1E1
Energy Metabolism WP1541	2/47	0.32917493125894143	1.0	0	0	1.7021276595744679	1.891346320966911	MYBBP1A;CAMK4
Deregulation of Rab and Rab Effector Genes in Bladder Cancer WP2291	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	RAB27B
Differentiation Pathway WP2848	2/48	0.3383532866029959	1.0	0	0	1.6666666666666665	1.8061078378867632	KITLG;EGF
Structural Pathway of Interleukin 1 (IL-1) WP2637	2/49	0.3474929610282407	1.0	0	0	1.6326530612244896	1.7257320330061812	MAPK11;IRAK1
Amplification and Expansion of Oncogenic Pathways as Metastatic Traits WP3678	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	TNC
Regulation of Wnt/B-catenin Signaling by Small Molecule Compounds WP3664	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	CSNK1A1
miR-509-3p alteration of YAP1/ECM axis WP3967	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	GPC6
Pathways in clear cell renal cell carcinoma WP4018	3/85	0.3575874776802259	1.0	0	0	1.4117647058823528	1.4518238879557512	PKM;SHMT2;AKT1S1
Simplified Depiction of MYD88 Distinct Input-Output Pathway WP3877	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	IRAK1
Transcription co-factors SKI and SKIL protein partners WP4533	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	SATB2
Translation Factors WP107	2/52	0.3746429686919478	1.0	0	0	1.5384615384615385	1.5104335231065098	EIF2B1;EIF2S2
Mitochondrial Gene Expression WP391	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	CAMK4
Overview of nanoparticle effects WP3287	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	CXCL8
Serotonin Receptor 4/6/7 and NR3C Signaling WP734	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	HTR7
TP53 Network WP1742	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	PMAIP1
mRNA Processing WP411	4/126	0.3868363211750107	1.0	0	0	1.2698412698412698	1.2060363404673988	SF3A3;DDX1;SNRPA1;SRSF9
Circadian rhythm related genes WP3594	6/201	0.38846981218186155	1.0	0	0	1.1940298507462686	1.1290027650329573	KLF10;HTR7;MYBBP1A;PRKDC;NOCT;ID3
TGF-beta Receptor Signaling WP560	2/54	0.3924854550749619	1.0	0	0	1.4814814814814814	1.385564147526165	EGF;LIF
Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex WP3657	1/20	0.39745862307532415	1.0	0	0	2.0	1.8453288863961157	DNMT1
Urea cycle and metabolism of amino groups WP497	1/20	0.39745862307532415	1.0	0	0	2.0	1.8453288863961157	PYCR1
Amino Acid metabolism WP3925	3/91	0.39839258143942596	1.0	0	0	1.3186813186813187	1.2136053287868656	PKM;PYCR1;FARSB
Cardiac Hypertrophic Response WP2795	2/55	0.40132045183103177	1.0	0	0	1.4545454545454544	1.3279927840918175	EGF;HDAC9
Complement Activation WP545	1/22	0.42723918724304594	1.0	0	0	1.8181818181818181	1.5462023001914358	CD55
Kit receptor signaling pathway WP304	2/59	0.43602582146324703	1.0	0	0	1.3559322033898304	1.1254966967419524	KITLG;SNAI1
Blood Clotting Cascade WP272	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	F12
RIG-I-like Receptor Signaling WP3865	2/60	0.4445323414545099	1.0	0	0	1.3333333333333333	1.0809766233296643	MAPK11;CXCL8
Notch Signaling Pathway WP61	2/61	0.4529669891745948	1.0	0	0	1.3114754098360655	1.0386046265359035	ADAM17;MAGEA1
Prader-Willi and Angelman Syndrome WP3998	2/61	0.4529669891745948	1.0	0	0	1.3114754098360655	1.0386046265359035	DLX5;CDC6
GPCRs, Class B Secretin-like WP334	1/24	0.455550643812525	1.0	0	0	1.6666666666666665	1.310413975931712	ADGRE1
IL1 and megakaryocytes in obesity WP2865	1/24	0.455550643812525	1.0	0	0	1.6666666666666665	1.310413975931712	IRAK1
Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling WP3612	1/24	0.455550643812525	1.0	0	0	1.6666666666666665	1.310413975931712	MAPK11
Triacylglyceride Synthesis WP325	1/24	0.455550643812525	1.0	0	0	1.6666666666666665	1.310413975931712	PLPP2
miRNA regulation of p53 pathway in prostate cancer WP3982	1/24	0.455550643812525	1.0	0	0	1.6666666666666665	1.310413975931712	PMAIP1
T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection WP3863	2/62	0.46132803795917154	1.0	0	0	1.2903225806451613	0.9982527870331739	GRAP2;PDK1
Integrin-mediated Cell Adhesion WP185	3/101	0.4646041358021239	1.0	0	0	1.188118811881188	0.9107757110849387	ITGA4;ITGB8;ITGA6
Differentiation of white and brown adipocyte    WP2895	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	ZIC1
Glycosylation and related congenital defects. WP4521	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	PMM2
Hypothesized Pathways in Pathogenesis of Cardiovascular Disease WP3668	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	CTGF
MTHFR deficiency WP4288	1/25	0.4691782022031496	1.0	0	0	1.5999999999999999	1.2108361930392557	DNMT1
EPO Receptor Signaling WP581	1/26	0.4824653272482855	1.0	0	0	1.5384615384615385	1.1213018790930922	PDK1
Wnt/beta-catenin Signaling Pathway in Leukemia WP3658	1/26	0.4824653272482855	1.0	0	0	1.5384615384615385	1.1213018790930922	CSNK1A1
Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680	2/66	0.49400617659427287	1.0	0	0	1.2121212121212122	0.8547966771455834	FZD5;NEFL
Folate Metabolism WP176	2/66	0.49400617659427287	1.0	0	0	1.2121212121212122	0.8547966771455834	MTHFD2;SHMT2
Non-small cell lung cancer WP4255	2/66	0.49400617659427287	1.0	0	0	1.2121212121212122	0.8547966771455834	EGF;PDK1
Canonical  and Non-canonical Notch signaling WP3845	1/27	0.49542050679657673	1.0	0	0	1.4814814814814814	1.0405161012766946	DNER
Nanoparticle-mediated activation of receptor signaling WP2643	1/28	0.5080520173426427	1.0	0	0	1.4285714285714284	0.9673877718600257	MAPK11
Calcium Regulation in the Cardiac Cell WP536	4/149	0.5135091490299979	1.0	0	0	1.0738255033557047	0.7156912029758662	CAMK4;ITPR1;ITPR3;ADRB1
Cannabinoid receptor signaling WP3869	1/29	0.5203679297086519	1.0	0	0	1.379310344827586	0.9009919454829998	MAPK11
Selective expression of chemokine receptors during T-cell polarization WP4494	1/29	0.5203679297086519	1.0	0	0	1.379310344827586	0.9009919454829998	IL12A
DNA Damage Response (only ATM dependent) WP710	3/110	0.5213279209858358	1.0	0	0	1.0909090909090908	0.7105920309159328	WNT10B;PMAIP1;PDK1
Dopaminergic Neurogenesis WP2855	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	GBX2
Matrix Metalloproteinases WP129	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	MMP16
Oligodendrocyte Specification and differentiation(including remyelination), leading to Myelin Components for CNS WP4304	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	LIF
PI3K-AKT-mTOR signaling pathway and therapeutic opportunities WP3844	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	PDK1
Breast cancer pathway WP4262	4/154	0.5395222877080957	1.0	0	0	1.0389610389610389	0.6411129177684076	WNT10B;FZD5;EGF;CSNK1A1
VEGFA-VEGFR2 Signaling Pathway WP3888	6/236	0.5408463617114214	1.0	0	0	1.0169491525423728	0.6250373185536992	ANXA1;CXCL8;AKT1S1;FHL2;HDAC9;CTGF
