Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Angiogenesis Homo sapiens P00005	4/142	0.4760115717118304	1.0	0	0	1.1267605633802817	0.8364091433546328	WNT10B;SFRP1;FZD5;EPHB1
Interferon-gamma signaling pathway Homo sapiens P00035	1/28	0.5080520173426427	1.0	0	0	1.4285714285714284	0.9673877718600257	MAPK11
Beta1 adrenergic receptor signaling pathway Homo sapiens P04377	1/28	0.5080520173426427	1.0	0	0	1.4285714285714284	0.9673877718600257	ADRB1
General transcription regulation Homo sapiens P00023	1/28	0.5080520173426427	1.0	0	0	1.4285714285714284	0.9673877718600257	GTF2H3
EGF receptor signaling pathway Homo sapiens P00018	3/109	0.5151845171768827	1.0	0	0	1.1009174311926606	0.7301616404114527	MAPK11;EGF;SPRY2
Axon guidance mediated by netrin Homo sapiens P00009	1/30	0.5323761135569396	1.0	0	0	1.3333333333333333	0.8405400787509358	ABLIM1
p38 MAPK pathway Homo sapiens P05918	1/32	0.5554998006860319	1.0	0	0	1.25	0.7348587858794243	MAPK11
Parkinson disease Homo sapiens P00049	2/81	0.6047346486005095	1.0	0	0	0.9876543209876543	0.49675606372126246	PSMB3;CSNK1A1
Notch signaling pathway Homo sapiens P00045	1/38	0.6182452955593541	1.0	0	0	1.0526315789473684	0.5061789283103968	ADAM17
Heterotrimeric G-protein signaling pathway-Gi alpha and Gs alpha mediated pathway Homo sapiens P00026	3/127	0.6187688494897862	1.0	0	0	0.9448818897637795	0.45356551345641555	HTR7;ADRB1;PYGL
TGF-beta signaling pathway Homo sapiens P00052	2/88	0.649768200720319	1.0	0	0	0.9090909090909091	0.3919450854280717	MAPK11;BMP8B
Transcription regulation by bZIP transcription factor Homo sapiens P00055	1/42	0.6550827855909762	1.0	0	0	0.9523809523809523	0.4028511058268805	GTF2H3
p53 pathway feedback loops 2 Homo sapiens P04398	1/45	0.6803631304766049	1.0	0	0	0.8888888888888888	0.3423365403917318	MAPK11
Toll receptor signaling pathway Homo sapiens P00054	1/49	0.7112169323217401	1.0	0	0	0.8163265306122448	0.27818594854238055	IRAK1
Cadherin signaling pathway Homo sapiens P00012	3/150	0.7276712445071681	1.0	0	0	0.7999999999999999	0.2543247359976752	WNT10B;CDH2;FZD5
PDGF signaling pathway Homo sapiens P00047	2/112	0.7736407907197486	1.0	0	0	0.7142857142857142	0.1833197198535737	ITPR1;ITPR3
Ras Pathway Homo sapiens P04393	1/69	0.8262150460248844	1.0	0	0	0.5797101449275363	0.11066677859030163	MAPK11
Cytoskeletal regulation by Rho GTPase Homo sapiens P00016	1/70	0.8305746692313859	1.0	0	0	0.5714285714285714	0.10607854011592341	TUBB
p53 pathway Homo sapiens P00059	1/71	0.8348251375727604	1.0	0	0	0.5633802816901409	0.10170872796755898	PMAIP1
Interleukin signaling pathway Homo sapiens P00036	1/86	0.8871864408298141	1.0	0	0	0.46511627906976744	0.055674477287034875	CXCL8
Huntington disease Homo sapiens P00029	1/124	0.957112900101503	1.0	0	0	0.3225806451612903	0.014139974693423525	TUBB
