GeneID,logFC,AveExpr,t,P.Value,adj.P.Val,B
ZNF335,2.04553386156744,3.65139604921566,8.25273375931672,7.36260036745277e-05,0.000356816901949354,2.0543568958284
IGDCC4,1.94609549558118,6.00023686251531,8.250711163683,7.37422056053285e-05,0.000357184392548777,1.7409175927462
AC010980.2,3.30859927126373,0.99333156420594,8.24869793628402,7.38580751173573e-05,0.000357549871717242,2.23507059346819
SAE1,0.915493872074173,7.50574548527154,8.24684391825699,7.39649634372099e-05,0.000357969382674506,1.61400184125476
AACS,2.15405063067341,6.03887386298154,8.24607415277187,7.40093934875151e-05,0.000358086466603252,1.73331912753776
MAPK4,1.50521383071832,5.11735770312552,8.2426652383354,7.42065151974399e-05,0.000358618443454236,1.83575076072946
COL18A1,2.25445317049914,3.52952269932181,8.24132842094921,7.42839790046872e-05,0.000358826296617236,2.05951895546717
SDSL,5.63794085970565,0.285515866569016,8.23894617780622,7.44222480759702e-05,0.000359396085550277,2.25046045223401
CCDC92B,4.19038400096803,-1.11327238221822,8.2375895996691,7.45011158849413e-05,0.000359580672249905,2.21060809422177
FAM212B,3.36652759397439,4.82801281987192,8.23564326522572,7.46144355147798e-05,0.000359959940766454,1.87094165877181
LRRN2,1.99650891098071,3.19209818389867,8.23379704340802,7.4722106369002e-05,0.000360254209834638,2.0899991802133
CAD,2.51120057875342,7.09828500667941,8.23094411773903,7.48888331238483e-05,0.000360677120537586,1.63175861159206
PCNA,1.24016959009284,8.23705210625918,8.22998945015058,7.49447183096348e-05,0.000360737716477334,1.5466149168142
YIF1A,1.65662696218791,3.94479661019454,8.22733666993588,7.51002566444576e-05,0.000361388072087852,1.99460527154007
ADAMTS4,2.18145881273367,1.09838184459201,8.22287274074476,7.53628104576868e-05,0.000362440788674659,2.21024391399294
CMTR1,1.07303300120217,6.57338351068968,8.22172632738409,7.54304060101528e-05,0.000362582342826309,1.66610556783387
CHPF2,1.7970264416711,4.02449262490055,8.21915353620761,7.55823540366146e-05,0.000363016876309408,1.97656936062454
ATG9B,2.35764976838789,2.54748007826925,8.21725072773943,7.56949555969146e-05,0.000363360429824147,2.13032505086471
NEIL1,2.74525851188275,2.99289354465509,8.21531812355757,7.58095143834799e-05,0.000363713000949375,2.09354650228202
ADSSL1,2.1622722576621,3.46419041965978,8.21454666287571,7.58552988680592e-05,0.000363834008720911,2.04465549699289
RNF19B,1.39142229308564,4.83624034506883,8.21296266591478,7.59494035289964e-05,0.000364186652043919,1.85028762305049
ABCC8,3.16408392956111,3.6504656191736,8.21256212698201,7.5973220281529e-05,0.000364202156505384,2.02073846782058
LAPTM4B,1.11635370547732,7.99922946374947,8.21085417233984,7.60748730196006e-05,0.000364590683426006,1.54678117071457
NACAD,2.45520981965522,5.06079821083482,8.210072374967,7.6121454692691e-05,0.00036471514198009,1.81550989123658
RNF123,1.47109911210337,4.87105661029365,8.20664138697787,7.63262638933748e-05,0.000365597431870432,1.83969745445538
MUS81,1.93721779138892,4.55452595442977,8.20492909974286,7.64287098728499e-05,0.00036585900455796,1.88573454634441
NACC1,2.04265923679363,4.15469010438049,8.20271747305846,7.65612612426819e-05,0.000366326380862091,1.94392731675881
AC007326.3,4.30066268472909,0.325065078997459,8.20069287948435,7.6682830703231e-05,0.000366781669272236,2.21990363208384
ADM,7.67459452183038,-0.695857839490736,8.2004426094051,7.66978736468449e-05,0.000366781669272236,2.21025277888577
LARGE2,6.71223397874641,0.259824194419825,8.19941110230982,7.67599094722715e-05,0.00036697915109494,2.22034246866853
RFXANK,1.77608485684725,3.60992802384655,8.19698203977623,7.69062196443353e-05,0.000367579322092617,2.01261635180213
HAR1A,5.65901193285827,-2.22509086730284,8.19575514198316,7.69802393304599e-05,0.000367734437017591,2.04198074635791
RPS10P5,4.75009433497803,-2.67427695169515,8.19389425135848,7.70926619398029e-05,0.000368172081069601,1.96377676189571
AVPI1,2.07211021224606,1.42940049735167,8.18750528586175,7.74800544595365e-05,0.000369822520530628,2.16754877335022
SPAG4,2.91997962056633,0.400826584740484,8.18481255322778,7.7643985604677e-05,0.000370505038103871,2.20554938360367
DUSP8P3,3.85553231481897,-1.28618483312133,8.18441026561056,7.76685101358009e-05,0.000370522140291955,2.15812202020725
BRINP1,2.11226794868945,4.92010520430202,8.18343440310838,7.77280376945447e-05,0.000370706172228376,1.81267249937892
TMEM51,1.83304546509826,2.86592126102315,8.1789100914831,7.80046946373485e-05,0.000371692149443745,2.07433715831687
GCGR,7.21663583820994,-0.874103103417219,8.17867990896434,7.80187997645569e-05,0.000371692149443745,2.18496769197854
PGAM2,4.25579407340284,2.10676153654272,8.17787231550124,7.80683102773819e-05,0.000371827909030416,2.12539022407544
LRP4,2.07951798957198,5.35274059075991,8.17694874131885,7.8124974637462e-05,0.000371949428612605,1.7481845742276
PUS1,1.93718603742423,3.09629866718676,8.17677129724926,7.81358667431362e-05,0.000371949428612605,2.05182729122322
SPHK2,2.82246247371079,3.11854896341491,8.17635065972693,7.81616937230443e-05,0.000371972299283364,2.04931512628829
MGAT5,1.40763493423986,6.35767586354525,8.16689350043887,7.87449128423023e-05,0.000373920560031865,1.6364402318195
LINC01315,2.8773828992314,2.28002421166636,8.16675301250352,7.87536136500351e-05,0.000373920560031865,2.10603301777947
IFT140,1.46291072363632,5.37480401379056,8.16662938897785,7.87612708962791e-05,0.000373920560031865,1.7365364677591
FTSJ1,1.27714621183335,5.12804964325022,8.16472370510238,7.887941549616e-05,0.00037438100262582,1.76720175229932
LINC01899,4.72147325784512,-2.69165490246101,8.16425414683728,7.89085569159017e-05,0.00037441888068382,1.94226854596842
CES2,1.31426266942778,5.28115516175088,8.16264380335609,7.90085894091166e-05,0.000374692570625813,1.74506107962913
TMEM143,2.04359457065942,2.52236199496171,8.16128638310203,7.9093021897978e-05,0.000374856085962487,2.08581426561722
KCNIP2,2.84813963651647,4.00891503138053,8.16108317651698,7.91056702577771e-05,0.000374856085962487,1.92946898158598
FAM155B,1.74665292785953,3.78274411270389,8.16106783723813,7.91066251262534e-05,0.000374856085962487,1.96031761396469
AC087260.1,5.04922780845382,-1.98862398640924,8.15482551689007,7.9496291778952e-05,0.000376400157007433,2.05340410666921
DIAPH2-AS1,4.88331026308134,-2.61272315444094,8.14987642819315,7.98067716713143e-05,0.000377300892947924,1.9470785897692
MIRLET7BHG,4.57328873461601,-2.75328486496515,8.14975398319019,7.98144705721759e-05,0.000377300892947924,1.92221615488633
DACT3,2.00440278972412,4.67467237257788,8.14795917203167,7.99274181565545e-05,0.000377532230876154,1.81860545477731
EIF4E1B,5.93147975466734,-2.09027358244399,8.14752732540581,7.99546212299086e-05,0.000377559932757407,2.03287301050088
LTK,3.73462123644498,-0.85988651507435,8.14422112839158,8.01632334911628e-05,0.000378343092396008,2.16064114060934
ELF4,2.97379978655749,1.74893894319857,8.14264919961542,8.0262633603533e-05,0.00037871121039491,2.11575685919451
LINC01023,4.54766977302109,-2.7674330145629,8.13900899738397,8.04933548353809e-05,0.000379698592497262,1.91300322638137
TM6SF1,4.29940365957784,-0.649903534544491,8.13733384142885,8.05997802194402e-05,0.000380099283369609,2.16561537765495
SLC48A1,2.15413893863868,3.74417539826218,8.13601619042887,8.06836044060118e-05,0.000380393204465754,1.94408450089644
GTPBP6,1.84060971956663,3.99679186399021,8.13511402291444,8.07410538227048e-05,0.000380480161285732,1.90903560702096
DBNDD2,6.01625181236133,-0.0453974632810224,8.13310832696204,8.08689407897112e-05,0.000380902119754504,2.17292160109609
PRKCH,4.57841124359632,0.953998825784602,8.13297175716146,8.08776570542372e-05,0.000380902119754504,2.14423288726219
EPS8L2,7.81118569092729,0.88912725749223,8.12934625970471,8.11094348006208e-05,0.000381790460059107,2.14403514423662
SELENOW,1.94670944326258,6.28937518131588,8.12846024854545,8.11661914256767e-05,0.000381791017703182,1.60876492437225
OPRL1,3.05033641801157,1.89599473994475,8.12836531682731,8.11722752776452e-05,0.000381791017703182,2.09637149752626
LINC02308,3.11335426593039,1.33436730119059,8.12833395046924,8.11742855543897e-05,0.000381791017703182,2.1239308802533
ESYT3,3.15723654336912,1.94361841889865,8.12630624004771,8.13043613468146e-05,0.000382199619997486,2.09211377837209
MST1P2,3.11533392407527,-0.221177400708841,8.12497919117205,8.13896177772768e-05,0.00038249877741066,2.16640947467922
ASIC3,2.48783200799624,1.82066957481716,8.12445418845499,8.14233745164809e-05,0.000382548264100022,2.09714963374002
LYPLA2,2.29410924026946,4.62016116625824,8.12414304104505,8.1443388203051e-05,0.000382548264100022,1.8064177746196
AC009403.2,4.15336859196919,-0.169087200990027,8.12202721912957,8.15796299638495e-05,0.000382984869350054,2.16444321523756
TUNAR,2.28907660422344,3.52585394972934,8.11856547160289,8.18030938630675e-05,0.000383932080321781,1.95650441379086
MUTYH,1.57177705191219,4.13032225337798,8.11799803956347,8.18397888333631e-05,0.00038400244593411,1.87516179941168
AC006262.1,3.69605885554207,-0.450939958315591,8.11415421265117,8.20888533516303e-05,0.000384966915240855,2.15458191619601
ZBTB47,2.55806804793397,2.58700384162261,8.10956685886347,8.23872165672206e-05,0.000386263754621198,2.03827704378274
PPP1CA,1.39004984390026,6.28758759823324,8.10865385185565,8.24467449088763e-05,0.000386440451501366,1.59159686509476
FNDC4,2.65924527622344,3.70800859341654,8.10777439201303,8.25041318993292e-05,0.000386607020610893,1.92473516555652
INCENP,2.13067325976819,5.46103053206537,8.10572487256741,8.26380433960025e-05,0.000387029523517435,1.67311984121552
SYNGAP1,0.940533665974295,7.03171574639735,8.10499446471392,8.26858260954218e-05,0.000387150835388302,1.52715811972185
RUNX3,3.30590794049398,-0.356662974747366,8.10399999037209,8.27509339841208e-05,0.00038725073417483,2.14879002892577
RTL8A,1.46060292812464,5.24533160510617,8.1016327567753,8.29061490106911e-05,0.000387771980067451,1.69671340717282
LINC00682,4.56265478086924,-2.76298823299557,8.09695718949743,8.32136840871796e-05,0.000388696654234043,1.88762037127307
AC012358.3,3.72462686544372,0.0171677472976201,8.09641639154064,8.3249338079441e-05,0.000388760566898292,2.14406755428692
TEX264,2.01069026389011,4.03031411693514,8.09484763100545,8.3352861737097e-05,0.000389141302262848,1.86978321646048
CELF5,1.96025544733456,5.22312883240595,8.09343740124356,8.34460479323681e-05,0.000389473588001931,1.69247083259109
PRDX5,1.6156331012512,5.93339730813443,8.09285027425644,8.3484879222171e-05,0.000389552070927503,1.61032151620285
PLEKHG5,2.91444682873646,4.76495663305835,8.09067090017947,8.36291968002734e-05,0.000390122596410239,1.75548350363277
NOP56,0.946644860603868,7.93024443504274,8.08883700369912,8.37508552467873e-05,0.000390587146214194,1.44478365883938
DGAT2,3.80859753252372,3.20561361123575,8.07600186175103,8.46079387515227e-05,0.000393961281123537,1.9561308551722
CEBPD,5.82915986065115,-0.488967830355297,8.07386770400198,8.47514081700358e-05,0.000394390916220477,2.12320073229813
ARRDC2,4.40589422642945,0.49994167533104,8.07363487689661,8.476707665799e-05,0.000394390916220477,2.11459437750103
TNIP2,2.00634892055335,2.73002957825387,8.06649351927241,8.52492587771401e-05,0.000396321698581902,1.99140980728143
SSSCA1,2.11261144502644,1.51952123066542,8.06567119027936,8.53049807440936e-05,0.000396325511179663,2.06404349516358
SPOUT1,1.75969726477863,4.81025132634981,8.06556998984615,8.53118410446126e-05,0.000396325511179663,1.7268747383913
SLC35F2,3.13205259513454,2.37230315299506,8.06535180909134,8.53266334718213e-05,0.000396325511179663,2.01606610073444
NEUROD4,1.91455966850025,7.08538941560235,8.06515949850831,8.53396743299715e-05,0.000396325511179663,1.48780333384522
GSTT2B,5.60110425795348,-1.24439153745893,8.06309468364981,8.54798343043501e-05,0.000396856384165389,2.07533176349756
HMG20B,1.89519517079268,4.40765200589365,8.06075729727068,8.56388102454478e-05,0.000397401811823486,1.78411544046657
AKAP1,1.11037278595331,5.78869259822155,8.05945852401191,8.57272898143141e-05,0.000397603844292129,1.5957294018565
TMCC2,1.98777230034191,5.12766164905202,8.0578275520918,8.58385468210267e-05,0.000398015526061648,1.67434700691932
RABGAP1L,1.63549923180439,5.92831479973329,8.05368786136776,8.61216693103073e-05,0.000399119124352168,1.57646046857987
SYNJ1,1.0624291323136,6.37099706303614,8.05298962449921,8.61695271051337e-05,0.000399236347891656,1.53556345716361
VPS16,1.63062511851031,4.9530274965706,8.05216597511095,8.62260193980276e-05,0.000399393504510131,1.69412496021059
PRNP,1.9713226466402,6.17782796640728,8.04927216325149,8.6424831396802e-05,0.000399598888653685,1.54908022725729
KMT5A,1.5544146144651,5.66074992127003,8.04921960123427,8.64284473198628e-05,0.000399598888653685,1.60048678715867
NTSR1,3.71228902266342,0.179945828547009,8.04487384058304,8.67279990069493e-05,0.000400774409618428,2.10108710893185
PRSS8,4.54733244552964,-2.21963443125992,8.04274110900145,8.68754361158044e-05,0.000401350905126121,1.94268612991738
CEBPB,3.81380690147653,0.536636412324673,8.04206169897747,8.69224635911852e-05,0.000401463343978708,2.08803555664086
DBP,2.73627463770004,3.02854403783242,8.03980237190771,8.70790567828522e-05,0.000401871891162177,1.9429725225705
ANGPTL4,7.05890515188629,-1.55678924884078,8.03825488219471,8.71864965730021e-05,0.00040205776136513,2.02846872497819
OBSCN,2.08130763842307,5.47685118402577,8.03802673287012,8.72023492804918e-05,0.00040205776136513,1.611938421973
HSPBP1,2.4790647767855,3.58292033078405,8.03732796097331,8.72509229379617e-05,0.000402140617469209,1.88029978726949
COX5B,1.53569780903979,5.13512221369424,8.03632508273177,8.73206893033299e-05,0.0004023573636805,1.65449682003334
GRAMD2A,4.49606430655324,-2.791329696244,8.03170731555125,8.76427433321195e-05,0.000403736188627577,1.84167819554476
AGTRAP,2.09589171515529,2.45872390351173,8.02698588078478,8.79734147248273e-05,0.000405048555852484,1.97813666559024
KIAA0513,2.11369578865608,4.08669095328133,8.02516516627283,8.81013068316736e-05,0.00040546540830999,1.80156128924045
SLC1A7,9.15619019836703,2.09941743866039,8.02488882817345,8.81207359390627e-05,0.00040546540830999,1.9991963673839
RRM2,2.34554121417389,7.90475219534454,8.02091541468059,8.84006389781693e-05,0.000406559531971825,1.38651110478497
AC010319.5,4.35583465983763,-1.26212562923311,8.02069106003501,8.84164733258496e-05,0.000406559531971825,2.04330067325039
SLC12A8,3.60910030675101,0.57001603610185,8.01810138601567,8.85994775560611e-05,0.000407295182093257,2.06750502388496
MKL1,1.96605073364152,5.0269211084323,8.01600424771415,8.8747989238934e-05,0.000407871927686675,1.65170026147202
AC016773.1,3.8306616316822,-0.168603801093462,8.01501290143274,8.88182905842545e-05,0.000408089024564476,2.08180170531716
PYCR3,2.8645992809093,1.67538856951189,8.0130491955921,8.89577325368553e-05,0.000408517549833148,2.01277629070201
AL391244.1,1.5384205026029,3.80968554141929,8.01165329749977,8.90570049916282e-05,0.000408763742957729,1.82890144511732
MRPL49,1.03224026520992,5.41851516503228,8.01164469880145,8.90576168950239e-05,0.000408763742957729,1.5958678042571
STC1,3.92688617777081,3.53917769240576,8.01132109982084,8.90806484031311e-05,0.000408763742957729,1.86336949253265
HUNK,1.69686054310729,6.23652646128396,8.00861025607365,8.92738516174399e-05,0.000409437929113267,1.50802784191673
TOR3A,1.61819394715223,4.83530224317876,8.00760378891543,8.93457034401076e-05,0.000409555149396182,1.67245486173428
AC006450.3,4.2630414986435,2.08622929656589,8.00505926846483,8.95276484607321e-05,0.000410070466441676,1.98340426904337
SLC8A2,3.64587865412391,2.63165039367382,8.00178117403878,8.97626643365305e-05,0.000410934174067418,1.94443670098981
RAB24,2.07957770199144,3.03024741077983,8.00081974392963,8.98317240239956e-05,0.000411060943667745,1.90968600543462
SNRNP25,1.68725516036958,5.24840018303391,8.00063455414423,8.98450331264867e-05,0.000411060943667745,1.60788282169454
TLE2,3.96957960638708,3.57791988630764,7.99986697937456,8.9900220445864e-05,0.000411060943667745,1.84875438475586
GMEB2,1.50949762784838,4.01404169591413,7.99977948433103,8.9906513620107e-05,0.000411060943667745,1.79012877840611
SWI5,1.58323903202018,3.38218989622909,7.99662224673216,9.01339344254711e-05,0.000411887870796561,1.86927463677417
LETM2,1.84973449940493,3.03679652495057,7.99519375858348,9.02370440277571e-05,0.000412252583792185,1.90427403325554
VSIG2,5.77497606010849,-1.70720941324266,7.99268351592841,9.04185584549274e-05,0.000412975212519743,1.97985410949767
NEUROG1,5.01203167498756,-1.99481297462607,7.99211139123092,9.04599861725417e-05,0.000413057805248246,1.94274465702485
C12orf75,1.47264835825185,4.30879270822868,7.98969603376762,9.06351192774657e-05,0.000413750722522053,1.73751478407051
HOXC6,5.07287188664405,-2.50939871289898,7.9871767322267,9.08181971437502e-05,0.000414265836623232,1.85998705439613
BLVRB,2.80599948297719,0.868355864682891,7.9867390709613,9.08500445722755e-05,0.000414291853765597,2.02952192972379
NFKBIB,2.47140752814961,2.53020534686603,7.98645490499524,9.08707293130035e-05,0.000414291853765597,1.93896579244859
WDR54,1.42821386004522,5.22064730996909,7.98026018878523,9.13229731922368e-05,0.000416032102899958,1.59356852598075
GHDC,1.70916754706991,2.94866795626257,7.97561586014487,9.16636981650192e-05,0.000417476827627246,1.89581218928142
PARP3,2.12919211396938,3.17601588928032,7.97495632362299,9.17122004529822e-05,0.000417590240559719,1.87309098266249
NATD1,1.66548654789091,4.69949329107607,7.97102267009917,9.20020835828821e-05,0.000418587006149528,1.66088649781205
IRF2BPL,1.88388752001837,5.21237148696551,7.96968582939638,9.2100834907042e-05,0.000418928579137584,1.58532245217814
CDK11B,1.29875327627516,4.83554984361918,7.96861735187077,9.21798485059136e-05,0.000418983908549492,1.63818777766015
CDC6,1.32314082002532,6.1687273330657,7.9553791730878,9.31651820765577e-05,0.000422926344047966,1.46680471119794
TROAP,1.79139680594334,5.24966064261071,7.95530207041991,9.3170955640272e-05,0.000422926344047966,1.56771688372242
AP4M1,1.84144028288034,4.50757009373961,7.95040495252328,9.35384880366669e-05,0.000423942112530939,1.67244256302518
GANAB,0.807024861592353,8.78871616061131,7.94928114612807,9.36230612576945e-05,0.000424216759511817,1.26012474959486
TIGD3,3.34332938752763,2.3371165886149,7.94305911899217,9.40928711885278e-05,0.000426018235109982,1.91553027820903
FOSL2,3.16118425077101,2.4118773984934,7.94174465294468,9.41924634277901e-05,0.000426360053182737,1.90941359730875
SOCS2,1.80778074965832,5.03201509977648,7.93994722734321,9.4328840387758e-05,0.000426631717289134,1.58399320221601
STIM1,1.65704073804767,4.7355530636124,7.93991585977647,9.4331222332593e-05,0.000426631717289134,1.62805606777928
FSCN2,5.0533819237732,-0.609754065229602,7.93968274040835,9.43489267408376e-05,0.000426631717289134,2.01792183200197
TMEM104,2.44289195192173,3.40287797614009,7.93888236540942,9.44097403136155e-05,0.000426716934752085,1.81719510027757
UBE2C,1.3655129336732,6.37219777140674,7.93848272783814,9.44401218768601e-05,0.000426716934752085,1.43397603802831
CYP2D6,3.58986091794302,1.64448800376853,7.93404133343365,9.47785129816757e-05,0.000428027312071917,1.94858564136427
ELK1,1.19091695340861,4.7713920968728,7.93288813110105,9.48665994688778e-05,0.000428315797653055,1.61644145452862
BACE1,1.05566509967084,7.20620082033401,7.93109402855279,9.50038244110899e-05,0.000428825936002506,1.35908988096508
PHLDA2,5.02911678675618,-2.5215485286786,7.93034973627769,9.50608185988319e-05,0.00042897376288899,1.82093694757399
AC139149.1,4.58069892866433,-2.20357282774814,7.92809775996433,9.52334988876765e-05,0.000429418907361422,1.86846944040664
GASAL1,3.69656867404,-1.37564647275264,7.92699278122521,9.53183575086992e-05,0.000429588134936048,1.96601788499458
SECTM1,4.34812280499878,-0.210234445860724,7.92554351971761,9.54297852901858e-05,0.000429980804920944,2.01195294462048
ACSF3,1.45207795911814,4.37756938630169,7.92400843494765,9.55479720480682e-05,0.000430184686366035,1.66938582831087
CKMT2,4.14216651043783,-0.956658210459507,7.92368291639058,9.55730550714123e-05,0.000430188154778318,1.99207658855928
ADIRF-AS1,3.74910353413223,3.03202961359481,7.92029476770307,9.58345726086246e-05,0.000431255576738811,1.84062191800275
AC125807.2,1.74085453589686,2.94310827121648,7.91355903611077,9.63568791453704e-05,0.000433424335726308,1.84321744512054
MANEAL,1.89312259985085,5.7113201378327,7.90937019870403,9.66833128236605e-05,0.000434632758410023,1.47117550398674
RHPN2,2.11990989422264,3.85491268170696,7.90754826403938,9.6825684516546e-05,0.000435051717073582,1.7323526883478
ATG101,1.73553118724338,3.48386910479326,7.89723222471333,9.76362889437714e-05,0.000438137584725106,1.77150880796604
HYAL1,3.1673597855108,1.19945336673962,7.89283563796428,9.79840855632984e-05,0.000439346632107821,1.93660141369763
NCBP2-AS2,1.52011914497899,3.94157910119151,7.89260336698298,9.80024984533201e-05,0.000439346632107821,1.70709498366769
AC004466.1,3.79812303135564,-0.41920797148911,7.89190370020418,9.80579869599825e-05,0.00043947264976442,1.98468026804291
TMEM176A,2.10070263193568,4.11344320111943,7.88708869143259,9.84408141703969e-05,0.000441076669012662,1.67717962556323
MVB12A,1.9336978974365,2.54553855986601,7.88439097224556,9.86560390352873e-05,0.000441705454122058,1.85106426902928
TBC1D10B,1.40607582331291,5.57305003686716,7.87894471041848,9.90921637573599e-05,0.000443545850119587,1.45962279734727
COX4I2,5.14134210551771,-1.39982509973132,7.87768597193192,9.91932700730129e-05,0.000443886120554348,1.92805532251712
LINC00463,4.6826933912779,1.24002223866965,7.87642416365973,9.92947398326832e-05,0.000444128282078681,1.92090479952146
POFUT2,1.20277357041278,4.83875397695939,7.87638879361454,9.92975858428428e-05,0.000444128282078681,1.55614863024289
TMEM91,1.98268510255425,3.01146632708609,7.8754067190302,9.93766441258056e-05,0.000444369558039425,1.80391546451901
NF2,1.33243767451753,4.97072296415566,7.87031208934569,9.97879102717633e-05,0.000445645452889596,1.53119401330815
SSX2IP,0.847197383919264,7.23197168646139,7.86900965907899,9.98933575702861e-05,0.000446003802384215,1.3013187383691
LYPD5,4.39571297993257,1.04919189448365,7.86655453190879,0.000100092471586689,0.000446554763553925,1.92201688914357
DGCR9,2.27188777608184,2.01700938443016,7.86189375232373,0.000100471700374499,0.000448133669378972,1.86678811846537
DDIT3,2.09814680386207,4.08263187759098,7.84785644412075,0.000101623691413774,0.000452701308125708,1.64720228421623
PXMP2,1.89030032425296,4.45258949037936,7.84698693463851,0.000101695537676491,0.000452907335426083,1.58975789840963
NOC2L,1.63627136040266,5.57408438595463,7.84424163990151,0.000101922753716924,0.000453576761636633,1.42842926081534
NMB,2.58921955600648,0.923898699722742,7.84307366947958,0.000102019595189613,0.000453779466386377,1.90850237957735
AC016590.1,4.10956630650231,-0.509711202138426,7.84263816128926,0.000102055731628426,0.000453826115967172,1.94506308232399
PODXL,1.23947474830885,5.747402447956,7.841021779721,0.000102189977780247,0.000454308911267258,1.40612828783861
IFI27L2,2.61823295915761,2.6932409523114,7.83776336913149,0.000102461206388375,0.00045540029787388,1.7995812011128
RN7SL2,4.41428034944116,0.881460646079217,7.83652300240978,0.000102564667348357,0.000455745661492173,1.90514799564616
ADM5,4.05372835471844,-0.462767828397742,7.8330219665314,0.000102857330871551,0.000456702035744349,1.93817829240889
DLL1,2.49541891548528,4.99257163609116,7.83139243587226,0.000102993870186937,0.000457078891168214,1.49323321209981
AC099344.1,4.42498382469958,-2.28055684513428,7.82283392228006,0.000103714359536104,0.000459930295145822,1.78501694735687
KCNK12,6.11317579855869,2.18204091123769,7.82222869358922,0.000103765524991666,0.000460041894062275,1.82272182070952
PFN1,1.24003505728494,7.38312979553853,7.81841972273549,0.000104088186185506,0.000461241263803244,1.24376655278232
SPATA20,2.9296962910483,3.27002674622301,7.81451786652399,0.000104419890159418,0.00046247948347453,1.72423722856518
C1GALT1,1.90761771952233,6.32367518386849,7.81337030797318,0.000104517673085232,0.00046256520949727,1.32584675822113
DUSP15,2.58086739843146,1.98291556141248,7.80952251247495,0.000104846296751088,0.000463824218935274,1.82421932195757
AQP5,4.60921844974201,-0.731175476289004,7.80717800550138,0.000105047102557439,0.000464559718233272,1.91254077172843
ATP6V1F,1.35033416114731,5.11834280759936,7.80675390339851,0.000105083473012395,0.000464604440650006,1.45324329837299
AL031595.3,3.25646329498241,-0.00980183164428479,7.80433106137143,0.000105291525498898,0.000465291771273103,1.91325556647459
OXER1,3.43971225178817,0.365887500421562,7.80354542733501,0.000105359088639297,0.000465384798489952,1.9011688908813
SLX1A-SULT1A3,4.49908431833739,-2.24437596485506,7.80317027919818,0.000105391367972041,0.000465384798489952,1.77705718723808
TGFBR3L,6.93489720097787,-1.5586660095921,7.80298578056903,0.00010540724710789,0.000465384798489952,1.85957930366036
TCF3,1.88193075841249,6.57370203934044,7.80286336894667,0.000105417784127259,0.000465384798489952,1.29517163474504
SPTBN5,6.70223458297294,1.73466980532371,7.80099498505084,0.000105578759569248,0.00046586298549084,1.83136718263612
CUL9,1.12275200330973,5.66894736195631,7.79624821249649,0.000105988978914795,0.000467090658261118,1.37436049288233
USP19,0.92516376776156,5.94416850334797,7.79559088103426,0.000106045927586764,0.000467225259641483,1.34483937604266
MMP15,2.4676828907825,4.21748655713503,7.79470954982788,0.00010612233692058,0.000467445513933965,1.57974287791393
AC013733.2,4.13129699641866,-0.899591461368863,7.79439149738701,0.000106149926567934,0.000467450672148589,1.89674063773793
SERTAD4-AS1,5.16197426291021,-0.517186768777954,7.79245045721241,0.000106318478758351,0.000467959990833399,1.90567406975194
USP20,1.50189030137507,4.47454200735476,7.78849351859499,0.000106663019627426,0.000469243030653326,1.53424726784258
THY1,2.92833860994282,4.19667247617495,7.78707203850197,0.000106787098995955,0.000469672117731649,1.57613835341984
HNRNPF,0.93619557141336,7.81788256434979,7.78620827764069,0.000106862575233268,0.000469779033730448,1.18181714815861
LAMTOR4,2.0876793828169,3.60239880701156,7.78618616380441,0.000106864508351139,0.000469779033730448,1.65956708392299
ENKD1,2.77439336153148,3.61224147401415,7.78452725298083,0.000107009637367038,0.000470286474431768,1.65683636019453
GNG8,4.53116695267684,-2.78526366909102,7.78425932460829,0.00010703309780359,0.000470286474431768,1.68347628577984
KIAA2013,1.19506539503456,4.60972001831784,7.78064438673734,0.000107350198245719,0.00047156266329686,1.50604628715261
PQBP1,1.82451095947138,5.34903644266991,7.77922452041115,0.000107475037982525,0.00047187675485429,1.39738514646822
B3GLCT,1.2037032542678,5.55165545163598,7.7782194553011,0.000107563505918963,0.000472148021267708,1.37159364602414
FZD9,4.56048063612857,-0.536964467966423,7.77527977304437,0.000107822734862415,0.000473168519507829,1.89191044724678
ANKRD18DP,5.84009953310307,-0.893213408114045,7.77401919126275,0.000107934112166116,0.000473305125320261,1.8813611122031
CALHM2,2.82230052426039,1.67473912165743,7.77305989199595,0.000108018956964255,0.000473559817771437,1.81091026118599
RELB,4.23531871073468,-1.10428930038889,7.77222070606057,0.00010809324009953,0.000473768092722586,1.86998556395485
ZNF367,1.12046044501206,5.85541866448055,7.7715480007209,0.000108152828308995,0.000473911873229163,1.3319964744774
SUGP1,1.59304132189973,5.4390787039154,7.76862870690718,0.000108411848973137,0.000474929253709007,1.37658930926256
LY6E-DT,4.81814012644565,-2.63262080086663,7.76668067414253,0.000108585081719035,0.000475506166863179,1.69561416321224
AC141928.1,5.0362672682035,0.481708972065792,7.76654354053601,0.000108597288362954,0.000475506166863179,1.86581997945019
FAM110D,3.15801970351,0.272850416660857,7.76506199392256,0.000108729263707493,0.000475848526351813,1.87310503470905
TCEAL3,1.52735319362155,4.24122796401244,7.7580476507344,0.000109356558838816,0.000478357219306308,1.54343057944448
MON1A,1.78913243033972,2.8375804301784,7.75478702575912,0.000109649546996954,0.000479401799991129,1.71530357258948
SRRT,1.50452567322075,7.0045743348747,7.75157457795226,0.0001099390724497,0.000480430216825139,1.21316986439993
PHACTR1,1.487819976296,5.69292897511573,7.75116004948351,0.000109976495076941,0.00048047508738059,1.33090524293034
