Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Canonical and Non-Canonical TGF-B signaling WP3874	3/17	0.00813412351983557	0.09364161710639975	0	0	7.0588235294117645	33.96485143053246	LOX;TGFBR2;LOXL2
NOTCH1 regulation of human endothelial cell calcification WP3413	3/17	0.00813412351983557	0.0914120547943426	0	0	7.0588235294117645	33.96485143053246	MGP;LPAR1;CALU
Wnt Signaling WP428	8/115	0.008298384991818527	0.09108924921251965	0	0	2.782608695652174	13.333410399753921	SFRP4;CCND2;SFRP2;SERPINF1;WNT5A;KREMEN1;LRP5;DKK2
Corticotropin-releasing hormone signaling pathway WP2355	7/93	0.008744554620997155	0.09380522229796949	0	0	3.010752688172043	14.268932778314063	NR4A1;GJA1;KRT14;FOSB;TCF4;FOS;FOSL2
let-7 inhibition of ES cell reprogramming WP3299	2/6	0.0087524127649488	0.09180308500124074	0	0	13.333333333333332	63.17901162743442	EGR1;KLF4
MAPK Signaling Pathway WP382	13/246	0.009271500822855541	0.09513366061712641	0	0	2.113821138211382	9.89439514614553	PDGFRB;MEF2C;TGFB3;HSPB1;FOS;GNG12;EGFR;TGFBR2;NR4A1;FLNC;CACNA1S;FGFR1;FGF10
Cardiac Progenitor Differentiation WP2406	5/53	0.01024902420142917	0.10292637070371422	0	0	3.7735849056603774	17.285180293547484	PDGFRA;MEF2C;ACTC1;TNNT2;IGF2
Human Complement System WP2806	7/97	0.010898290499560565	0.10716652324567888	0	0	2.8865979381443294	13.044967158205083	CD93;CFH;F10;LAMB1;LAMC1;THBS1;DCN
Overview of nanoparticle effects WP3287	3/19	0.011170818168534696	0.10760461582751789	0	0	6.31578947368421	28.386002662889787	CDH3;COL4A1;PTGS2
Mesodermal Commitment Pathway WP2857	9/147	0.011740010750794134	0.11082570148749663	0	0	2.4489795918367343	10.885108282878486	YAP1;RARG;FZD4;ARID5B;TCF4;PITX2;KLF4;ZFHX4;FGFR1
Hypothetical Craniofacial Development Pathway WP3655	2/7	0.012051662882171474	0.11153695843892031	0	0	11.428571428571427	50.49774434338215	TGFB3;TP63
Calcium Regulation in the Cardiac Cell WP536	9/149	0.012742067950179192	0.11565877062470344	0	0	2.4161073825503356	10.541105208797768	RYR1;GJA1;GRK5;ANXA6;CASQ2;CACNA1S;CASQ1;GNG12;GNG11
Hypertrophy Model WP516	3/20	0.012902143644594305	0.11490210943865117	0	0	5.999999999999999	26.10217084452193	MYOG;CYR61;ATF3
Nuclear Receptors WP170	4/38	0.014554726485956956	0.1272190907661423	0	0	4.2105263157894735	17.80985049987152	AR;NR4A1;RARG;NR2F2
Preimplantation Embryo WP3527	5/58	0.014793960819046157	0.12695908193799613	0	0	3.4482758620689657	14.52943529053588	EGR1;ZFP36;CDH1;FOSB;KLF4
Effects of Nitric Oxide WP1995	2/8	0.01580491452517871	0.13321285099793484	0	0	10.0	41.47434341416576	MB;HBA1
Senescence and Autophagy in Cancer WP615	7/105	0.016319228364725734	0.1351346629500096	0	0	2.6666666666666665	10.974429899032433	COL1A1;MMP14;COL3A1;SPARC;SERPINB2;CXCL14;THBS1
Adipogenesis WP236	8/130	0.016544471976192278	0.1346377719441854	0	0	2.4615384615384617	10.096500313898947	SFRP4;MEF2C;PTGIS;LMNA;EBF1;ID3;AHR;DLK1
Signaling Pathways in Glioblastoma WP2261	6/82	0.016783871259473622	0.13427097007578898	0	0	2.9268292682926824	11.962937261822507	PDGFRB;PDGFRA;CCND2;ERBB3;EGFR;FGFR1
Bladder Cancer WP2828	4/40	0.017333054887491272	0.13635336511493135	0	0	4.0	16.220559653524184	CDH1;MMP2;THBS1;EGFR
Angiogenesis WP1539	3/24	0.021284306818544364	0.1646916855467695	0	0	5.0	19.248926234484543	PDGFRA;TIMP3;TEK
GPCRs, Class B Secretin-like WP334	3/24	0.021284306818544364	0.16203536803795063	0	0	5.0	19.248926234484543	CALCRL;PTH1R;ADGRL3
Ectoderm Differentiation WP2858	8/138	0.02280213236831611	0.17083502345786036	0	0	2.318840579710145	8.767307182536301	FZD4;BOC;PLXNA2;NR2F2;LDB2;ZFHX4;KRT6A;CAP2
Heart Development WP1591	4/44	0.02382609847412197	0.17571747624664955	0	0	3.6363636363636362	13.58899536203803	MEF2C;ERBB3;PITX2;FGF10
Canonical  and Non-canonical Notch signaling WP3845	3/27	0.029117852235481113	0.21144040392533978	0	0	4.444444444444444	15.717350284548534	NOTCH3;MFAP2;DLK1
Nanoparticle-mediated activation of receptor signaling WP2643	3/28	0.03202293203002463	0.22901248360866103	0	0	4.285714285714286	14.748441458133852	ITGB1;COL1A1;EGFR
Regulation of Actin Cytoskeleton WP51	8/150	0.03505607012288528	0.2469621656418187	0	0	2.1333333333333333	7.148387191083767	PDGFRB;PDGFRA;MYL1;GNG12;DOCK1;EGFR;FGFR1;FGF10
Photodynamic therapy-induced AP-1 survival signaling. WP3611	4/50	0.036004517553649654	0.24991371007827404	0	0	3.1999999999999997	10.637154754552185	PDGFRA;MMP2;FOS;EGFR
Dopaminergic Neurogenesis WP2855	3/30	0.038268755933891604	0.26178047537386717	0	0	4.0	13.052485950718438	CDKN1C;ALDH1A1;GLI2
Vitamin D Receptor Pathway WP2877	9/182	0.03979067187544371	0.26830281607442047	0	0	1.9780219780219779	6.377385697221177	ADAMTS5;THBD;TPM1;ID1;SEMA3B;LRP5;TIMP3;KLF4;S100A8
Breast cancer pathway WP4262	8/154	0.039973414952522365	0.2657387585576135	0	0	2.0779220779220777	6.689954643152282	SFRP4;NOTCH3;WNT5A;LRP5;FOS;EGFR;FGFR1;FGF10
Wnt Signaling Pathway WP363	4/52	0.040729689807035306	0.2670057442905648	0	0	3.076923076923077	9.848609148264439	GJA1;LRP5;TCF4;TEK
Ethanol effects on histone modifications WP3996	3/31	0.04160691113161275	0.26902002813864684	0	0	3.8709677419354835	12.307699325969082	ALDH1A3;ADH1B;ALDH1A1
Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling WP3850	3/31	0.04160691113161275	0.2653846223529895	0	0	3.8709677419354835	12.307699325969082	ITGB1;TRIM63;NEB
Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864	4/53	0.04321791047116662	0.27198471656520856	0	0	3.0188679245283017	9.48377441633977	NET1;ERBB3;HSPB1;THBS1
White fat cell differentiation WP4149	3/32	0.045086472796717056	0.2800107257901375	0	0	3.75	11.62189880794663	EBF1;NR2F2;KLF4
Hematopoietic Stem Cell Differentiation WP2849	4/55	0.048445342258299454	0.29696365644048495	0	0	2.9090909090909087	8.806746415378175	TNXB;FOSB;FOS;CD34
Endothelin Pathways WP2197	3/33	0.048705626415457094	0.29473148292430446	0	0	3.6363636363636362	10.988948085170936	EDNRA;CALCRL;MYL1
Prion disease pathway WP3995	3/33	0.048705626415457094	0.29100070465943983	0	0	3.6363636363636362	10.988948085170936	MEF2C;EBF1;FGFR1
Signaling of Hepatocyte Growth Factor Receptor WP313	3/34	0.0524623778440582	0.3095280292799434	0	0	3.5294117647058822	10.403502278005256	ITGB1;FOS;DOCK1
Fatty Acid Omega Oxidation WP206	2/15	0.05283270093282616	0.30786462765795	0	0	5.333333333333333	15.683333035361262	ADH1B;ALDH1A1
Role of Osx and miRNAs in tooth development WP3971	2/15	0.05283270093282616	0.30411018097919446	0	0	5.333333333333333	15.683333035361262	NOTCH3;KLF4
ID signaling pathway WP53	2/16	0.05940541077305161	0.3378235407816911	0	0	5.0	14.116849831533036	ID1;ID3
Wnt Signaling in Kidney Disease WP4150	3/36	0.06037988610364689	0.3392774552490635	0	0	3.333333333333333	9.356997470103483	FZD4;WNT5A;LRP5
Photodynamic therapy-induced HIF-1 survival signaling WP3614	3/37	0.06453588403923348	0.3583639678413906	0	0	3.2432432432432434	8.888217950878486	TGFB3;IGFBP2;PTGS2
Regulation of Wnt/B-catenin Signaling by Small Molecule Compounds WP3664	2/17	0.0662415915707929	0.3635585025745843	0	0	4.705882352941176	12.773867020503221	SFRP4;TCF4
Endometrial cancer WP4155	4/63	0.07265625462332848	0.3941810595656441	0	0	2.5396825396825395	6.659087746355557	CDH1;FOS;EGFR;FGFR1
Lung fibrosis WP3624	4/63	0.07265625462332848	0.3897017293433072	0	0	2.5396825396825395	6.659087746355557	DSP;ELN;MMP2;CTGF
TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition WP3859	2/18	0.07332402120449992	0.38886447200588725	0	0	4.444444444444444	11.612742279715478	CDH1;ID1
Oncostatin M Signaling Pathway WP2374	4/65	0.079512678248973	0.4169998237057251	0	0	2.4615384615384617	6.232218572816643	EGR1;TIMP3;FOS;CYR61
Cell Differentiation - Index expanded WP2023	2/19	0.08063617099611983	0.41824475505679737	0	0	4.2105263157894735	10.601296667256518	MEF2C;KLF4
Extracellular vesicles in the crosstalk of cardiac cells WP4300	2/19	0.08063617099611983	0.41369861641487565	0	0	4.2105263157894735	10.601296667256518	HSPB1;EGFR
Association Between Physico-Chemical Features and Toxicity Associated Pathways WP3680	4/66	0.08305732510112497	0.4215382521261396	0	0	2.4242424242424243	6.03205877749113	ACTA1;MYL1;FZD4;EGFR
Integrated Breast Cancer Pathway WP1984	7/151	0.08519040573794436	0.4277645905139334	0	0	1.8543046357615893	4.5669046944055465	AR;ANXA1;CDH1;FILIP1;AHR;EGFR;TGFBR2
Fas Ligand (FasL) pathway and Stress induction of Heat Shock Proteins (HSP) regulation WP314	3/42	0.08718222910547488	0.433158022502991	0	0	2.8571428571428568	6.970727895708977	ACTA1;LMNA;HSPB1
Imatinib and Chronic Myeloid Leukemia WP3640	2/20	0.08816218183787267	0.4334640607028739	0	0	4.0	9.714308741076266	PDGFRB;PDGFRA
Neovascularisation processes WP4331	2/21	0.09588684119947874	0.4665833922283914	0	0	3.8095238095238093	8.931758172484527	ACVRL1;NOTCH3
Hedgehog Signaling Pathway WP4249	3/44	0.09705771960273352	0.46746166992336957	0	0	2.727272727272727	6.361225718177528	CCND2;BOC;GLI2
Ebola Virus Pathway on Host WP4217	6/129	0.10499814284251867	0.500597206279483	0	0	1.8604651162790697	4.19313975106073	ITGB1;CAV3;ITGA6;ITGA5;FLNC;EGFR
Chromosomal and microsatellite instability in colorectal cancer  WP4216	4/73	0.10995046855934236	0.5189662116000959	0	0	2.191780821917808	4.838849973529832	TGFB3;FOS;PTGS2;TGFBR2
Blood Clotting Cascade WP272	2/23	0.11187435504137663	0.5228187681141562	0	0	3.4782608695652173	7.618709103989623	SERPINB2;F10
Differentiation Pathway WP2848	3/48	0.11807273003133849	0.5463757703410957	0	0	2.5	5.341136220470389	TGFB3;WNT5A;FGF10
Sulindac Metabolic Pathway WP2542	1/5	0.11891526936765551	0.5449321081702272	0	0	8.0	17.03475249279432	CYP1B1
TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer WP2868	1/5	0.11891526936765551	0.5396923763608981	0	0	8.0	17.03475249279432	EGFR
miR-517 relationship with ARCN1 and USP1 WP3596	1/5	0.11891526936765551	0.5345524489669847	0	0	8.0	17.03475249279432	ID1
Hepatitis C and Hepatocellular Carcinoma WP3646	3/49	0.12357090514220292	0.5502402568596205	0	0	2.4489795918367343	5.120669772142008	COL4A2;MYOF;PTGS2
Differentiation of white and brown adipocyte    WP2895	2/25	0.12848911332067864	0.5667930980127133	0	0	3.1999999999999997	6.566115518322446	HSPB7;MPZL2
mir-124 predicted interactions with cell cycle and differentiation  WP3595	1/6	0.14094786294456849	0.615994363979966	0	0	6.666666666666666	13.062434822233206	SIX4
Eicosanoid Synthesis WP167	2/27	0.1456305058632748	0.6306201721785846	0	0	2.962962962962963	5.708689324070283	PTGIS;PTGS2
Photodynamic therapy-induced unfolded protein response WP3613	2/27	0.1456305058632748	0.6248872615224156	0	0	2.962962962962963	5.708689324070283	PPP1R15A;ATF3
Pathogenic Escherichia coli infection WP2272	3/55	0.15835797713897543	0.6733780649513189	0	0	2.1818181818181817	4.020866466848246	ITGB1;TUBB6;CDH1
EV release from cardiac cells and their functional effects WP3297	1/7	0.16243058031155067	0.6845288741701063	0	0	5.7142857142857135	10.385740380401181	CXCL12
Hfe effect on hepcidin production WP3924	1/7	0.16243058031155067	0.6784710965225833	0	0	5.7142857142857135	10.385740380401181	ID1
PDGFR-beta pathway WP3972	2/29	0.16320629383915272	0.6757313218603516	0	0	2.758620689655172	5.000662819323756	PDGFRB;FOS
Complement and Coagulation Cascades WP558	3/58	0.17675775807092875	0.7254753200824207	0	0	2.068965517241379	3.5854656874425306	THBD;CFH;F10
Ras Signaling WP4223	7/184	0.17873041141519813	0.7272478809308062	0	0	1.5217391304347827	2.6202471368065696	PDGFRB;PDGFRA;TEK;GNG12;GNG11;EGFR;FGFR1
FTO Obesity Variant Mechanism WP3407	1/8	0.18337711757031785	0.7397777734460687	0	0	5.0	8.481052474133024	ARID5B
HIF1A and PPARG regulation of glycolysis WP2456	1/8	0.18337711757031785	0.7335084702812714	0	0	5.0	8.481052474133024	GPAT3
Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4) WP2817	2/32	0.1902017379712103	0.7544136161547165	0	0	2.5	4.149174978285558	ERBB3;EGFR
Ovarian Infertility Genes WP34	2/32	0.1902017379712103	0.7481268360200938	0	0	2.5	4.149174978285558	EGR1;CCND2
miRNA regulation of prostate cancer signaling pathways WP3981	2/33	0.19933052198776197	0.7775537717208566	0	0	2.4242424242424243	3.9097961637318743	PDGFRB;AR
Benzo(a)pyrene metabolism WP696	1/9	0.20380083047636524	0.7884753441380687	0	0	4.444444444444444	7.069387036640817	CYP1B1
Folate-Alcohol and Cancer Pathway Hypotheses WP1589	1/9	0.20380083047636524	0.7820649754865397	0	0	4.444444444444444	7.069387036640817	ALDH1A1
Heme Biosynthesis WP561	1/9	0.20380083047636524	0.7757579998777773	0	0	4.444444444444444	7.069387036640817	ALAS2
Supression of HMGB1 mediated inflammation by THBD WP4479	1/9	0.20380083047636524	0.7695519358787551	0	0	4.444444444444444	7.069387036640817	THBD
Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways WP706	6/158	0.20436847453628693	0.7655707935010113	0	0	1.5189873417721518	2.4118946836174078	AR;EGR1;GJA1;MEF2C;CAV3;KCNJ8
Type 2 papillary renal cell carcinoma WP4241	2/34	0.20850978329059616	0.7749339977414282	0	0	2.352941176470588	3.6888689802047985	TGFB3;CTSK
Photodynamic therapy-induced NF-kB survival signaling WP3617	2/35	0.21773131350006625	0.8028842185314943	0	0	2.2857142857142856	3.484556533108	MMP2;PTGS2
EGF/EGFR Signaling Pathway WP437	6/162	0.2201745826455762	0.8056000233233486	0	0	1.4814814814814814	2.2419770220002118	GJA1;MEF2C;PXDN;FOSB;FOS;EGFR
Leptin and adiponectin WP3934	1/10	0.22371474296156477	0.8122566052142968	0	0	4.0	5.989534030397172	LEPR
Mammary gland development pathway - Involution (Stage 4 of 4) WP2815	1/10	0.22371474296156477	0.8060561731134243	0	0	4.0	5.989534030397172	CDH1
AGE/RAGE pathway WP2324	3/66	0.22829261173331122	0.8163190358948704	0	0	1.8181818181818181	2.685685614666917	MMP14;MMP2;EGFR
Gene regulatory network modelling somitogenesis  WP2854	1/11	0.2431315551769016	0.8628428123571245	0	0	3.6363636363636362	5.142373101111616	EPHA4
PTF1A related regulatory pathway WP4147	1/11	0.2431315551769016	0.8564036868917727	0	0	3.6363636363636362	5.142373101111616	FGF10
Wnt Signaling Pathway and Pluripotency WP399	4/102	0.25164686509502815	0.8798320024063206	0	0	1.5686274509803921	2.164280005079847	CCND2;FZD4;WNT5A;LRP5
PDGF Pathway WP2526	2/39	0.25488887753083794	0.8846143396658492	0	0	2.051282051282051	2.8039540578253006	PDGFRB;FOS
Endoderm Differentiation WP2853	5/141	0.2777848392359753	0.9570397380976668	0	0	1.4184397163120568	1.816891382320096	RARG;TCF4;LAMC1;ZFHX4;GLI2
BMP2-WNT4-FOXO1 Pathway in Human Primary Endometrial Stromal Cell Differentiation WP3876	1/13	0.28052310882224873	0.9594703432181262	0	0	3.076923076923077	3.911074378522308	DCN
Cell-type Dependent Selectivity of CCK2R Signaling WP3679	1/13	0.28052310882224873	0.9525676788784274	0	0	3.076923076923077	3.911074378522308	RYR1
Cell Differentiation - Index WP2029	1/13	0.28052310882224873	0.9457636240292958	0	0	3.076923076923077	3.911074378522308	MEF2C
Development of pulmonary dendritic cells and macrophage subsets WP3892	1/13	0.28052310882224873	0.939056080596464	0	0	3.076923076923077	3.911074378522308	TCF4
Estrogen Receptor Pathway WP2881	1/13	0.28052310882224873	0.932443009606348	0	0	3.076923076923077	3.911074378522308	CYP1B1
Genes targeted by miRNAs in adipocytes WP1992	1/13	0.28052310882224873	0.9259224291195903	0	0	3.076923076923077	3.911074378522308	GJA1
MFAP5-mediated ovarian cancer cell motility and invasiveness WP3301	1/13	0.28052310882224873	0.9194924122507042	0	0	3.076923076923077	3.911074378522308	MFAP5
Serotonin and anxiety-related events WP3944	1/13	0.28052310882224873	0.9131510852696649	0	0	3.076923076923077	3.911074378522308	FOS
