Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Primary Focal Segmental Glomerulosclerosis FSGS WP2572	4/72	0.10589336254947611	0.724371987294967	0	0	2.222222222222222	4.989606010945918	COL4A3;FAT1;VIM;TLR4
Angiogenesis WP1539	2/24	0.12010982001247623	0.8098833577984111	0	0	3.333333333333333	7.064495959797489	ANGPT1;TIMP2
Hypothesized Pathways in Pathogenesis of Cardiovascular Disease WP3668	2/25	0.12848911332067864	0.8541811477093003	0	0	3.1999999999999997	6.566115518322446	FBN2;RUNX2
IL-7 Signaling Pathway WP205	2/25	0.12848911332067864	0.8423175206577822	0	0	3.1999999999999997	6.566115518322446	IL7R;JAK3
Photodynamic therapy-induced AP-1 survival signaling. WP3611	3/50	0.12916025190606503	0.8351183410912698	0	0	2.4	4.912083318606716	MMP2;BCL3;MAPK13
Ectoderm Differentiation WP2858	6/138	0.13258979837071028	0.8457079031212872	0	0	1.7391304347826086	3.5139045905290915	TRPM2;ARHGAP10;TCF7L1;STC1;CCL2;CDON
Cytokines and Inflammatory Response WP530	2/26	0.1369999344737361	0.8621862542880457	0	0	3.076923076923077	6.116230250609304	HLA-DRA;HLA-DRB1
Benzene metabolism WP3891	1/6	0.14094786294456849	0.8753604119715307	0	0	6.666666666666666	13.062434822233206	MPO
Thyroxine (Thyroid Hormone) Production WP1981	1/6	0.14094786294456849	0.8639920949329394	0	0	6.666666666666666	13.062434822233206	TSHR
let-7 inhibition of ES cell reprogramming WP3299	1/6	0.14094786294456849	0.85291527320303	0	0	6.666666666666666	13.062434822233206	EGR1
Endoderm Differentiation WP2853	6/141	0.14248554752606687	0.8513060561051085	0	0	1.7021276595744679	3.316620774955884	DAB2;TCF7L1;PAX9;LAMC1;TRERF1;PARP8
Eicosanoid Synthesis WP167	2/27	0.1456305058632748	0.8592199845933214	0	0	2.962962962962963	5.708689324070283	ALOX15;ALOX5AP
Brain-Derived Neurotrophic Factor (BDNF) signaling pathway WP2380	6/144	0.15271071655158933	0.8898698544734588	0	0	1.6666666666666665	3.1320164813175846	TIAM1;EGR1;MARCKS;NCF2;SIRPA;GRIN1
Nanoparticle-mediated activation of receptor signaling WP2643	2/28	0.15436955442437558	0.8885662157110399	0	0	2.8571428571428568	5.338302420588211	FN1;MAPK13
Cerebral Organic Acidurias, including diseases WP4519	1/7	0.16243058031155067	0.9237016133379748	0	0	5.7142857142857135	10.385740380401181	ADHFE1
Extracellular vesicle-mediated signaling in recipient cells WP2870	2/30	0.17213040735200277	0.967208955596968	0	0	2.6666666666666665	4.692007752438898	PROM1;PIK3R5
Matrix Metalloproteinases WP129	2/30	0.17213040735200277	0.9558300267075919	0	0	2.6666666666666665	4.692007752438898	MMP2;TIMP2
Hair Follicle Development: Cytodifferentiation (Part 3 of 3) WP2840	4/87	0.17333099873778088	0.9513050163282858	0	0	1.839080459770115	3.223084551698343	IGF1;GPRC5D;PROM1;DSC2
Regulation of Actin Cytoskeleton WP51	6/150	0.17409487612907423	0.9445147302634832	0	0	1.5999999999999999	2.797047781217583	FN1;CD14;PIK3C2A;DOCK1;FGF11;PIK3R5
Preimplantation Embryo WP3527	3/58	0.17675775807092875	0.9480643387440725	0	0	2.068965517241379	3.5854656874425306	EGR1;TCF7L1;IRF4
Gastric Cancer Network 2 WP2363	2/31	0.18113203111493761	0.9606103223174219	0	0	2.5806451612903225	4.40910725152166	PLAC8;CD48
Hippo-Merlin Signaling Dysregulation WP4541	5/120	0.18206485655756022	0.9548290255018713	0	0	1.6666666666666665	2.838987167787887	CSF1R;FLT3;ITGAX;ITGAL;ITGA9
Caloric restriction and aging WP4191	1/8	0.18337711757031785	0.9511428515735169	0	0	5.0	8.481052474133024	IGF1
FTO Obesity Variant Mechanism WP3407	1/8	0.18337711757031785	0.9408043423172829	0	0	5.0	8.481052474133024	ARID5B
Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4) WP2817	2/32	0.1902017379712103	0.9653249497033468	0	0	2.5	4.149174978285558	TTC9;TNFRSF11A
Ovarian Infertility Genes WP34	2/32	0.1902017379712103	0.9550555353448006	0	0	2.5	4.149174978285558	EGR1;PTGER2
White fat cell differentiation WP4149	2/32	0.1902017379712103	0.9450023191832764	0	0	2.5	4.149174978285558	TCF7L1;IRF4
Apoptosis Modulation and Signaling WP1772	4/91	0.193365469000841	0.9507135559208016	0	0	1.7582417582417582	2.889095839916935	BAG3;TNFRSF10B;NAIP;HSPA1A
GPCRs, Other WP117	4/91	0.193365469000841	0.9409123852412057	0	0	1.7582417582417582	2.889095839916935	ADORA3;S1PR1;GPR84;SSTR2
Prion disease pathway WP3995	2/33	0.19933052198776197	0.9600408814104454	0	0	2.4242424242424243	3.9097961637318743	SPI1;IRF4
Resistin as a regulator of inflammation WP4481	2/33	0.19933052198776197	0.9503434987699358	0	0	2.4242424242424243	3.9097961637318743	RETN;PLCB2
Corticotropin-releasing hormone signaling pathway WP2355	4/93	0.2036425912242253	0.9611930305783433	0	0	1.7204301075268817	2.737873248162342	GJA1;TLR4;GNAI1;CACNA1H
BDNF-TrkB Signaling WP3676	2/34	0.20850978329059616	0.9744219575560533	0	0	2.352941176470588	3.6888689802047985	TRPC3;GRIN1
Photodynamic therapy-induced NF-kB survival signaling WP3617	2/35	0.21773131350006625	1.0	0	0	2.2857142857142856	3.484556533108	MMP2;ICAM1
Oncostatin M Signaling Pathway WP2374	3/65	0.2216910070831208	1.0	0	0	1.8461538461538463	2.7811767260910543	EGR1;CCL2;JAK3
Liver X Receptor Pathway WP2874	1/10	0.22371474296156477	1.0	0	0	4.0	5.989534030397172	SCD
Zinc homeostasis WP3529	2/36	0.22698728149273847	1.0	0	0	2.222222222222222	3.2952473149705526	SLC30A4;SLC30A10
Pathways Regulating Hippo Signaling WP4540	4/98	0.2299929805556841	1.0	0	0	1.6326530612244896	2.3995207997514747	CSF1R;TCF7L1;FLT3;PLCB2
PPAR signaling pathway WP3942	3/67	0.23493078009641188	1.0	0	0	1.7910447761194028	2.594264527179215	SCD;ME1;OLR1
miRNAs involvement in the immune response in sepsis WP4329	2/37	0.2362702199007159	1.0	0	0	2.1621621621621623	3.1195224419228023	TLR4;ICAM1
Gene regulatory network modelling somitogenesis  WP2854	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	LFNG
Nucleotide GPCRs WP80	1/11	0.2431315551769016	1.0	0	0	3.6363636363636362	5.142373101111616	ADORA3
Parkinsons Disease Pathway WP2371	2/38	0.24557301167059375	1.0	0	0	2.1052631578947367	2.956128370698781	LRRK2;MAPK13
Integrin-mediated Cell Adhesion WP185	4/101	0.24619177364498787	1.0	0	0	1.584158415841584	2.220426897571902	ITGAX;ITGAL;DOCK1;ITGA9
Parkin-Ubiquitin Proteasomal System pathway WP2359	3/70	0.2550357246055415	1.0	0	0	1.7142857142857142	2.342317109389694	HSPA6;HSPA1B;HSPA1A
Bone Morphogenic Protein (BMP) Signalling and Regulation WP1425	1/12	0.26206365162305645	1.0	0	0	3.333333333333333	4.463892865337529	RUNX2
MAPK Signaling Pathway WP382	8/246	0.27460865501134674	1.0	0	0	1.3008130081300813	1.6811814862194177	LRRK2;HSPA6;CD14;HSPA1B;CACNA1H;FGF11;HSPA1A;MAPK13
EDA Signalling in Hair Follicle Development WP3930	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	PTCH1
Ganglio Sphingolipid Metabolism WP1423	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	ST3GAL5
Osteopontin Signaling WP1434	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	PLAU
ncRNAs involved in STAT3 signaling in hepatocellular carcinoma WP4337	1/13	0.28052310882224873	1.0	0	0	3.076923076923077	3.911074378522308	JAK3
IL-2 Signaling Pathway WP49	2/42	0.2828519333369492	1.0	0	0	1.9047619047619047	2.4053937562173484	CBL;JAK3
Splicing factor NOVA regulated synaptic proteins WP4148	2/42	0.2828519333369492	1.0	0	0	1.9047619047619047	2.4053937562173484	EPB41L3;GRIN1
DNA Damage Response (only ATM dependent) WP710	4/110	0.29606967026845615	1.0	0	0	1.4545454545454544	1.77041524338222	TCF7L1;PLAU;PIK3C2A;PIK3R5
Interleukin-11 Signaling Pathway WP2332	2/44	0.30144914903771564	1.0	0	0	1.8181818181818181	2.180279885359369	RUNX2;ICAM1
Mesodermal Commitment Pathway WP2857	5/147	0.30689624283359007	1.0	0	0	1.3605442176870748	1.6071368159811932	ADAM19;TCF7L1;ARID5B;TRERF1;PARP8
Glycolysis and Gluconeogenesis WP534	2/45	0.31071849114810757	1.0	0	0	1.7777777777777777	2.077987466447498	PKM;SLC2A5
Notch Signaling WP268	2/45	0.31071849114810757	1.0	0	0	1.7777777777777777	2.077987466447498	LFNG;DTX4
Ras Signaling WP4223	6/184	0.3130055721290346	1.0	0	0	1.3043478260869563	1.5150447212233813	TIAM1;CSF1R;FLT3;RASAL1;PLD2;GRIN1
GPCRs, Class A Rhodopsin-like WP455	8/257	0.3146599752247443	1.0	0	0	1.245136186770428	1.4397044879769074	CCR1;PTGER2;ADORA3;FPR1;CXCR4;FPR3;SSTR2;CCR2
GPCRs, Class C Metabotropic glutamate, pheromone WP501	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	GPRC5D
GPR40 Pathway WP3958	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	PLCB2
Phytochemical activity on NRF2 transcriptional activation WP3	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	MAF
Role of Osx and miRNAs in tooth development WP3971	1/15	0.3160709178495968	1.0	0	0	2.6666666666666665	3.0714364453326795	RUNX2
Thymic Stromal LymphoPoietin (TSLP) Signaling Pathway WP2203	2/47	0.32917493125894143	1.0	0	0	1.7021276595744679	1.891346320966911	HCK;IL7R
Hedgehog Signaling Pathway WP47	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	PTCH1
Metabolic pathway of LDL, HDL and TG, including diseases WP4522	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	ABCA1
Osteoclast Signaling WP12	1/16	0.33318195100730313	1.0	0	0	2.5	2.7476663470054308	TNFRSF11A
Differentiation Pathway WP2848	2/48	0.3383532866029959	1.0	0	0	1.6666666666666665	1.8061078378867632	CSF1R;IGF1
IL-9 Signaling Pathway WP22	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	JAK3
miR-509-3p alteration of YAP1/ECM axis WP3967	1/17	0.3498657220916832	1.0	0	0	2.352941176470588	2.4710725865370216	FN1
Apoptosis WP254	3/84	0.35074081138659435	1.0	0	0	1.4285714285714284	1.4967253676962142	IRF4;TNFRSF10B;IGF1
MicroRNAs in cardiomyocyte hypertrophy WP1544	3/84	0.35074081138659435	1.0	0	0	1.4285714285714284	1.4967253676962142	IGF1;PLCB2;HDAC9
Pathways in clear cell renal cell carcinoma WP4018	3/85	0.3575874776802259	1.0	0	0	1.4117647058823528	1.4518238879557512	PKM;BHLHE41;ME1
Synaptic Vesicle Pathway WP2267	2/51	0.36564128501908433	1.0	0	0	1.5686274509803921	1.578200034140809	SLC1A3;STX3
Simplified Interaction Map Between LOXL4 and Oxidative Stress Pathway WP3670	1/18	0.3661328787804519	1.0	0	0	2.222222222222222	2.232797677094987	FN1
Apoptosis Modulation by HSP70 WP384	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	HSPA1A
Cell Differentiation - Index expanded WP2023	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	RUNX2
Overview of nanoparticle effects WP3287	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	FN1
Serotonin Receptor 4/6/7 and NR3C Signaling WP734	1/19	0.3819938041881401	1.0	0	0	2.1052631578947367	2.0260018734944683	EGR1
T-Cell antigen Receptor (TCR)  Signaling Pathway WP69	3/90	0.39163344766088204	1.0	0	0	1.3333333333333333	1.2499052788690577	IRF4;VIM;CBL
IL-4 Signaling Pathway WP395	2/54	0.3924854550749619	1.0	0	0	1.4814814814814814	1.385564147526165	CBL;JAK3
Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex WP3657	1/20	0.39745862307532415	1.0	0	0	2.0	1.8453288863961157	FLT3
Hereditary leiomyomatosis and renal cell carcinoma pathway WP4206	1/20	0.39745862307532415	1.0	0	0	2.0	1.8453288863961157	EGLN1
Imatinib and Chronic Myeloid Leukemia WP3640	1/20	0.39745862307532415	1.0	0	0	2.0	1.8453288863961157	CSF1R
Urea cycle and metabolism of amino groups WP497	1/20	0.39745862307532415	1.0	0	0	2.0	1.8453288863961157	GATM
Cardiac Hypertrophic Response WP2795	2/55	0.40132045183103177	1.0	0	0	1.4545454545454544	1.3279927840918175	IGF1;HDAC9
Pathogenic Escherichia coli infection WP2272	2/55	0.40132045183103177	1.0	0	0	1.4545454545454544	1.3279927840918175	CD14;TLR4
Adipogenesis WP236	4/130	0.4094511420274484	1.0	0	0	1.2307692307692308	1.0990002388867115	KLF7;SCD;IGF1;RETN
Neovascularisation processes WP4331	1/21	0.41253720829731133	1.0	0	0	1.9047619047619047	1.6865311911285241	CXCR4
Nicotine Activity on Dopaminergic Neurons WP1602	1/21	0.41253720829731133	1.0	0	0	1.9047619047619047	1.6865311911285241	GNAI1
Angiopoietin Like Protein 8 Regulatory Pathway WP3915	4/132	0.42069740654476995	1.0	0	0	1.2121212121212122	1.0495047915438824	SCD;PIK3C2A;CBL;MAPK13
TGF-beta Signaling Pathway WP366	4/132	0.42069740654476995	1.0	0	0	1.2121212121212122	1.0495047915438824	DAB2;FN1;NEDD9;RUNX2
Complement Activation WP545	1/22	0.42723918724304594	1.0	0	0	1.8181818181818181	1.5462023001914358	C3
Fatty Acid Biosynthesis WP357	1/22	0.42723918724304594	1.0	0	0	1.8181818181818181	1.5462023001914358	SCD
Type II diabetes mellitus WP1584	1/22	0.42723918724304594	1.0	0	0	1.8181818181818181	1.5462023001914358	PIK3R5
MET in type 1 papillary renal cell carcinoma WP4205	2/59	0.43602582146324703	1.0	0	0	1.3559322033898304	1.1254966967419524	CBL;JAK3
B Cell Receptor Signaling Pathway WP23	3/97	0.4384603644337263	1.0	0	0	1.2371134020618557	1.0199825075033913	CR2;IRF4;CBL
Blood Clotting Cascade WP272	1/23	0.4415739476417069	1.0	0	0	1.7391304347826086	1.4215822280628116	PLAU
