Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Prolactin regulation of apoptosis	7/118	0.028799815326509964	0.6794956428598444	0	0	2.3728813559322033	8.417526823370604	SMARCE1;MYB;IGF2;ANK3;FNDC3A;N4BP2L2;PCMTD1
BAD phosphorylation regulation	3/27	0.029117852235481113	0.6764301057780997	0	0	4.444444444444444	15.717350284548534	KITLG;PIK3CA;PRKAR1A
Control of gene expression by vitamin D receptor	3/27	0.029117852235481113	0.6661811647814618	0	0	4.444444444444444	15.717350284548534	SMARCE1;NCOA2;NCOA3
RORA activates circadian expression	3/27	0.029117852235481113	0.656238162322037	0	0	4.444444444444444	15.717350284548534	NCOA2;CHD9;NCOA3
Extracellular matrix organization	6/93	0.02914569343965597	0.64720583961589	0	0	2.5806451612903225	9.123737071017121	MMP16;COL25A1;COL11A1;COL4A6;COL6A6;TLL1
ALK2 pathway	2/11	0.02954667996708659	0.6466012572507356	0	0	7.2727272727272725	25.612973778194785	BMPR2;SMAD9
Apoptotic cleavage of cell adhesion  proteins	2/11	0.02954667996708659	0.637364096432868	0	0	7.2727272727272725	25.612973778194785	TJP1;CTNNB1
CDC42 signaling events	5/70	0.03071766872573008	0.6532912644486256	0	0	2.8571428571428568	9.951192175476	ATF2;PIK3CA;CTNNB1;PAX6;F2RL2
Presenilin action in Notch and Wnt signaling	4/48	0.03161375502500175	0.6630106956632312	0	0	3.333333333333333	11.513876558324146	ADAM10;CTNNB1;MAP3K7;DKK1
Multi-step regulation of transcription by PITX2	3/28	0.03202293203002463	0.6623921556895506	0	0	4.285714285714286	14.748441458133852	LEF1;CTNNB1;DKK1
Notch signaling pathway	7/121	0.03240084680689822	0.6611524145731934	0	0	2.3140495867768593	7.936196708618218	HEY1;CNTN6;ADAM10;CFLAR;DTX4;HIF1A;RAB11A
Angiopoietin receptor Tie2-mediated signaling	4/49	0.0337674247955063	0.6798508192161935	0	0	3.265306122448979	11.063701892761872	ITGB1;ANGPT4;ELF1;PIK3CA
Axon guidance	14/325	0.03484119498409191	0.6922395319207735	0	0	1.723076923076923	5.784291396605421	EPHA5;ITGB1;NFAT5;EPHA6;CNTN6;SEMA3A;ANK3;LAMC1;GNAI1;EFNB3;CREB1;SCN7A;COL6A6;SRGAP1
Parkin role in the ubiquitin-proteasomal pathway	2/12	0.03487854042134841	0.6839817667043648	0	0	6.666666666666666	22.372556843567576	SNCAIP;SNCA
IGF1 pathway	3/29	0.035073626746766035	0.678989440866881	0	0	4.137931034482758	13.863334368288841	PIK3CA;IRS1;GRB10
Thyroid cancer	3/29	0.035073626746766035	0.6703946378179331	0	0	4.137931034482758	13.863334368288841	TCF7L2;LEF1;CTNNB1
Myc repressed pathway	5/73	0.03590832173141458	0.6777695726804502	0	0	2.73972602739726	9.114482759579785	ITGB1;SFRP1;CREB1;CFLAR;DKK1
Type 2 diabetes mellitus	4/50	0.036004517553649654	0.6711953272347034	0	0	3.1999999999999997	10.637154754552185	PIK3CA;IRS1;IRS4;CACNA1A
Interleukin-4 regulation of apoptosis	12/267	0.036947056041576255	0.6803665197900018	0	0	1.797752808988764	5.929472914829088	CYSLTR2;LRRN3;SATB1;DENND4A;PCDH7;FAT1;RBMS1;LIFR;ELL2;POU4F1;GNAI1;FBN1
G alpha (s) signaling events	7/125	0.03765326408972758	0.6850172141625138	0	0	2.2399999999999998	7.345711817659683	LHCGR;CALCB;CALCR;GNG2;PDE3B;DRD1;GNAI1
Heparan sulfate/heparin glycosaminoglycan (HS-GAG) biosynthesis	3/30	0.038268755933891604	0.68792644595448	0	0	4.0	13.052485950718438	NDST3;GPC3;GPC4
Glucose-dependent insulinotropic polypeptide (GIP) biosynthesis, secretion, and inactivation	2/13	0.040550197611673826	0.7203623340426761	0	0	6.153846153846154	19.724397693220933	PAX6;ISL1
Melanocyte development and pigmentation pathway	2/13	0.040550197611673826	0.7119860278328776	0	0	6.153846153846154	19.724397693220933	KITLG;CREB1
Organic anion transporters	2/13	0.040550197611673826	0.7038022803865227	0	0	6.153846153846154	19.724397693220933	SLC17A6;SLC17A8
Signal attenuation	2/13	0.040550197611673826	0.6958045272003122	0	0	6.153846153846154	19.724397693220933	IRS1;GRB10
Endometrial cancer	4/52	0.040729689807035306	0.6910318158272283	0	0	3.076923076923077	9.848609148264439	TCF7L2;PIK3CA;LEF1;CTNNB1
Interleukin-2 receptor beta chain in T cell activation	4/52	0.040729689807035306	0.683353684540259	0	0	3.076923076923077	9.848609148264439	RB1;PIK3CA;IRS1;CFLAR
Alpha-6 beta-4 integrin signaling pathway	3/31	0.04160691113161275	0.6904003935025852	0	0	3.8709677419354835	12.307699325969082	IRS1;GAB1;LAMC1
Serotonin HTR1 group and FOS pathway	3/32	0.045086472796717056	0.740006238293943	0	0	3.75	11.62189880794663	CREB1;PIK3CA;GNAI1
Signaling by SCF-KIT	5/78	0.045694746631016706	0.7419254560519918	0	0	2.564102564102564	7.912235746305283	FER;KITLG;CREB1;PIK3CA;GRB10
Nuclear beta-catenin signaling and target gene transcription regulation	5/80	0.05001216613714395	0.8033869241179508	0	0	2.5	7.488722451023223	NCOA2;TCF7L2;LEF1;CTNNB1;DKK1
BMP signaling pathway in stem cells	2/15	0.05283270093282616	0.8397618779849211	0	0	5.333333333333333	15.683333035361262	BMPR2;SMAD9
Eicosanoid ligand-binding G-protein coupled receptors	2/15	0.05283270093282616	0.8310143584225781	0	0	5.333333333333333	15.683333035361262	CYSLTR2;PTGER3
Repression of pain sensation by the transcriptional regulator DREAM	2/15	0.05283270093282616	0.8224472000883247	0	0	5.333333333333333	15.683333035361262	CREB1;PRKAR1A
Mechanism of gene regulation by peroxisome proliferators via PPAR-alpha	4/57	0.05400611450011817	0.8321350295426371	0	0	2.807017543859649	8.192724231142156	RB1;PIK3CA;PRKAR1A;FAT1
EGF receptor (ErbB1) signaling pathway	3/35	0.056354567885378765	0.8595494697668883	0	0	3.4285714285714284	9.860886785287258	PIK3CA;GAB1;GNAI1
Interleukin-2/PI3K pathway	3/35	0.056354567885378765	0.8509539750692194	0	0	3.4285714285714284	9.860886785287258	PIK3CA;MYB;EIF3A
ECM-receptor interaction	5/84	0.05934200894672073	0.8871924109856268	0	0	2.3809523809523805	6.724851928199624	ITGB1;COL11A1;COL4A6;COL6A6;LAMC1
Small cell lung cancer	5/84	0.05934200894672073	0.8784944461720423	0	0	2.3809523809523805	6.724851928199624	ITGB1;RB1;PIK3CA;COL4A6;LAMC1
B cell survival pathway	2/16	0.05940541077305161	0.8708948569641546	0	0	5.0	14.116849831533036	ITGB1;PIK3CA
Cell-extracellular matrix interactions	2/16	0.05940541077305161	0.8625208679548838	0	0	5.0	14.116849831533036	ITGB1;PARVA
GluR2-containing AMPA receptor trafficking	2/16	0.05940541077305161	0.8543063834981707	0	0	5.0	14.116849831533036	GRIA2;GRIA4
Hypoxia-inducible factor in the cardivascular system	2/16	0.05940541077305161	0.8462468893142256	0	0	5.0	14.116849831533036	CREB1;HIF1A
LPA4-mediated signaling events	2/16	0.05940541077305161	0.8383380398813824	0	0	5.0	14.116849831533036	CREB1;LPAR4
Sonic Hedgehog (Shh) pathway	2/16	0.05940541077305161	0.8305756506232215	0	0	5.0	14.116849831533036	PRKAR1A;GLI3
Signaling by EGFR in cancer	6/111	0.060018518221585736	0.8314491973816005	0	0	2.1621621621621623	6.082382978058848	CREB1;PIK3CA;PRKAR1A;GAB1;ADAM10;SPRY2
PI3K/PLC/TRK pathway	3/36	0.06037988610364689	0.8288511637864255	0	0	3.333333333333333	9.356997470103483	CREB1;PIK3CA;GAB1
TGF-beta regulation of skeletal system development	5/85	0.0618191895456952	0.8409637496756734	0	0	2.352941176470588	6.5495092994558615	BMPR2;ID4;SMAD9;E2F5;GDF6
Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)	6/112	0.062146090059919806	0.8378624642007045	0	0	2.142857142857143	5.9534300878912125	MED23;NCOA2;MED13;CHD9;NCOA3;MED4
Neurotrophic factor-mediated Trk receptor signaling	4/60	0.06296617067027598	0.8414063514346612	0	0	2.6666666666666665	7.373753787467152	RIT2;PIK3CA;GAB1;FRS2
Activation of NMDA receptor upon glutamate binding and postsynaptic events	3/37	0.06453588403923348	0.8548174113968645	0	0	3.2432432432432434	8.888217950878486	GRIA2;CREB1;GRIA4
PI3K/AKT activation	3/37	0.06453588403923348	0.8473842165151526	0	0	3.2432432432432434	8.888217950878486	CREB1;PIK3CA;IRS1
Wnt signaling pathway	10/231	0.06568264665663902	0.8550068659614216	0	0	1.7316017316017314	4.715013884703011	NFAT5;TCF7L2;SFRP1;FZD3;FZD5;RYK;LEF1;CTNNB1;DKK1;MAP3K7
Androgen receptor proteolysis and transcription regulation	4/61	0.06611592163711043	0.8532909544618525	0	0	2.622950819672131	7.124841151897977	TGIF1;NCOA2;LATS2;CTNNB1
Unblocking of NMDA receptor, glutamate binding and activation	2/17	0.0662415915707929	0.8476678243381126	0	0	4.705882352941176	12.773867020503221	GRIA2;GRIA4
BMAL1-CLOCK/NPAS2 activates circadian expression	3/38	0.06881998761828545	0.8732620277614372	0	0	3.157894736842105	8.451350711138838	NCOA2;CHD9;NCOA3
Signaling of hepatocyte growth factor receptor	3/38	0.06881998761828545	0.8659848441967586	0	0	3.157894736842105	8.451350711138838	ITGB1;PIK3CA;GAB1
Trefoil factor initiation of mucosal healing	3/38	0.06881998761828545	0.8588279446579424	0	0	3.157894736842105	8.451350711138838	ITGB1;PIK3CA;CTNNB1
Colorectal cancer	4/62	0.06934618550712146	0.858301148489782	0	0	2.5806451612903225	6.886823579964537	TCF7L2;PIK3CA;LEF1;CTNNB1
FAS pathway and stress induction of heat shock protein regulation	3/39	0.07322950908508677	0.8989964123453742	0	0	3.076923076923077	8.04355941437563	RB1;CFLAR;MAP3K7
GAB1 signalosome	3/39	0.07322950908508677	0.8917464412780728	0	0	3.076923076923077	8.04355941437563	CREB1;PIK3CA;GAB1
PKA activation in glucagon signaling	2/18	0.07332402120449992	0.885754176150359	0	0	4.444444444444444	11.612742279715478	CREB1;PRKAR1A
Sodium/chloride-dependent neurotransmitter transporters	2/18	0.07332402120449992	0.8787243811015467	0	0	4.444444444444444	11.612742279715478	SLC6A1;SLC18A2
Tie2 signaling	2/18	0.07332402120449992	0.8718052914865739	0	0	4.444444444444444	11.612742279715478	ANGPT4;PIK3CA
Leukocyte transendothelial migration	6/117	0.0734450920200029	0.8664225699234718	0	0	2.051282051282051	5.356342972900848	ITGB1;PIK3CA;CTNND1;CTNNB1;CLDN2;GNAI1
MAPK cascade role in angiogenesis	4/64	0.07604536088191723	0.8901433715635272	0	0	2.5	6.441063157581755	ATF2;SEMA3A;FRS2;MAP3K7
Validated nuclear estrogen receptor alpha network	4/64	0.07604536088191723	0.8832961148591923	0	0	2.5	6.441063157581755	DDX17;NCOA2;NCOA3;POU4F1
Negative regulation of FGFR signaling	3/40	0.07776165816733924	0.8963366704784904	0	0	2.9999999999999996	7.6623203846665575	FGF19;SPRY2;FRS2
LPA receptor mediated events	4/65	0.079512678248973	0.9095768496662819	0	0	2.4615384615384617	6.232218572816643	GNG2;GAB1;LPAR4;GNAI1
IGF-1 receptor and longevity	2/19	0.08063617099611983	0.915493369955947	0	0	4.2105263157894735	10.601296667256518	PIK3CA;IRS1
PTEN-dependent cell cycle arrest and apoptosis	2/19	0.08063617099611983	0.9086613298816489	0	0	4.2105263157894735	10.601296667256518	ITGB1;PIK3CA
Signaling by constitutively active EGFR	2/19	0.08063617099611983	0.9019305052158589	0	0	4.2105263157894735	10.601296667256518	PIK3CA;GAB1
Small ligand GPCRs	2/19	0.08063617099611983	0.8952986632657423	0	0	4.2105263157894735	10.601296667256518	PTGER3;S1PR3
ERBB1 internalization pathway	3/41	0.08241355278955437	0.9083537570235554	0	0	2.9268292682926824	7.305381599970589	PIK3CA;SPRY2;CBLB
Plasma membrane estrogen receptor signaling	3/41	0.08241355278955437	0.9017714834219355	0	0	2.9268292682926824	7.305381599970589	GNG2;PIK3CA;GNAI1
Antigen-activated B-cell receptor generation of second messengers	9/211	0.08380760694450949	0.9104279603324412	0	0	1.7061611374407584	4.229968437076357	ATF2;NFAT5;IBTK;CREB1;PIK3CA;GAB1;CBLB;PIP5K1B;MAP3K7
L1CAM interactions	5/94	0.08668636111653329	0.9349743234711805	0	0	2.127659574468085	5.203103657017745	ITGB1;CNTN6;SCN7A;LAMC1;ANK3
Aldosterone-regulated sodium reabsorption	3/42	0.08718222910547488	0.93365365921466	0	0	2.8571428571428568	6.970727895708977	PIK3CA;IRS1;IRS4
Signaling events mediated by T cell protein tyrosine phosphatase (TC-PTP)	3/42	0.08718222910547488	0.9270786334455428	0	0	2.8571428571428568	6.970727895708977	ITGB1;PIK3CA;GAB1
Estrogen receptor signaling pathway	2/20	0.08816218183787267	0.9309433187076066	0	0	4.0	9.714308741076266	CREB1;PIK3CA
Heparan sulfate/heparin glycosaminoglycan (HS-GAG) degradation	2/20	0.08816218183787267	0.9244784345499149	0	0	4.0	9.714308741076266	GPC3;GPC4
Peroxisomal lipid metabolism	2/20	0.08816218183787267	0.9181027212081913	0	0	4.0	9.714308741076266	IDH1;FAR2
Insulin signaling pathway	11/277	0.08913717641025129	0.9218981943799962	0	0	1.5884476534296028	3.8401973525664133	CREB1;PIK3CA;PRKAR1A;IRS1;PDE3B;GAB1;IRS4;GRB10;CBLB;MAP3K7;F2RL2
Class B GPCRs (secretin family receptors)	5/95	0.08973008930567587	0.9217172438882353	0	0	2.1052631578947367	5.075682362950664	FZD3;CALCB;CALCR;GNG2;FZD5
Beta-3 integrin cell surface interactions	3/43	0.0920646511043347	0.939308264645577	0	0	2.7906976744186043	6.656551309777228	COL4A6;LAMC1;FBN1
Growth hormone receptor signaling	3/43	0.0920646511043347	0.9330041823325195	0	0	2.7906976744186043	6.656551309777228	PIK3CA;IRS1;PRLR
GPCR ligand binding	15/410	0.09219228574877912	0.9280690098710431	0	0	1.4634146341463412	3.4886031520805063	FZD3;LHCGR;CALCB;OPN3;FZD5;PTGER3;TRH;LPAR4;GRM3;CYSLTR2;CALCR;GNG2;S1PR3;DRD1;F2RL2
IGF1 signaling pathway	2/21	0.09588684119947874	0.9588684119947873	0	0	3.8095238095238093	8.931758172484527	PIK3CA;IRS1
G-protein-mediated events	3/44	0.09705771960273352	0.9641918197376815	0	0	2.727272727272727	6.361225718177528	CREB1;PRKAR1A;GNAI1
PI3K events in ERBB2 signaling	3/44	0.09705771960273352	0.9578899124191347	0	0	2.727272727272727	6.361225718177528	CREB1;PIK3CA;GAB1
Signaling events mediated by VEGFR1 and VEGFR2	4/70	0.09798976602376523	0.9608087447784773	0	0	2.2857142857142856	5.309467963642306	PIK3CA;GRB10;GAB1;CTNNB1
Rac1 cell motility signaling pathway	4/71	0.10190606046315834	0.9927622664475424	0	0	2.2535211267605635	5.14637490908864	ATF2;PIK3CA;CTNNB1;PIP5K1B
Integrin-linked kinase signaling	3/45	0.10215828081331627	0.988839769410946	0	0	2.6666666666666665	6.0832850553957645	CREB1;CTNNB1;PARVA
Signaling by FGFR mutants	3/45	0.10215828081331627	0.9825414269306214	0	0	2.6666666666666665	6.0832850553957645	PIK3CA;GAB1;FRS2
Alpha-6 beta-1 and alpha-6 beta-4 integrin signaling	3/46	0.10736313441562158	1.0	0	0	2.6086956521739126	5.821404549935052	ITGB1;PIK3CA;LAMC1
Signaling by NOTCH1	4/73	0.10995046855934236	1.0	0	0	2.191780821917808	4.838849973529832	HEY1;ADAM10;DTX4;HIF1A
