Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
NCAM signaling for neurite out-growth	15/70	1.5431522708132683E-10	1.1650799644640175E-8	0	0	8.571428571428571	193.64591722731706	SPTB;COL1A1;COL3A1;COL1A2;COL4A2;COL5A1;COL4A1;COL6A2;COL6A1;COL5A2;COL4A5;COL6A3;COL6A6;CACNA1S;FGFR1
Arrhythmogenic right ventricular cardiomyopathy (ARVC)	15/75	4.348146584123434E-10	3.126524448583993E-8	0	0	8.0	172.44880998599916	ITGB1;DSP;LAMA2;ACTN2;GJA1;DES;SGCA;LMNA;ITGA8;ITGA7;ITGA6;ITGB6;ITGA5;CACNA1S;ITGA9
Signaling by PDGF	18/122	1.4595002909905097E-9	1.0017479269980316E-7	0	0	5.9016393442622945	120.06986592545438	PDGFRB;PDGFRA;THBS2;THBS1;COL1A1;NR4A1;COL3A1;COL1A2;COL4A2;COL5A1;COL4A1;PDGFD;COL6A2;COL5A2;COL6A1;COL4A5;COL6A3;COL6A6
Oncostatin M	28/311	5.516186864742998E-9	3.6214965938095336E-7	0	0	3.6012861736334405	68.48054173897127	FBN2;RARG;CRABP2;PTGS2;EGFR;CYR61;CTGF;CDH3;ITGB6;EPHB3;KRT6A;ANXA1;SERPINB2;KRT4;CKM;MMP2;IGFBP2;TPM1;FOSL2;COL1A1;CLDN4;H1F0;COL1A2;CXCL12;KRT14;RECK;ATF3;S100A8
Alpha-6 beta-1 and alpha-6 beta-4 integrin signaling	11/46	1.2927154046974672E-8	8.133334421221564E-7	0	0	9.565217391304348	173.74199435073663	ITGB1;LAMA2;ERBB3;CDH1;LAMB2;LAMA4;PMP22;LAMB1;ITGA6;LAMC1;EGFR
Plexin D1 signaling	7/24	1.4003920848210977E-6	8.45836819231943E-5	0	0	11.666666666666666	157.2521801662724	ITGB1;SEMA3C;ITGA8;ITGA7;ITGA6;ITGA5;ITGA9
Signal transduction	51/1020	2.0115436279457124E-6	1.1682426454607792E-4	0	0	2.0	26.233216313064325	ITGB1;ATP2A1;LAMC1;GHR;EDNRA;CDH1;ITGB6;MEF2C;ANXA1;IL17RD;OBSCN;COL4A2;COL4A1;COL6A2;COL6A1;ITGA8;APLNR;COL4A5;ITGA7;COL6A3;ITGA6;COL6A6;ITGA5;ITGA9;NOTCH3;CALCRL;LAMA2;LPAR1;FSTL1;EGFR;GRK5;ERBB3;FZD4;LAMB2;LAMB1;GNG12;GNG11;ARHGAP24;DLK1;COL1A1;NET1;NR4A1;COL3A1;COL1A2;CXCL12;COL5A1;DLC1;COL5A2;FGF10;FGFR1;FBN1
Agrin in postsynaptic differentiation	9/47	2.077680488354054E-6	1.1619620508943042E-4	0	0	7.659574468085106	100.21985185268711	CHRNA1;ITGB1;ACTA1;LAMA2;LAMB2;LAMA4;LAMB1;LAMC1;EGFR
Pathways in cancer	24/325	2.5195727728042213E-6	1.358769602476562E-4	0	0	2.953846153846154	38.07927494522602	PDGFRB;ITGB1;PDGFRA;LAMA2;FZD4;TGFB3;LAMB2;MMP2;LAMA4;WNT5A;LAMB1;FOS;LAMC1;PTGS2;EGFR;GLI2;TGFBR2;AR;COL4A2;CDH1;COL4A1;ITGA6;FGF10;FGFR1
Integrin family cell surface interactions	7/26	2.5485928404524082E-6	1.3270259272700472E-4	0	0	10.769230769230768	138.70736038255612	ITGB1;ITGA8;ITGA7;ITGA6;ITGB6;ITGA5;ITGA9
Integrin beta-4 pathway	5/11	3.904558047734035E-6	1.9652942173594643E-4	0	0	18.18181818181818	226.4248355831621	LAMA2;LAMB2;ITGA6;LAMB1;LAMC1
Actin cytoskeleton regulation	19/226	4.405697293166032E-6	2.146000939574422E-4	0	0	3.3628318584070795	41.47250058230935	PDGFRB;ITGB1;PDGFRA;ACTN2;GNG12;MYL12A;EGFR;MYLPF;MYL1;PDGFD;ITGA8;ITGA7;ITGA6;ITGB6;ITGA5;DOCK1;FGF10;FGFR1;ITGA9
Endochondral ossification	10/66	5.242635692347006E-6	2.4738687173262434E-4	0	0	6.0606060606060606	73.68900722041245	CDKN1C;GHR;ADAMTS5;MEF2C;MGP;SERPINH1;IGF2;TIMP3;PTH1R;FGFR1
Small leucine-rich proteoglycan (SLRP) molecules	4/6	5.563200259571867E-6	2.545585573319248E-4	0	0	26.666666666666664	322.6489874409088	LUM;BGN;FMOD;DCN
Cell adhesion molecules (CAMs)	14/133	6.274067024257822E-6	2.7864238843027385E-4	0	0	4.2105263157894735	50.43825585428958	ITGB1;CDH5;CLDN5;CLDN4;VCAN;CDH3;CDH1;MPZ;ITGA8;PECAM1;ITGA6;CDH15;CD34;ITGA9
Inflammatory response pathway	7/30	7.232790508281545E-6	3.120432476430038E-4	0	0	9.333333333333332	110.47759924917348	COL1A1;COL3A1;COL1A2;LAMB2;LAMB1;LAMC1;THBS1
Integrin-mediated cell adhesion	12/100	7.466188384753359E-6	3.131651239160437E-4	0	0	4.8	56.664604538094856	ITGB1;CAPN6;CAV3;ITGA8;CAPN3;ITGA7;ITGA6;ITGB6;ITGA5;DOCK1;TNS1;ITGA9
Cell junction organization	11/84	7.648892120097807E-6	3.1215748922561317E-4	0	0	5.238095238095238	61.70973674127238	ITGB1;CDH5;CLDN5;CLDN4;CDH3;CDH1;CDH13;ITGA6;PARVA;CDH15;FLNC
Interleukin-1 regulation of extracellular matrix	13/120	9.781325490698613E-6	3.886789866040765E-4	0	0	4.333333333333333	49.985154060203826	SERPINB2;CFH;PLK2;NR2F2;FOS;PTGS2;DCN;ZFP36;COL1A2;LOX;ID1;ALDH1A1;MATN2
FSH regulation of apoptosis	20/263	1.119738924870643E-5	4.335399427063259E-4	0	0	3.041825095057034	34.67628869849421	CDKN1C;COL15A1;IGFBP4;TPM2;TPM1;IGF2;EMP1;THBS1;TGFBR2;ACTA2;AR;SFRP4;ACTA1;ALDH1A3;GRK5;LEPR;TIMP3;CD36;FLNC;CAP2
Nuclear beta-catenin signaling and target gene transcription regulation	10/80	2.994256633026312E-5	0.0011303318789674327	0	0	5.0	52.08114733436264	MYOG;AR;VCAN;CCND2;CDH1;MMP2;TCF4;PITX2;KLF4;CYR61
FRA pathway	7/37	3.1439595625580326E-5	0.0011578973023079584	0	0	7.5675675675675675	78.4563212604048	THBD;GJA1;COL1A2;MMP2;MGP;DCN;FOSL2
Tetrasaccharide linker sequence formation in glycosaminoglycan biosynthesis	6/26	3.5632946781371646E-5	0.00128108927713979	0	0	9.23076923076923	94.54375270803739	VCAN;GPC3;BGN;CSPG4;HSPG2;DCN
Malaria	8/51	3.570910185180599E-5	0.0012539707859587684	0	0	6.2745098039215685	64.25163888841905	TGFB3;PECAM1;HBB;HBA2;CD36;HBA1;THBS2;THBS1
Myometrial relaxation and contraction pathways	14/155	3.599265636951865E-5	0.001235202525408481	0	0	3.612903225806451	36.967932598899324	RYR1;IGFBP4;IGFBP2;LPAR1;FOS;GNG12;GNG11;MYL4;ACTA2;ACTA1;GJA1;ACTC1;GRK5;ATF3
Inhibition of matrix metalloproteinases	4/9	4.401114538602343E-5	0.0014768184340643417	0	0	17.777777777777775	178.3300915892321	MMP14;MMP2;TIMP3;RECK
Small cell lung cancer	10/84	4.5933684926100545E-5	0.0015078231356176483	0	0	4.761904761904761	47.56338968413209	ITGB1;COL4A2;LAMA2;COL4A1;LAMB2;LAMA4;ITGA6;LAMB1;LAMC1;PTGS2
Interleukin-4 regulation of apoptosis	19/267	4.6101419395996276E-5	0.0014811307082543484	0	0	2.8464419475655425	28.420774465881408	TMOD1;POSTN;ANXA1;CAV3;PCDH7;WNT5A;ARID5B;FOS;PTGS2;DKK2;EGFR;EDNRA;VCAN;LOX;CYP1B1;ID3;TIMP3;TNS1;FBN1
AP-1 transcription factor network	9/70	5.961143017273056E-5	0.0018752762408504823	0	0	5.142857142857142	50.02798227870353	ACTA1;EGR1;GJA1;COL1A2;FOSB;FOS;CYR61;ATF3;FOSL2
Viral myocarditis	9/71	6.677506986403678E-5	0.002057762357034603	0	0	5.070422535211267	48.74795874612718	MYH1;MYH7B;MYH2;MYH3;SGCA;LAMA2;MYH15;MYH11;MYH7
TGF-beta signaling pathway	15/185	6.709592390519339E-5	0.0020262969019368402	0	0	3.2432432432432434	31.165580310490327	ITGB1;PPP1R15A;YAP1;MEF2C;TGFB3;FOS;LTBP1;THBS1;CTGF;TGFBR2;TGFBR3;CDH1;FOSB;ITGB6;ATF3
Dermatan sulfate biosynthesis	4/10	7.190252912035329E-5	0.002128878803367323	0	0	16.0	152.64318589327112	VCAN;BGN;CSPG4;DCN
Cell-cell communication	12/129	9.676053300512146E-5	0.002809777016110258	0	0	3.7209302325581395	34.39356786496787	ITGB1;CDH5;CLDN5;CLDN4;CDH3;CDH1;ACTN2;CDH13;PARVA;ITGA6;CDH15;FLNC
Glycosaminoglycan metabolism	11/110	9.80474830242212E-5	0.0027934282899353584	0	0	4.0	36.92023470392246	CSGALNACT1;VCAN;LUM;OGN;BGN;GPC3;CSPG4;FMOD;HSPG2;LYVE1;DCN
Prostaglandin biosynthesis and regulation	6/31	1.0249406765367763E-4	0.002866037817723208	0	0	7.741935483870967	71.11514042020808	EDNRA;ANXA1;PTGIS;ANXA2;ANXA6;PTGS2
Chondroitin sulfate biosynthesis	5/20	1.0873760095768425E-4	0.0029853414081109676	0	0	10.0	91.26572908677807	CSGALNACT1;VCAN;BGN;CSPG4;DCN
Tight junction	12/133	1.2969183129698465E-4	0.0034970475939008357	0	0	3.6090225563909772	32.30201305315237	MYLPF;CLDN5;MYH7B;MYH1;CLDN4;MYH2;MYH3;ACTN2;MYH15;MYH11;MYL12A;MYH7
Hemostasis pathway	26/468	1.37117221704355E-4	0.0036324035925188783	0	0	2.222222222222222	19.765943033561744	ITGB1;SPARC;HBB;ATP2A1;THBS1;TTN;THBD;CD36;SERPINB2;TRPC6;F10;HBG2;ACTN2;TGFB3;GNG12;GNG11;COL1A1;COL1A2;MMRN1;PECAM1;CALU;PDE3A;ITGA6;ITGA5;TEK;DOCK1
Prion pathway	5/21	1.397996263776751E-4	0.0036396109625911966	0	0	9.523809523809522	84.52667048301859	LAMA2;LAMB2;LAMA4;LAMB1;LAMC1
Delta Np63 pathway	7/47	1.5480681627601836E-4	0.003962004958928605	0	0	5.957446808510638	52.26666208928572	YAP1;COL5A1;PERP;KRT14;KRT5;TP63;FOSL2
Smooth muscle contraction	5/22	1.7721975630898216E-4	0.004460030533776051	0	0	9.09090909090909	78.528363949294	ACTA2;TPM2;TPM1;MYL6B;MYH11
Chondroitin sulfate/dermatan sulfate metabolism	7/48	1.773793329826584E-4	0.0043908654558002325	0	0	5.833333333333333	50.38378330072178	CSGALNACT1;VCAN;GPC3;BGN;CSPG4;HSPG2;DCN
Arf6 integrin-mediated signaling pathway	7/49	2.0253908941845664E-4	0.004932806855191444	0	0	5.7142857142857135	48.5975866050352	ITGB1;CDH1;ITGA8;ITGA7;ITGA6;ITGA5;ITGA9
Response to elevated platelet cytosolic calcium	9/83	2.2625834574751196E-4	0.005423017493313382	0	0	4.337349397590361	36.406986891105845	SPARC;MMRN1;ACTN2;TGFB3;PECAM1;CALU;CD36;THBS1;TTN
Alpha-hemoglobin stabilizing enzyme (AHSP) pathway	4/13	2.3060621259632721E-4	0.005440865328444595	0	0	12.307692307692308	103.07444934750434	ALAS2;HBB;HBA2;HBA1
Chondroitin sulfate/dermatan sulfate degradation	4/13	2.3060621259632721E-4	0.005357159708006986	0	0	12.307692307692308	103.07444934750434	VCAN;BGN;CSPG4;DCN
TGF-beta regulation of skeletal system development	9/85	2.712246403694358E-4	0.006205291014512849	0	0	4.235294117647059	34.78262039663638	TGFB3;ID1;ID3;PITX2;THBS2;LTBP1;THBS1;DCN;TGFBR2
PDGF genes and receptors	3/6	2.93633788050689E-4	0.00661771671576926	0	0	20.0	162.66354371857628	PDGFRB;PDGFRA;PDGFD
Osteoblast signaling	4/14	3.1648999085908113E-4	0.007027939502900184	0	0	11.428571428571427	92.09393075814842	PDGFRB;COL1A1;PDGFRA;PTH1R
Fibroblast growth factor 1	5/26	4.0763684810126886E-4	0.008920748414969797	0	0	7.6923076923076925	60.03949121613901	EDNRA;MMP14;SERPINB2;IGF2;TCF4
L1CAM interactions	9/94	5.750480991295056E-4	0.012404608995507906	0	0	3.829787234042553	28.574260353212303	ITGB1;SCN7A;LAMB1;LAMC1;ITGA5;SPTB;EGFR;ITGA9;FGFR1
Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	6/42	5.788494517387503E-4	0.012310741860922719	0	0	5.7142857142857135	42.59696073410847	ITGB1;PDGFRB;PDGFD;ITGA5;DOCK1;EGFR
Platelet activation, signaling and aggregation	14/205	6.76620219417114E-4	0.014190229601664474	0	0	2.731707317073171	19.93709382534859	SPARC;TRPC6;ACTN2;TGFB3;GNG12;GNG11;THBS1;TTN;COL1A1;COL1A2;MMRN1;CALU;PECAM1;CD36
Adherens junction actin cytoskeletal organization	5/29	6.918757149828902E-4	0.014311401775673482	0	0	6.8965517241379315	50.180029111054964	CDH5;CDH3;CDH1;CDH13;CDH15
CDO in myogenesis	5/29	6.918757149828902E-4	0.014118004454380597	0	0	6.8965517241379315	50.180029111054964	MYOG;MEF2C;BOC;TCF4;CDH15
Cell to cell adhesion signaling	4/17	7.089723556156057E-4	0.014273976759727528	0	0	9.411764705882351	68.25123786222498	ACTA1;ACTN2;CDH1;PECAM1
Insulin-like growth factor (IGF) activity regulation by insulin-like growth factor binding proteins (IGFBPs)	4/17	7.089723556156057E-4	0.014086161276046902	0	0	9.411764705882351	68.25123786222498	IGFBP4;MMP2;IGFBP2;IGF2
Leukocyte transendothelial migration	10/117	7.138979934671446E-4	0.013999817793966083	0	0	3.4188034188034186	24.7684460585421	MYLPF;ITGB1;CDH5;CLDN5;CLDN4;CXCL12;ACTN2;MMP2;PECAM1;MYL12A
RAGE pathway	7/60	7.191464102945168E-4	0.013921936917240006	0	0	4.666666666666666	33.77474608910149	ITGB1;CLDN5;GJA1;ID1;ID3;ITGA5;CTGF
Gastrin pathway	6/44	7.468154346855457E-4	0.014274573498419922	0	0	5.454545454545454	39.271049884075076	ITGB1;SERPINB2;FOS;PTGS2;KLF4;KRT6A
Support of platelet aggregation by Eph kinases and ephrins	3/8	7.919445047989284E-4	0.014947952528079775	0	0	15.0	107.11528857454749	ITGB1;ACTA1;EPHA4
TSP1-induced apoptosis in microvascular endothelial cell	3/8	7.919445047989284E-4	0.01476340990427632	0	0	15.0	107.11528857454749	CD36;FOS;THBS1
Oxygen/carbon dioxide exchange in erythrocytes	3/8	7.919445047989284E-4	0.01458336832007783	0	0	15.0	107.11528857454749	HBB;HBA1;AQP1
Wnt interactions in lipid metabolism and immune response	6/45	8.437696124754264E-4	0.015350507407685468	0	0	5.333333333333333	37.747365715372595	GJA1;FZD4;ELN;TCF4;FOS;TEK
Alpha-6 beta-4 integrin signaling pathway	5/31	9.500731070812654E-4	0.017078695139198935	0	0	6.451612903225806	44.896591106504346	LAMA2;LAMB2;LAMB1;ITGA6;LAMC1
Syndecan 4 pathway	5/32	0.0011031421516750023	0.019596995870932395	0	0	6.25	42.55995418564288	ITGB1;CXCL12;ITGA5;THBS1;FGFR1
Nitric oxide effects	3/9	0.0011659135205622756	0.020471272279639956	0	0	13.333333333333332	90.05667148557625	MB;HBA2;HBA1
Acute myocardial infarction	4/20	0.0013600003915461532	0.023604604496950475	0	0	8.0	52.802162330661076	F10;COL4A2;COL4A1;COL4A5
EGFR1 pathway	11/152	0.0015622270662880582	0.026806396251079178	0	0	2.8947368421052633	18.704755673963135	AR;CLDN4;TAGLN;ANXA1;ARID5B;ID3;HSPB1;TIMP3;EMP1;EGFR;ZFP36L1
Signal transduction by L1	5/35	0.0016723009219112865	0.02837274597849486	0	0	5.7142857142857135	36.53459887596522	ITGB1;ITGA5;EGFR;FGFR1;ITGA9
Prostate cancer	8/89	0.0017333911032075885	0.029082450731593983	0	0	3.595505617977528	22.85905838685716	PDGFRB;PDGFRA;AR;PDGFD;CREB3L2;EGFR;CREB5;FGFR1
Apoptotic execution  phase	6/52	0.0018207189216583558	0.030211929359385905	0	0	4.615384615384615	29.116263895337994	DSP;H1F0;CDH1;STK26;LMNA;HIST1H1D
Heparan sulfate/heparin glycosaminoglycan (HS-GAG) metabolism	6/52	0.0018207189216583558	0.029883538822870842	0	0	4.615384615384615	29.116263895337994	VCAN;BGN;GPC3;CSPG4;HSPG2;DCN
Integrin signaling pathway	11/155	0.0018256714167345944	0.02964262192762621	0	0	2.8387096774193545	17.90035666071766	ITGB1;ACTA2;ACTA1;ACTC1;CAPN6;ACTN2;CAPN3;TSPAN12;DOCK1;MYL12A;TNS1
Melanoma	7/71	0.0019576914405004748	0.03144802207612465	0	0	3.9436619718309855	24.592634002757855	PDGFRB;PDGFRA;CDH1;PDGFD;EGFR;FGF10;FGFR1
Neural crest differentiation	8/91	0.001997670561670906	0.03175244787497967	0	0	3.5164835164835164	21.857665042283042	ITGB1;NOTCH3;CDH1;MPZ;ID1;PMP22;TCF4;FGFR1
Myocyte adrenergic pathway	7/72	0.0021227913385874863	0.033389738763199006	0	0	3.888888888888889	23.936202061340634	RYR1;GRK5;CAV3;TNNI1;CACNA1S;PITX2;HSPG2
Bone mineralization regulation	3/11	0.002206288138266319	0.034345310193630324	0	0	10.909090909090908	66.72484091962643	COL4A2;COL4A1;COL4A5
Vitamin C in the brain	3/11	0.002206288138266319	0.03399484784471573	0	0	10.909090909090908	66.72484091962643	COL4A2;COL4A1;COL4A5
Keratan sulfate degradation	3/11	0.002206288138266319	0.033651465543253954	0	0	10.909090909090908	66.72484091962643	LUM;OGN;FMOD
Myc repressed pathway	7/73	0.0022984446613264304	0.0347065143860291	0	0	3.835616438356164	23.303374429050358	ITGB1;PDGFRB;LGALS1;COL1A2;WNT5A;ITGA6;ZFP36L1
Cell surface interactions at the vascular wall	8/94	0.002452468324620906	0.03666561554631255	0	0	3.4042553191489358	20.46182223712406	ITGB1;COL1A1;THBD;COL1A2;PECAM1;ITGA6;ITGA5;TEK
Vitamin A and carotenoid metabolism	5/39	0.002733022776620701	0.040459454830365275	0	0	5.128205128205128	30.26844634945942	ALDH1A3;RARG;CRABP2;ALDH1A1;CD36
SRF and microRNAs in smooth muscle differentiation and proliferation	3/12	0.0028874338160908373	0.042330340410652076	0	0	10.0	58.47387124231253	MEF2C;CCND2;KLF4
Corticotropin releasing hormone pathway	4/25	0.0032171757921806987	0.04671091775185438	0	0	6.3999999999999995	36.731208879756906	NR4A1;GJA1;KRT14;FOS
Platelet adhesion to exposed collagen	3/13	0.003684485563252584	0.05298641143344192	0	0	9.23076923076923	51.72576337848703	ITGB1;COL1A1;COL1A2
Angiotensin-converting enzyme 2 regulation of heart function	3/13	0.003684485563252584	0.05248653962746605	0	0	9.23076923076923	51.72576337848703	COL4A2;COL4A1;COL4A5
ALK1 pathway	4/26	0.003728002907514726	0.05261013448922651	0	0	6.153846153846154	34.411585244592914	ACVRL1;TGFB3;ID1;TGFBR2
Cardiac muscle contraction	7/80	0.0038613908133900187	0.05398796415017526	0	0	3.4999999999999996	19.44854746118647	ACTC1;TPM2;TNNT2;TPM1;ATP1B4;CACNA1S;MYH7
Signaling events mediated by focal adhesion kinase	6/62	0.00446069429179549	0.06179493927166229	0	0	3.8709677419354835	20.951422661649456	ITGB1;ACTA1;MMP14;ACTN2;ITGA5;DOCK1
Acetylcholine binding and downstream events	3/14	0.004603033511907417	0.06318709639072909	0	0	8.571428571428571	46.12319771763762	CHRNA1;CHRND;CHRNG
Platelet amyloid precursor protein pathway	3/14	0.004603033511907417	0.06261784327009189	0	0	8.571428571428571	46.12319771763762	COL4A2;COL4A1;COL4A5
