atc_classifications,availability_type,biotherapeutic,black_box_warning,chebi_par_id,chirality,cross_references,dosed_ingredient,first_approval,first_in_class,helm_notation,indication_class,inorganic_flag,max_phase,molecule_chembl_id,molecule_hierarchy,molecule_properties,molecule_structures,molecule_synonyms,molecule_type,natural_product,oral,parenteral,polymer_flag,pref_name,prodrug,structure_type,therapeutic_flag,topical,usan_stem,usan_stem_definition,usan_substem,usan_year,withdrawn_class,withdrawn_country,withdrawn_flag,withdrawn_reason,withdrawn_year,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,confidence_score,pIC50,bin,STATUS,SMILES_desalt,mol
[],-1,,0,,-1,[],False,,-1,,,-1,0,CHEMBL170243,"{'molecule_chembl_id': 'CHEMBL170243', 'parent_chembl_id': 'CHEMBL170243'}","{'acd_logd': '7.46', 'acd_logp': '7.46', 'acd_most_apka': '12.96', 'acd_most_bpka': None, 'alogp': '5.99', 'aromatic_rings': 2, 'full_molformula': 'C33H45N3O5S2', 'full_mwt': '627.87', 'hba': 7, 'hba_lipinski': 8, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 43, 'molecular_species': 'NEUTRAL', 'mw_freebase': '627.87', 'mw_monoisotopic': '627.2801', 'num_lipinski_ro5_violations': 2, 'num_ro5_violations': 2, 'psa': '96.97', 'qed_weighted': '0.3', 'ro3_pass': 'N', 'rtb': 12}","{'canonical_smiles': 'CC(C)(C)OC(=O)N1CSC[C@H]1C(=O)N[C@@H](CSCC2CCCCC2)C(=O)NCc3ccc(OCc4ccccc4)cc3', 'standard_inchi': 'InChI=1S/C33H45N3O5S2/c1-33(2,3)41-32(39)36-23-43-22-29(36)31(38)35-28(21-42-20-26-12-8-5-9-13-26)30(37)34-18-24-14-16-27(17-15-24)40-19-25-10-6-4-7-11-25/h4,6-7,10-11,14-17,26,28-29H,5,8-9,12-13,18-23H2,1-3H3,(H,34,37)(H,35,38)/t28-,29-/m0/s1', 'standard_inchi_key': 'NCXOGMOLOJSNEC-VMPREFPWSA-N'}",[],Small molecule,-1,False,False,False,,-1,MOL,False,False,,,,,,,False,,,,615293,[],CHEMBL751985,In vitro inhibition of N-type calcium channels in IMR-32 cells.,B,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)N1CSC[C@H]1C(=O)N[C@@H](CSCC2CCCCC2)C(=O)NCc3ccc(OCc4ccccc4)cc3,,,CHEMBL1135246,Bioorg. Med. Chem. Lett.,2002,"{'bei': '10.04', 'le': '0.2', 'lle': '0.31', 'sei': '6.5'}",,CHEMBL170243,6.3,False,http://www.openphacts.org/units/Nanomolar,340792,=,1,True,=,,IC50,nM,,500,CHEMBL4478,Homo sapiens,Voltage-gated N-type calcium channel alpha-1B subunit,9606,,,IC50,uM,UO_0000065,,9,9.301029995663981,"(9,10]",active,CC(C)(C)OC(=O)N1CSC[C@H]1C(=O)N[C@@H](CSCC1CCCCC1)C(=O)NCc1ccc(OCc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x13f7b63f0>
[],-1,,0,,-1,[],False,,-1,,,-1,0,CHEMBL353606,"{'molecule_chembl_id': 'CHEMBL353606', 'parent_chembl_id': 'CHEMBL353606'}","{'acd_logd': '5.5', 'acd_logp': '5.56', 'acd_most_apka': '13.18', 'acd_most_bpka': '6.93', 'alogp': '4.56', 'aromatic_rings': 2, 'full_molformula': 'C27H35N3O3S2', 'full_mwt': '513.73', 'hba': 6, 'hba_lipinski': 6, 'hbd': 3, 'hbd_lipinski': 3, 'heavy_atoms': 35, 'molecular_species': 'NEUTRAL', 'mw_freebase': '513.73', 'mw_monoisotopic': '513.212', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '79.46', 'qed_weighted': '0.41', 'ro3_pass': 'N', 'rtb': 11}","{'canonical_smiles': 'O=C(NCc1ccc(Oc2ccccc2)cc1)[C@H](CSCC3CCCCC3)NC(=O)[C@@H]4CSCN4', 'standard_inchi': 'InChI=1S/C27H35N3O3S2/c31-26(28-15-20-11-13-23(14-12-20)33-22-9-5-2-6-10-22)25(30-27(32)24-17-35-19-29-24)18-34-16-21-7-3-1-4-8-21/h2,5-6,9-14,21,24-25,29H,1,3-4,7-8,15-19H2,(H,28,31)(H,30,32)/t24-,25-/m0/s1', 'standard_inchi_key': 'XDJJQUQBFLGQCK-DQEYMECFSA-N'}",[],Small molecule,-1,False,False,False,,-1,MOL,False,False,,,,,,,False,,,,618051,[],CHEMBL751985,In vitro inhibition of N-type calcium channels in IMR-32 cells.,B,BAO_0000190,BAO_0000219,cell-based format,O=C(NCc1ccc(Oc2ccccc2)cc1)[C@H](CSCC3CCCCC3)NC(=O)[C@@H]4CSCN4,,,CHEMBL1135246,Bioorg. Med. Chem. Lett.,2002,"{'bei': '12.73', 'le': '0.26', 'lle': '1.98', 'sei': '8.23'}",,CHEMBL353606,6.54,False,http://www.openphacts.org/units/Nanomolar,340790,=,1,True,=,,IC50,nM,,290,CHEMBL4478,Homo sapiens,Voltage-gated N-type calcium channel alpha-1B subunit,9606,,,IC50,uM,UO_0000065,,9,9.537602002101044,"(9,10]",active,O=C(N[C@@H](CSCC1CCCCC1)C(=O)NCc1ccc(Oc2ccccc2)cc1)[C@@H]1CSCN1,<rdkit.Chem.rdchem.Mol object at 0x13f7b63f0>
[],-1,,0,,-1,[],False,,-1,,,-1,0,CHEMBL431324,"{'molecule_chembl_id': 'CHEMBL431324', 'parent_chembl_id': 'CHEMBL431324'}","{'acd_logd': '5.32', 'acd_logp': '5.32', 'acd_most_apka': '10.94', 'acd_most_bpka': None, 'alogp': '4.13', 'aromatic_rings': 1, 'full_molformula': 'C22H34N2O4S', 'full_mwt': '422.59', 'hba': 5, 'hba_lipinski': 6, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 29, 'molecular_species': 'NEUTRAL', 'mw_freebase': '422.59', 'mw_monoisotopic': '422.2239', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '76.66', 'qed_weighted': '0.63', 'ro3_pass': 'N', 'rtb': 9}","{'canonical_smiles': 'COc1ccc(CNC(=O)[C@H](CSCC2CCCC2)NC(=O)OC(C)(C)C)cc1', 'standard_inchi': 'InChI=1S/C22H34N2O4S/c1-22(2,3)28-21(26)24-19(15-29-14-17-7-5-6-8-17)20(25)23-13-16-9-11-18(27-4)12-10-16/h9-12,17,19H,5-8,13-15H2,1-4H3,(H,23,25)(H,24,26)/t19-/m0/s1', 'standard_inchi_key': 'COSSHHDOXWFCJT-IBGZPJMESA-N'}",[],Small molecule,-1,False,False,False,,-1,MOL,False,False,,,,,,,False,,,,618053,[],CHEMBL751985,In vitro inhibition of N-type calcium channels in IMR-32 cells.,B,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(CNC(=O)[C@H](CSCC2CCCC2)NC(=O)OC(C)(C)C)cc1,,,CHEMBL1135246,Bioorg. Med. Chem. Lett.,2002,"{'bei': '14.66', 'le': '0.29', 'lle': '2.06', 'sei': '8.08'}",,CHEMBL431324,6.19,False,http://www.openphacts.org/units/Nanomolar,340783,=,1,True,=,,IC50,nM,,640,CHEMBL4478,Homo sapiens,Voltage-gated N-type calcium channel alpha-1B subunit,9606,,,IC50,uM,UO_0000065,,9,9.193820026016112,"(9,10]",active,COc1ccc(CNC(=O)[C@H](CSCC2CCCC2)NC(=O)OC(C)(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x13f7b63f0>
[],-1,,0,,-1,[],False,,-1,,,-1,0,CHEMBL355254,"{'molecule_chembl_id': 'CHEMBL355254', 'parent_chembl_id': 'CHEMBL355254'}","{'acd_logd': '7', 'acd_logp': '7', 'acd_most_apka': '12.6', 'acd_most_bpka': None, 'alogp': '4.44', 'aromatic_rings': 2, 'full_molformula': 'C30H39N3O5S2', 'full_mwt': '585.79', 'hba': 7, 'hba_lipinski': 8, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 40, 'molecular_species': 'NEUTRAL', 'mw_freebase': '585.79', 'mw_monoisotopic': '585.2331', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '96.97', 'qed_weighted': '0.36', 'ro3_pass': 'N', 'rtb': 13}","{'canonical_smiles': 'COCC(=O)N1CSC[C@H]1C(=O)N[C@@H](CSCC2CCCCC2)C(=O)NCc3ccc(Oc4ccccc4)cc3', 'standard_inchi': 'InChI=1S/C30H39N3O5S2/c1-37-17-28(34)33-21-40-20-27(33)30(36)32-26(19-39-18-23-8-4-2-5-9-23)29(35)31-16-22-12-14-25(15-13-22)38-24-10-6-3-7-11-24/h3,6-7,10-15,23,26-27H,2,4-5,8-9,16-21H2,1H3,(H,31,35)(H,32,36)/t26-,27-/m0/s1', 'standard_inchi_key': 'RZQOZDQCODMKDK-SVBPBHIXSA-N'}",[],Small molecule,-1,False,False,False,,-1,MOL,False,False,,,,,,,False,,,,621539,[],CHEMBL751985,In vitro inhibition of N-type calcium channels in IMR-32 cells.,B,BAO_0000190,BAO_0000219,cell-based format,COCC(=O)N1CSC[C@H]1C(=O)N[C@@H](CSCC2CCCCC2)C(=O)NCc3ccc(Oc4ccccc4)cc3,,,CHEMBL1135246,Bioorg. Med. Chem. Lett.,2002,"{'bei': '11.81', 'le': '0.24', 'lle': '2.48', 'sei': '7.14'}",,CHEMBL355254,6.92,False,http://www.openphacts.org/units/Nanomolar,340786,=,1,True,=,,IC50,nM,,120,CHEMBL4478,Homo sapiens,Voltage-gated N-type calcium channel alpha-1B subunit,9606,,,IC50,uM,UO_0000065,,9,9.920818753952375,"(9,10]",active,COCC(=O)N1CSC[C@H]1C(=O)N[C@@H](CSCC1CCCCC1)C(=O)NCc1ccc(Oc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x13f7b63f0>
[],-1,,0,,-1,[],False,,-1,,,-1,0,CHEMBL170698,"{'molecule_chembl_id': 'CHEMBL170698', 'parent_chembl_id': 'CHEMBL170698'}","{'acd_logd': '7.83', 'acd_logp': '7.83', 'acd_most_apka': '12.92', 'acd_most_bpka': None, 'alogp': '5.59', 'aromatic_rings': 2, 'full_molformula': 'C31H39N3O5S2', 'full_mwt': '597.8', 'hba': 7, 'hba_lipinski': 8, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 41, 'molecular_species': 'NEUTRAL', 'mw_freebase': '597.8', 'mw_monoisotopic': '597.2331', 'num_lipinski_ro5_violations': 2, 'num_ro5_violations': 2, 'psa': '96.97', 'qed_weighted': '0.29', 'ro3_pass': 'N', 'rtb': 13}","{'canonical_smiles': 'C=CCOC(=O)N1CSC[C@H]1C(=O)N[C@@H](CSCC2CCCCC2)C(=O)NCc3ccc(Oc4ccccc4)cc3', 'standard_inchi': 'InChI=1S/C31H39N3O5S2/c1-2-17-38-31(37)34-22-41-21-28(34)30(36)33-27(20-40-19-24-9-5-3-6-10-24)29(35)32-18-23-13-15-26(16-14-23)39-25-11-7-4-8-12-25/h2,4,7-8,11-16,24,27-28H,1,3,5-6,9-10,17-22H2,(H,32,35)(H,33,36)/t27-,28-/m0/s1', 'standard_inchi_key': 'RFGNDCUXXPPEAD-NSOVKSMOSA-N'}",[],Small molecule,-1,False,False,False,,-1,MOL,False,False,,,,,,,False,,,,624142,[],CHEMBL751985,In vitro inhibition of N-type calcium channels in IMR-32 cells.,B,BAO_0000190,BAO_0000219,cell-based format,C=CCOC(=O)N1CSC[C@H]1C(=O)N[C@@H](CSCC2CCCCC2)C(=O)NCc3ccc(Oc4ccccc4)cc3,,,CHEMBL1135246,Bioorg. Med. Chem. Lett.,2002,"{'bei': '10.84', 'le': '0.22', 'lle': '0.89', 'sei': '6.68'}",,CHEMBL170698,6.48,False,http://www.openphacts.org/units/Nanomolar,340787,=,1,True,=,,IC50,nM,,330,CHEMBL4478,Homo sapiens,Voltage-gated N-type calcium channel alpha-1B subunit,9606,,,IC50,uM,UO_0000065,,9,9.481486060122112,"(9,10]",active,C=CCOC(=O)N1CSC[C@H]1C(=O)N[C@@H](CSCC1CCCCC1)C(=O)NCc1ccc(Oc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x13f7b63f0>
[],-1,,0,,-1,[],False,,-1,,,-1,0,CHEMBL554925,"{'molecule_chembl_id': 'CHEMBL554925', 'parent_chembl_id': 'CHEMBL554925'}","{'acd_logd': '6.83', 'acd_logp': '6.83', 'acd_most_apka': '13.04', 'acd_most_bpka': '4.67', 'alogp': '4.91', 'aromatic_rings': 2, 'full_molformula': 'C30H41N3O4S2', 'full_mwt': '571.81', 'hba': 7, 'hba_lipinski': 7, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 39, 'molecular_species': 'NEUTRAL', 'mw_freebase': '571.81', 'mw_monoisotopic': '571.2538', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '79.9', 'qed_weighted': '0.33', 'ro3_pass': 'N', 'rtb': 14}","{'canonical_smiles': 'COCCN1CSC[C@H]1C(=O)N[C@@H](CSCC2CCCCC2)C(=O)NCc3ccc(Oc4ccccc4)cc3', 'standard_inchi': 'InChI=1S/C30H41N3O4S2/c1-36-17-16-33-22-39-21-28(33)30(35)32-27(20-38-19-24-8-4-2-5-9-24)29(34)31-18-23-12-14-26(15-13-23)37-25-10-6-3-7-11-25/h3,6-7,10-15,24,27-28H,2,4-5,8-9,16-22H2,1H3,(H,31,34)(H,32,35)/t27-,28-/m0/s1', 'standard_inchi_key': 'PDCQWQAHXCOHHY-NSOVKSMOSA-N'}",[],Small molecule,-1,False,False,False,,-1,MOL,False,False,,,,,,,False,,,,625333,[],CHEMBL751985,In vitro inhibition of N-type calcium channels in IMR-32 cells.,B,BAO_0000190,BAO_0000219,cell-based format,COCCN1CSC[C@H]1C(=O)N[C@@H](CSCC2CCCCC2)C(=O)NCc3ccc(Oc4ccccc4)cc3,,,CHEMBL1135246,Bioorg. Med. Chem. Lett.,2002,"{'bei': '11.72', 'le': '0.23', 'lle': '1.79', 'sei': '8.38'}",,CHEMBL554925,6.7,False,http://www.openphacts.org/units/Nanomolar,340785,=,1,True,=,,IC50,nM,,200,CHEMBL4478,Homo sapiens,Voltage-gated N-type calcium channel alpha-1B subunit,9606,,,IC50,uM,UO_0000065,,9,9.698970004336019,"(9,10]",active,COCCN1CSC[C@H]1C(=O)N[C@@H](CSCC1CCCCC1)C(=O)NCc1ccc(Oc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x13f7b63f0>
[],-1,,0,,-1,[],False,,-1,,,-1,0,CHEMBL170618,"{'molecule_chembl_id': 'CHEMBL170618', 'parent_chembl_id': 'CHEMBL170618'}","{'acd_logd': '8.21', 'acd_logp': '8.21', 'acd_most_apka': '12.95', 'acd_most_bpka': None, 'alogp': '6.06', 'aromatic_rings': 2, 'full_molformula': 'C32H43N3O5S2', 'full_mwt': '613.85', 'hba': 7, 'hba_lipinski': 8, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 42, 'molecular_species': 'NEUTRAL', 'mw_freebase': '613.85', 'mw_monoisotopic': '613.2644', 'num_lipinski_ro5_violations': 2, 'num_ro5_violations': 2, 'psa': '96.97', 'qed_weighted': '0.28', 'ro3_pass': 'N', 'rtb': 13}","{'canonical_smiles': 'CC(C)COC(=O)N1CSC[C@H]1C(=O)N[C@@H](CSCC2CCCCC2)C(=O)NCc3ccc(Oc4ccccc4)cc3', 'standard_inchi': 'InChI=1S/C32H43N3O5S2/c1-23(2)18-39-32(38)35-22-42-21-29(35)31(37)34-28(20-41-19-25-9-5-3-6-10-25)30(36)33-17-24-13-15-27(16-14-24)40-26-11-7-4-8-12-26/h4,7-8,11-16,23,25,28-29H,3,5-6,9-10,17-22H2,1-2H3,(H,33,36)(H,34,37)/t28-,29-/m0/s1', 'standard_inchi_key': 'OWZASFXHYRZCBP-VMPREFPWSA-N'}",[],Small molecule,-1,False,False,False,,-1,MOL,False,False,,,,,,,False,,,,626656,[],CHEMBL751985,In vitro inhibition of N-type calcium channels in IMR-32 cells.,B,BAO_0000190,BAO_0000219,cell-based format,CC(C)COC(=O)N1CSC[C@H]1C(=O)N[C@@H](CSCC2CCCCC2)C(=O)NCc3ccc(Oc4ccccc4)cc3,,,CHEMBL1135246,Bioorg. Med. Chem. Lett.,2002,"{'bei': '10.5', 'le': '0.21', 'lle': '0.38', 'sei': '6.65'}",,CHEMBL170618,6.44,False,http://www.openphacts.org/units/Nanomolar,340788,=,1,True,=,,IC50,nM,,360,CHEMBL4478,Homo sapiens,Voltage-gated N-type calcium channel alpha-1B subunit,9606,,,IC50,uM,UO_0000065,,9,9.443697499232712,"(9,10]",active,CC(C)COC(=O)N1CSC[C@H]1C(=O)N[C@@H](CSCC1CCCCC1)C(=O)NCc1ccc(Oc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x13f7b63f0>
[],-1,,0,,-1,[],False,,-1,,,-1,0,CHEMBL78017,"{'molecule_chembl_id': 'CHEMBL78017', 'parent_chembl_id': 'CHEMBL78017'}","{'acd_logd': '2.76', 'acd_logp': '4.93', 'acd_most_apka': '10.15', 'acd_most_bpka': '8.97', 'alogp': '6.74', 'aromatic_rings': 3, 'full_molformula': 'C32H40N2O', 'full_mwt': '468.69', 'hba': 3, 'hba_lipinski': 3, 'hbd': 1, 'hbd_lipinski': 1, 'heavy_atoms': 35, 'molecular_species': 'BASE', 'mw_freebase': '468.69', 'mw_monoisotopic': '468.3141', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '26.71', 'qed_weighted': '0.4', 'ro3_pass': 'N', 'rtb': 8}","{'canonical_smiles': 'Oc1c(CN2CCCCCC2)ccc3CN(CCCC(c4ccccc4)c5ccccc5)CCc13', 'standard_inchi': 'InChI=1S/C32H40N2O/c35-32-29(25-33-20-9-1-2-10-21-33)18-17-28-24-34(23-19-31(28)32)22-11-16-30(26-12-5-3-6-13-26)27-14-7-4-8-15-27/h3-8,12-15,17-18,30,35H,1-2,9-11,16,19-25H2', 'standard_inchi_key': 'SBYWDPHGZJEZBN-UHFFFAOYSA-N'}","[{'molecule_synonym': 'PD-157667', 'syn_type': 'RESEARCH_CODE', 'synonyms': 'PD-157667'}]",Small molecule,-1,False,False,False,,-1,MOL,False,False,,,,,,,False,,,,778951,[],CHEMBL752907,Inhibition of N-type calcium channel in IMR-32 human neuroblastoma cells,B,BAO_0000190,BAO_0000219,cell-based format,Oc1c(CN2CCCCCC2)ccc3CN(CCCC(c4ccccc4)c5ccccc5)CCc13,,,CHEMBL1130950,Bioorg. Med. Chem. Lett.,1998,"{'bei': '13.52', 'le': '0.25', 'lle': '-0.4', 'sei': '23.73'}",,CHEMBL78017,6.34,True,http://www.openphacts.org/units/Nanomolar,142988,=,1,True,=,,IC50,nM,,460,CHEMBL4478,Homo sapiens,Voltage-gated N-type calcium channel alpha-1B subunit,9606,,,IC50,uM,UO_0000065,,9,9.337242168318426,"(9,10]",active,Oc1c(CN2CCCCCC2)ccc2c1CCN(CCCC(c1ccccc1)c1ccccc1)C2,<rdkit.Chem.rdchem.Mol object at 0x13f7b63f0>
[],-1,,0,,-1,[],False,,-1,,,-1,0,CHEMBL232849,"{'molecule_chembl_id': 'CHEMBL232849', 'parent_chembl_id': 'CHEMBL232849'}","{'acd_logd': '5.76', 'acd_logp': '5.76', 'acd_most_apka': None, 'acd_most_bpka': '4.76', 'alogp': '4.29', 'aromatic_rings': 2, 'full_molformula': 'C19H22N2OS', 'full_mwt': '326.47', 'hba': 3, 'hba_lipinski': 3, 'hbd': 0, 'hbd_lipinski': 0, 'heavy_atoms': 23, 'molecular_species': 'NEUTRAL', 'mw_freebase': '326.47', 'mw_monoisotopic': '326.1453', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '33.2', 'qed_weighted': '0.84', 'ro3_pass': 'N', 'rtb': 4}","{'canonical_smiles': 'CC(C)CN1[C@H](SCC1=O)c2cnccc2c3ccc(C)cc3', 'standard_inchi': 'InChI=1S/C19H22N2OS/c1-13(2)11-21-18(22)12-23-19(21)17-10-20-9-8-16(17)15-6-4-14(3)5-7-15/h4-10,13,19H,11-12H2,1-3H3/t19-/m1/s1', 'standard_inchi_key': 'HVCMFCYIEDMYJS-LJQANCHMSA-N'}",[],Small molecule,-1,False,False,False,,-1,MOL,False,False,,,,,,,False,,,,1956457,[],CHEMBL891341,Inhibition of calcium channel Cav2.2 in IMR32 cells,B,BAO_0000190,BAO_0000219,cell-based format,CC(C)CN1[C@H](SCC1=O)c2cnccc2c3ccc(C)cc3,,,CHEMBL1146318,Bioorg. Med. Chem. Lett.,2007,"{'bei': '18.8', 'le': '0.36', 'lle': '1.85', 'sei': '18.48'}",,CHEMBL232849,6.14,False,http://www.openphacts.org/units/Nanomolar,647007,=,1,True,=,,IC50,nM,,730,CHEMBL4478,Homo sapiens,Voltage-gated N-type calcium channel alpha-1B subunit,9606,,,IC50,uM,UO_0000065,,9,9.136677139879543,"(9,10]",active,Cc1ccc(-c2ccncc2[C@H]2SCC(=O)N2CC(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x13f7b63f0>
[],-1,,0,,-1,[],False,,-1,,,-1,0,CHEMBL268157,"{'molecule_chembl_id': 'CHEMBL268157', 'parent_chembl_id': 'CHEMBL268157'}","{'acd_logd': '5.43', 'acd_logp': '5.43', 'acd_most_apka': None, 'acd_most_bpka': '2.81', 'alogp': '5.28', 'aromatic_rings': 2, 'full_molformula': 'C20H19F3N2OS', 'full_mwt': '392.45', 'hba': 3, 'hba_lipinski': 3, 'hbd': 0, 'hbd_lipinski': 0, 'heavy_atoms': 27, 'molecular_species': 'NEUTRAL', 'mw_freebase': '392.45', 'mw_monoisotopic': '392.117', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '33.2', 'qed_weighted': '0.71', 'ro3_pass': 'N', 'rtb': 3}","{'canonical_smiles': 'FC(F)(F)c1ccc(cc1)c2ncccc2C3SCC(=O)N3C4CCCC4', 'standard_inchi': 'InChI=1S/C20H19F3N2OS/c21-20(22,23)14-9-7-13(8-10-14)18-16(6-3-11-24-18)19-25(17(26)12-27-19)15-4-1-2-5-15/h3,6-11,15,19H,1-2,4-5,12H2', 'standard_inchi_key': 'KVYWLJSIDWIYBI-UHFFFAOYSA-N'}",[],Small molecule,-1,False,False,False,,-1,MOL,False,False,,,,,,,False,,,,1956462,[],CHEMBL891341,Inhibition of calcium channel Cav2.2 in IMR32 cells,B,BAO_0000190,BAO_0000219,cell-based format,FC(F)(F)c1ccc(cc1)c2ncccc2C3SCC(=O)N3C4CCCC4,,,CHEMBL1146318,Bioorg. Med. Chem. Lett.,2007,"{'bei': '15.93', 'le': '0.32', 'lle': '0.97', 'sei': '18.83'}",,CHEMBL268157,6.25,False,http://www.openphacts.org/units/Nanomolar,647002,=,1,True,=,,IC50,nM,,560,CHEMBL4478,Homo sapiens,Voltage-gated N-type calcium channel alpha-1B subunit,9606,,,IC50,uM,UO_0000065,,9,9.2518119729938,"(9,10]",active,O=C1CSC(c2cccnc2-c2ccc(C(F)(F)F)cc2)N1C1CCCC1,<rdkit.Chem.rdchem.Mol object at 0x13f7b63f0>
[],-1,,0,,-1,[],False,,-1,,,-1,0,CHEMBL231799,"{'molecule_chembl_id': 'CHEMBL231799', 'parent_chembl_id': 'CHEMBL231799'}","{'acd_logd': '6.3', 'acd_logp': '6.3', 'acd_most_apka': None, 'acd_most_bpka': '3.26', 'alogp': '4.74', 'aromatic_rings': 2, 'full_molformula': 'C18H19BrN2OS', 'full_mwt': '391.33', 'hba': 3, 'hba_lipinski': 3, 'hbd': 0, 'hbd_lipinski': 0, 'heavy_atoms': 23, 'molecular_species': 'NEUTRAL', 'mw_freebase': '391.33', 'mw_monoisotopic': '390.0401', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '33.2', 'qed_weighted': '0.75', 'ro3_pass': 'N', 'rtb': 4}","{'canonical_smiles': 'CC(C)CN1C(SCC1=O)c2cccnc2c3ccc(Br)cc3', 'standard_inchi': 'InChI=1S/C18H19BrN2OS/c1-12(2)10-21-16(22)11-23-18(21)15-4-3-9-20-17(15)13-5-7-14(19)8-6-13/h3-9,12,18H,10-11H2,1-2H3', 'standard_inchi_key': 'DEGFUTRLIMZBDX-UHFFFAOYSA-N'}",[],Small molecule,-1,False,False,False,,-1,MOL,False,False,,,,,,,False,,,,1956467,[],CHEMBL891341,Inhibition of calcium channel Cav2.2 in IMR32 cells,B,BAO_0000190,BAO_0000219,cell-based format,CC(C)CN1C(SCC1=O)c2cccnc2c3ccc(Br)cc3,,,CHEMBL1146318,Bioorg. Med. Chem. Lett.,2007,"{'bei': '15.73', 'le': '0.37', 'lle': '1.41', 'sei': '18.54'}",,CHEMBL231799,6.16,False,http://www.openphacts.org/units/Nanomolar,646997,=,1,True,=,,IC50,nM,,700,CHEMBL4478,Homo sapiens,Voltage-gated N-type calcium channel alpha-1B subunit,9606,,,IC50,uM,UO_0000065,,9,9.154901959985743,"(9,10]",active,CC(C)CN1C(=O)CSC1c1cccnc1-c1ccc(Br)cc1,<rdkit.Chem.rdchem.Mol object at 0x13f7b63f0>
[],-1,,0,,-1,[],False,,-1,,,-1,0,CHEMBL234915,"{'molecule_chembl_id': 'CHEMBL234915', 'parent_chembl_id': 'CHEMBL234915'}","{'acd_logd': '6.06', 'acd_logp': '6.06', 'acd_most_apka': None, 'acd_most_bpka': '4.35', 'alogp': '4.62', 'aromatic_rings': 2, 'full_molformula': 'C20H22N2OS', 'full_mwt': '338.48', 'hba': 3, 'hba_lipinski': 3, 'hbd': 0, 'hbd_lipinski': 0, 'heavy_atoms': 24, 'molecular_species': 'NEUTRAL', 'mw_freebase': '338.48', 'mw_monoisotopic': '338.1453', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '33.2', 'qed_weighted': '0.8', 'ro3_pass': 'N', 'rtb': 5}","{'canonical_smiles': 'CC(C)CN1C(SCC1=O)c2ccncc2c3ccc(C=C)cc3', 'standard_inchi': 'InChI=1S/C20H22N2OS/c1-4-15-5-7-16(8-6-15)18-11-21-10-9-17(18)20-22(12-14(2)3)19(23)13-24-20/h4-11,14,20H,1,12-13H2,2-3H3', 'standard_inchi_key': 'GRPUZHCGDQUWQT-UHFFFAOYSA-N'}",[],Small molecule,-1,False,False,False,,-1,MOL,False,False,,,,,,,False,,,,1956470,[],CHEMBL891341,Inhibition of calcium channel Cav2.2 in IMR32 cells,B,BAO_0000190,BAO_0000219,cell-based format,CC(C)CN1C(SCC1=O)c2ccncc2c3ccc(C=C)cc3,,,CHEMBL1146318,Bioorg. Med. Chem. Lett.,2007,"{'bei': '18.54', 'le': '0.36', 'lle': '1.66', 'sei': '18.9'}",,CHEMBL234915,6.28,False,http://www.openphacts.org/units/Nanomolar,646994,=,1,True,=,,IC50,nM,,530,CHEMBL4478,Homo sapiens,Voltage-gated N-type calcium channel alpha-1B subunit,9606,,,IC50,uM,UO_0000065,,9,9.275724130399212,"(9,10]",active,C=Cc1ccc(-c2cnccc2C2SCC(=O)N2CC(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x13f7b63f0>
