atc_classifications,availability_type,biotherapeutic,black_box_warning,chebi_par_id,chirality,cross_references,dosed_ingredient,first_approval,first_in_class,helm_notation,indication_class,inorganic_flag,max_phase,molecule_chembl_id,molecule_hierarchy,molecule_properties,molecule_structures,molecule_synonyms,molecule_type,natural_product,oral,parenteral,polymer_flag,pref_name,prodrug,structure_type,therapeutic_flag,topical,usan_stem,usan_stem_definition,usan_substem,usan_year,withdrawn_class,withdrawn_country,withdrawn_flag,withdrawn_reason,withdrawn_year,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,confidence_score,pIC50,bin,STATUS,SMILES_desalt,mol
[],-1,,0,,-1,"[{'xref_id': '104221970', 'xref_name': 'SID: 104221970', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL1081188,"{'molecule_chembl_id': 'CHEMBL1081188', 'parent_chembl_id': 'CHEMBL1081188'}","{'acd_logd': '3.86', 'acd_logp': '3.86', 'acd_most_apka': '13.21', 'acd_most_bpka': None, 'alogp': '4.51', 'aromatic_rings': 3, 'full_molformula': 'C22H20N2O3', 'full_mwt': '360.41', 'hba': 3, 'hba_lipinski': 5, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 27, 'molecular_species': 'NEUTRAL', 'mw_freebase': '360.41', 'mw_monoisotopic': '360.1474', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '67.43', 'qed_weighted': '0.7', 'ro3_pass': 'N', 'rtb': 5}","{'canonical_smiles': 'COc1ccccc1C(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2', 'standard_inchi': 'InChI=1S/C22H20N2O3/c1-15-7-5-8-16(13-15)21(25)23-17-9-6-10-18(14-17)24-22(26)19-11-3-4-12-20(19)27-2/h3-14H,1-2H3,(H,23,25)(H,24,26)', 'standard_inchi_key': 'UTAJHKSGYJSZBR-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037524,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1C(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '23.3', 'le': '0.42', 'lle': '3.89', 'sei': '12.45'}",,CHEMBL1081188,8.4,False,http://www.openphacts.org/units/Nanomolar,2246604,=,1,True,=,,IC50,nM,,4,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,11.397940008672037,,active,COc1ccccc1C(=O)Nc1cccc(NC(=O)c2cccc(C)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '104221971', 'xref_name': 'SID: 104221971', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3187806,"{'molecule_chembl_id': 'CHEMBL3187806', 'parent_chembl_id': 'CHEMBL3187806'}","{'acd_logd': '3.73', 'acd_logp': '3.73', 'acd_most_apka': '13.21', 'acd_most_bpka': None, 'alogp': '4.51', 'aromatic_rings': 3, 'full_molformula': 'C22H20N2O3', 'full_mwt': '360.41', 'hba': 3, 'hba_lipinski': 5, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 27, 'molecular_species': 'NEUTRAL', 'mw_freebase': '360.41', 'mw_monoisotopic': '360.1474', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '67.43', 'qed_weighted': '0.7', 'ro3_pass': 'N', 'rtb': 5}","{'canonical_smiles': 'COc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2', 'standard_inchi': 'InChI=1S/C22H20N2O3/c1-15-6-3-7-16(12-15)21(25)23-18-9-5-10-19(14-18)24-22(26)17-8-4-11-20(13-17)27-2/h3-14H,1-2H3,(H,23,25)(H,24,26)', 'standard_inchi_key': 'BDNAMYQJRGUUAR-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037525,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '20.83', 'le': '0.38', 'lle': '3', 'sei': '11.14'}",,CHEMBL3187806,7.51,False,http://www.openphacts.org/units/Nanomolar,2246605,=,1,True,=,,IC50,nM,,31,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,10.508638306165727,"(10,11]",active,COc1cccc(C(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '113635250', 'xref_name': 'SID: 113635250', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3187482,"{'molecule_chembl_id': 'CHEMBL3187482', 'parent_chembl_id': 'CHEMBL3187482'}","{'acd_logd': '4.37', 'acd_logp': '4.37', 'acd_most_apka': '13.22', 'acd_most_bpka': None, 'alogp': '4.9', 'aromatic_rings': 3, 'full_molformula': 'C23H22N2O3', 'full_mwt': '374.44', 'hba': 3, 'hba_lipinski': 5, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 28, 'molecular_species': 'NEUTRAL', 'mw_freebase': '374.44', 'mw_monoisotopic': '374.163', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '67.43', 'qed_weighted': '0.64', 'ro3_pass': 'N', 'rtb': 6}","{'canonical_smiles': 'CCOc1ccccc1C(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2', 'standard_inchi': 'InChI=1S/C23H22N2O3/c1-3-28-21-13-5-4-12-20(21)23(27)25-19-11-7-10-18(15-19)24-22(26)17-9-6-8-16(2)14-17/h4-15H,3H2,1-2H3,(H,24,26)(H,25,27)', 'standard_inchi_key': 'SBGANYDMSRERBE-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037528,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccccc1C(=O)Nc2cccc(NC(=O)c3cccc(C)c3)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '21.49', 'le': '0.39', 'lle': '3.15', 'sei': '11.93'}",,CHEMBL3187482,8.05,False,http://www.openphacts.org/units/Nanomolar,2246608,=,1,True,=,,IC50,nM,,9,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,11.045757490560675,,active,CCOc1ccccc1C(=O)Nc1cccc(NC(=O)c2cccc(C)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '113635253', 'xref_name': 'SID: 113635253', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3182725,"{'molecule_chembl_id': 'CHEMBL3182725', 'parent_chembl_id': 'CHEMBL3182725'}","{'acd_logd': '5.31', 'acd_logp': '5.31', 'acd_most_apka': '12.65', 'acd_most_bpka': None, 'alogp': '5.4', 'aromatic_rings': 3, 'full_molformula': 'C22H17F3N2O3', 'full_mwt': '414.38', 'hba': 3, 'hba_lipinski': 5, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 30, 'molecular_species': 'NEUTRAL', 'mw_freebase': '414.38', 'mw_monoisotopic': '414.1191', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '67.43', 'qed_weighted': '0.59', 'ro3_pass': 'N', 'rtb': 5}","{'canonical_smiles': 'Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3ccccc3OC(F)(F)F)c2', 'standard_inchi': 'InChI=1S/C22H17F3N2O3/c1-14-6-4-7-15(12-14)20(28)26-16-8-5-9-17(13-16)27-21(29)18-10-2-3-11-19(18)30-22(23,24)25/h2-13H,1H3,(H,26,28)(H,27,29)', 'standard_inchi_key': 'PKFCOUBPBLEJMZ-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037529,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3ccccc3OC(F)(F)F)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '18.19', 'le': '0.34', 'lle': '2.14', 'sei': '11.18'}",,CHEMBL3182725,7.54,False,http://www.openphacts.org/units/Nanomolar,2246609,=,1,True,=,,IC50,nM,,29,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,10.537602002101044,"(10,11]",active,Cc1cccc(C(=O)Nc2cccc(NC(=O)c3ccccc3OC(F)(F)F)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '104221973', 'xref_name': 'SID: 104221973', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3186695,"{'molecule_chembl_id': 'CHEMBL3186695', 'parent_chembl_id': 'CHEMBL3186695'}","{'acd_logd': '3.88', 'acd_logp': '3.88', 'acd_most_apka': '12.41', 'acd_most_bpka': None, 'alogp': '5.15', 'aromatic_rings': 3, 'full_molformula': 'C21H17ClN2O2', 'full_mwt': '364.83', 'hba': 2, 'hba_lipinski': 4, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 26, 'molecular_species': 'NEUTRAL', 'mw_freebase': '364.83', 'mw_monoisotopic': '364.0979', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '58.2', 'qed_weighted': '0.67', 'ro3_pass': 'N', 'rtb': 4}","{'canonical_smiles': 'Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3ccccc3Cl)c2', 'standard_inchi': 'InChI=1S/C21H17ClN2O2/c1-14-6-4-7-15(12-14)20(25)23-16-8-5-9-17(13-16)24-21(26)18-10-2-3-11-19(18)22/h2-13H,1H3,(H,23,25)(H,24,26)', 'standard_inchi_key': 'QOUFOUKZPOFDSA-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037531,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3ccccc3Cl)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '20.94', 'le': '0.4', 'lle': '2.49', 'sei': '13.12'}",,CHEMBL3186695,7.64,False,http://www.openphacts.org/units/Nanomolar,2246611,=,1,True,=,,IC50,nM,,23,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,10.638272163982407,"(10,11]",active,Cc1cccc(C(=O)Nc2cccc(NC(=O)c3ccccc3Cl)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '104221974', 'xref_name': 'SID: 104221974', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL1086899,"{'molecule_chembl_id': 'CHEMBL1086899', 'parent_chembl_id': 'CHEMBL1086899'}","{'acd_logd': '3.62', 'acd_logp': '3.62', 'acd_most_apka': '12.6', 'acd_most_bpka': None, 'alogp': '5.15', 'aromatic_rings': 3, 'full_molformula': 'C21H17ClN2O2', 'full_mwt': '364.83', 'hba': 2, 'hba_lipinski': 4, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 26, 'molecular_species': 'NEUTRAL', 'mw_freebase': '364.83', 'mw_monoisotopic': '364.0979', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '58.2', 'qed_weighted': '0.67', 'ro3_pass': 'N', 'rtb': 4}","{'canonical_smiles': 'Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3cccc(Cl)c3)c2', 'standard_inchi': 'InChI=1S/C21H17ClN2O2/c1-14-5-2-6-15(11-14)20(25)23-18-9-4-10-19(13-18)24-21(26)16-7-3-8-17(22)12-16/h2-13H,1H3,(H,23,25)(H,24,26)', 'standard_inchi_key': 'KZXMFJORGLUXJN-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037532,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3cccc(Cl)c3)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '23.36', 'le': '0.45', 'lle': '3.37', 'sei': '14.64'}",,CHEMBL1086899,8.52,False,http://www.openphacts.org/units/Nanomolar,2246612,=,1,True,=,,IC50,nM,,3,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,11.522878745280337,,active,Cc1cccc(C(=O)Nc2cccc(NC(=O)c3cccc(Cl)c3)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '160781054', 'xref_name': 'SID: 160781054', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3182551,"{'molecule_chembl_id': 'CHEMBL3182551', 'parent_chembl_id': 'CHEMBL3182551'}","{'acd_logd': '3.35', 'acd_logp': '3.35', 'acd_most_apka': '12.6', 'acd_most_bpka': None, 'alogp': '4.64', 'aromatic_rings': 3, 'full_molformula': 'C21H17FN2O2', 'full_mwt': '348.38', 'hba': 2, 'hba_lipinski': 4, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 26, 'molecular_species': 'NEUTRAL', 'mw_freebase': '348.38', 'mw_monoisotopic': '348.1274', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '58.2', 'qed_weighted': '0.72', 'ro3_pass': 'N', 'rtb': 4}","{'canonical_smiles': 'Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3cccc(F)c3)c2', 'standard_inchi': 'InChI=1S/C21H17FN2O2/c1-14-5-2-6-15(11-14)20(25)23-18-9-4-10-19(13-18)24-21(26)16-7-3-8-17(22)12-16/h2-13H,1H3,(H,23,25)(H,24,26)', 'standard_inchi_key': 'TVJKLRGWWVXFLQ-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037534,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3cccc(F)c3)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '21.82', 'le': '0.4', 'lle': '2.96', 'sei': '13.06'}",,CHEMBL3182551,7.6,False,http://www.openphacts.org/units/Nanomolar,2246614,=,1,True,=,,IC50,nM,,25,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,10.602059991327963,"(10,11]",active,Cc1cccc(C(=O)Nc2cccc(NC(=O)c3cccc(F)c3)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '104221965', 'xref_name': 'SID: 104221965', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3188857,"{'molecule_chembl_id': 'CHEMBL3188857', 'parent_chembl_id': 'CHEMBL3188857'}","{'acd_logd': '3.47', 'acd_logp': '3.47', 'acd_most_apka': '12.45', 'acd_most_bpka': None, 'alogp': '5.52', 'aromatic_rings': 3, 'full_molformula': 'C22H17F3N2O2', 'full_mwt': '398.38', 'hba': 2, 'hba_lipinski': 4, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 29, 'molecular_species': 'NEUTRAL', 'mw_freebase': '398.38', 'mw_monoisotopic': '398.1242', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '58.2', 'qed_weighted': '0.61', 'ro3_pass': 'N', 'rtb': 4}","{'canonical_smiles': 'Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3ccccc3C(F)(F)F)c2', 'standard_inchi': 'InChI=1S/C22H17F3N2O2/c1-14-6-4-7-15(12-14)20(28)26-16-8-5-9-17(13-16)27-21(29)18-10-2-3-11-19(18)22(23,24)25/h2-13H,1H3,(H,26,28)(H,27,29)', 'standard_inchi_key': 'ICGUNWJVOUCAAB-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037535,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3ccccc3C(F)(F)F)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '19.71', 'le': '0.37', 'lle': '2.33', 'sei': '13.49'}",,CHEMBL3188857,7.85,False,http://www.openphacts.org/units/Nanomolar,2246615,=,1,True,=,,IC50,nM,,14,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,10.853871964321762,"(10,11]",active,Cc1cccc(C(=O)Nc2cccc(NC(=O)c3ccccc3C(F)(F)F)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '104221960', 'xref_name': 'SID: 104221960', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3182091,"{'molecule_chembl_id': 'CHEMBL3182091', 'parent_chembl_id': 'CHEMBL3182091'}","{'acd_logd': '3.06', 'acd_logp': '3.06', 'acd_most_apka': '12.22', 'acd_most_bpka': None, 'alogp': '4.56', 'aromatic_rings': 3, 'full_molformula': 'C19H16N2O2S', 'full_mwt': '336.42', 'hba': 3, 'hba_lipinski': 4, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 24, 'molecular_species': 'NEUTRAL', 'mw_freebase': '336.42', 'mw_monoisotopic': '336.0932', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '58.2', 'qed_weighted': '0.73', 'ro3_pass': 'N', 'rtb': 4}","{'canonical_smiles': 'Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3cccs3)c2', 'standard_inchi': 'InChI=1S/C19H16N2O2S/c1-13-5-2-6-14(11-13)18(22)20-15-7-3-8-16(12-15)21-19(23)17-9-4-10-24-17/h2-12H,1H3,(H,20,22)(H,21,23)', 'standard_inchi_key': 'GRCJLLALFPJSKP-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037540,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(c1)C(=O)Nc2cccc(NC(=O)c3cccs3)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '24.67', 'le': '0.47', 'lle': '3.74', 'sei': '14.26'}",,CHEMBL3182091,8.3,False,http://www.openphacts.org/units/Nanomolar,2246620,=,1,True,=,,IC50,nM,,5,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,11.301029995663981,,active,Cc1cccc(C(=O)Nc2cccc(NC(=O)c3cccs3)c2)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '116933557', 'xref_name': 'SID: 116933557', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3182359,"{'molecule_chembl_id': 'CHEMBL3182359', 'parent_chembl_id': 'CHEMBL3182359'}","{'acd_logd': '4.18', 'acd_logp': '4.18', 'acd_most_apka': '12.9', 'acd_most_bpka': None, 'alogp': '4.21', 'aromatic_rings': 3, 'full_molformula': 'C22H20N2O4', 'full_mwt': '376.41', 'hba': 4, 'hba_lipinski': 6, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 28, 'molecular_species': 'NEUTRAL', 'mw_freebase': '376.41', 'mw_monoisotopic': '376.1423', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '76.66', 'qed_weighted': '0.68', 'ro3_pass': 'N', 'rtb': 6}","{'canonical_smiles': 'COc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3OC)c2', 'standard_inchi': 'InChI=1S/C22H20N2O4/c1-27-19-12-5-3-10-17(19)21(25)23-15-8-7-9-16(14-15)24-22(26)18-11-4-6-13-20(18)28-2/h3-14H,1-2H3,(H,23,25)(H,24,26)', 'standard_inchi_key': 'ZAOJSRORLWWOMF-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037542,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3OC)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '21.25', 'le': '0.39', 'lle': '3.79', 'sei': '10.44'}",,CHEMBL3182359,8,False,http://www.openphacts.org/units/Nanomolar,2246622,=,1,True,=,,IC50,nM,,10,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,11.0,"(10,11]",active,COc1ccccc1C(=O)Nc1cccc(NC(=O)c2ccccc2OC)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '118044113', 'xref_name': 'SID: 118044113', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3188749,"{'molecule_chembl_id': 'CHEMBL3188749', 'parent_chembl_id': 'CHEMBL3188749'}","{'acd_logd': '5.62', 'acd_logp': '5.62', 'acd_most_apka': '12.64', 'acd_most_bpka': None, 'alogp': '5.1', 'aromatic_rings': 3, 'full_molformula': 'C22H17F3N2O4', 'full_mwt': '430.38', 'hba': 4, 'hba_lipinski': 6, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 31, 'molecular_species': 'NEUTRAL', 'mw_freebase': '430.38', 'mw_monoisotopic': '430.114', 'num_lipinski_ro5_violations': 1, 'num_ro5_violations': 1, 'psa': '76.66', 'qed_weighted': '0.57', 'ro3_pass': 'N', 'rtb': 6}","{'canonical_smiles': 'COc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3OC(F)(F)F)c2', 'standard_inchi': 'InChI=1S/C22H17F3N2O4/c1-30-18-11-4-2-9-16(18)20(28)26-14-7-6-8-15(13-14)27-21(29)17-10-3-5-12-19(17)31-22(23,24)25/h2-13H,1H3,(H,26,28)(H,27,29)', 'standard_inchi_key': 'CARYSSCEHMYPQM-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037543,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3OC(F)(F)F)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '19.51', 'le': '0.37', 'lle': '3.3', 'sei': '10.95'}",,CHEMBL3188749,8.4,False,http://www.openphacts.org/units/Nanomolar,2246623,=,1,True,=,,IC50,nM,,4,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,11.397940008672037,,active,COc1ccccc1C(=O)Nc1cccc(NC(=O)c2ccccc2OC(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
[],-1,,0,,-1,"[{'xref_id': '118044112', 'xref_name': 'SID: 118044112', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL3183497,"{'molecule_chembl_id': 'CHEMBL3183497', 'parent_chembl_id': 'CHEMBL3183497'}","{'acd_logd': '4.69', 'acd_logp': '4.69', 'acd_most_apka': '13.2', 'acd_most_bpka': None, 'alogp': '4.6', 'aromatic_rings': 3, 'full_molformula': 'C23H22N2O4', 'full_mwt': '390.44', 'hba': 4, 'hba_lipinski': 6, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 29, 'molecular_species': 'NEUTRAL', 'mw_freebase': '390.44', 'mw_monoisotopic': '390.158', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '76.66', 'qed_weighted': '0.62', 'ro3_pass': 'N', 'rtb': 7}","{'canonical_smiles': 'CCOc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3OC)c2', 'standard_inchi': 'InChI=1S/C23H22N2O4/c1-3-29-21-14-7-5-12-19(21)23(27)25-17-10-8-9-16(15-17)24-22(26)18-11-4-6-13-20(18)28-2/h4-15H,3H2,1-2H3,(H,24,26)(H,25,27)', 'standard_inchi_key': 'YMXPNJJBXVCKAD-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,15037544,[],CHEMBL3367860,Inhibition of TASK-1 (unknown origin) expressed in CHO cells by thallium flux assay,B,BAO_0000190,BAO_0000219,cell-based format,CCOc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3OC)c2,,,CHEMBL3351482,Bioorg. Med. Chem. Lett.,2014.0,"{'bei': '22.28', 'le': '0.41', 'lle': '4.1', 'sei': '11.35'}",,CHEMBL3183497,8.7,False,http://www.openphacts.org/units/Nanomolar,2246624,=,1,True,=,,IC50,nM,,2,CHEMBL2321613,Homo sapiens,Potassium channel subfamily K member 3,9606,,,IC50,uM,UO_0000065,,9,11.698970004336019,,active,CCOc1ccccc1C(=O)Nc1cccc(NC(=O)c2ccccc2OC)c1,<rdkit.Chem.rdchem.Mol object at 0x1a46e2d580>
